billboard_id,track_id,Track Name,Artist Name(s),Release Date,Duration (ms),Explicit,Genres,Danceability,Energy,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
2016-01-020,3pXF1nA74528Edde4of9CC,don't,bryson tiller,2015-10-02,198294,true,"trap soul,r&b",0.765,0.356,-5.556,0,0.195,0.223,0,0.0963,0.189,96.991,4
2016-01-021,5kNe7PE09d6Kvw5pAsx23n,die a happy man,thomas rhett,2015-01-01,227426,false,"country,acoustic country,pop country",0.595,0.389,-9.245,1,0.0349,0.418,0.00000139,0.116,0.4,166.049,4
2016-01-022,6eT7xZZlB2mwyzJ2sUKG6w,white iverson,post malone,2016-12-09,256532,true,,0.675,0.561,-7.678,1,0.0352,0.233,0,0.0793,0.309,130.098,4
2016-01-023,59HjlYCeBsxdI0fcm3zglw,wildest dreams,taylor swift,2014-10-27,220440,false,,0.554,0.666,-7.414,1,0.0747,0.0702,0.00593,0.106,0.472,140.056,4
2016-01-025,5wldXGLEOoRXxMWJ8rIUWE,lean on,major lazer;mø;dj snake,2015-06-01,176561,false,moombahton,0.723,0.809,-3.081,0,0.0625,0.00346,0.00123,0.565,0.274,98.007,4
2016-01-026,3vv9phIu6Y1vX3jcqaGz5Z,roses,the chainsmokers;rozes,2015-06-16,226738,false,,0.713,0.802,-7.055,1,0.0561,0.0435,0.00377,0.309,0.343,100.001,4
2016-01-028,2Gyc6e2cLxA5hoX1NOvYnU,say it,tory lanez,2016-08-19,237786,true,,0.546,0.529,-10.511,0,0.0583,0.0869,0.00000637,0.124,0.248,107.333,4
2016-01-031,2d8JP84HNLKhmd6IYOoupQ,trap queen,fetty wap,2015-09-25,222093,true,,0.746,0.873,-3.803,1,0.128,0.0244,0,0.354,0.817,148.075,4
2016-01-032,3DnzEB8Ffnp5sjnCbOugUX,perfect,one direction,2015-10-16,230333,false,,0.647,0.823,-5.231,1,0.0762,0.0598,0,0.119,0.396,99.933,4
2016-01-038,2EjXfH91m7f8HiJN1yQg97,rockin' around the christmas tree,brenda lee,1964-10-19,126266,false,christmas,0.598,0.47,-8.744,1,0.0496,0.617,0,0.505,0.879,67.086,4
2016-01-040,40YcuQysJ0KlGQTeGUosTC,"me, myself & i",g-eazy;bebe rexha,2015-12-04,251465,true,,0.756,0.674,-6.518,0,0.0959,0.0184,0,0.158,0.389,111.995,4
2016-01-041,0uyZ5ckiIUbFZd3P6RWmrj,hide away,daya,2016-10-07,192376,false,,0.885,0.8,-4.714,0,0.0846,0.23,0.00000199,0.0734,0.464,95.018,4
2016-01-043,578Eooad7oUyn4stovZiPg,good for you,selena gomez;a$ap rocky,2015-10-09,221280,false,rap,0.609,0.674,-6.484,0,0.0502,0.179,0,0.069,0.228,88.945,4
2016-01-044,4MFCXniy7I8tj0GXtf3wgC,adventure of a lifetime,coldplay,2015-11-06,263786,false,,0.638,0.924,-3.887,1,0.036,0.00205,0.000175,0.149,0.53,111.995,4
2016-01-046,2GyA33q5rti5IxkMQemRDH,i know what you did last summer,shawn mendes;camila cabello,2015-04-14,223853,false,,0.687,0.761,-4.582,0,0.0876,0.102,0,0.147,0.743,113.939,4
2016-01-047,76hfruVvmfQbw0eYn1nmeC,cake by the ocean,dnce,2016-11-18,219146,true,,0.774,0.753,-5.446,0,0.0517,0.152,0,0.0371,0.896,119.002,4
2016-01-048,43PuMrRfbyyuz4QpZ3oAwN,exchange,bryson tiller,2015-10-02,194613,true,"trap soul,r&b",0.525,0.433,-10.598,1,0.185,0.107,0,0.135,0.276,160.108,4
2016-01-050,2K87XMYnUMqLcX3zvtAF4G,drag me down,one direction,2015-11-13,192112,false,,0.731,0.703,-5.672,0,0.0368,0.111,0,0.0657,0.595,138.111,4
2016-01-051,6Knv6wdA0luoMUuuoYi2i1,my house,flo rida,2015-04-07,192190,false,,0.688,0.702,-4.792,0,0.0499,0.0215,0,0.128,0.74,94.006,4
2016-01-055,0cj2joJcY6b4XSRfj2eZOl,when we were young,adele,2015-11-20,290900,false,soft pop,0.377,0.595,-5.936,1,0.0489,0.303,0,0.095,0.264,144.464,4
2016-01-060,7soJgKhQTO8hLP2JPRkL5O,one call away,charlie puth,2016-01-29,194453,false,soft pop,0.667,0.613,-5.353,1,0.0344,0.403,0,0.115,0.47,91.024,4
2016-01-062,1LoriJC05IrHIDwj3q0KC1,hands to myself,selena gomez,2015-10-09,200680,false,,0.811,0.507,-7.161,0,0.117,0.0146,0.00000214,0.342,0.438,111.016,4
2016-01-064,3FQdtOMXdfDcDDjY1OHAqz,back to sleep,chris brown,2015-11-09,201647,true,r&b,0.64,0.639,-5.473,0,0.22,0.044,0,0.0906,0.702,92.936,4
2016-01-074,5lFDtgWsjRJu8fPOAyJIAK,back to back,drake,2015-07-31,170637,true,rap,0.893,0.48,-3.728,0,0.356,0.00855,0,0.116,0.382,86.976,4
2016-02-001,09CtPGIpYB4BrO8qb1RGsF,sorry,justin bieber,2015-11-13,200786,false,,0.655,0.76,-3.669,0,0.045,0.0797,0,0.299,0.409,99.947,4
2016-02-002,50kpGaPAhYJ3sGmk6vplg0,love yourself,justin bieber,2015-11-13,233720,false,,0.609,0.378,-9.828,1,0.438,0.835,0,0.28,0.515,100.43,4
2016-02-003,4sPmO7WMQUAf45kwMOtONw,hello,adele,2016-06-24,295493,false,soft pop,0.481,0.451,-6.095,0,0.0347,0.336,0,0.0872,0.289,157.966,4
2016-02-004,3CRDbSIZ4r5MsZ0YwxuEkn,stressed out,twenty one pilots,2015-05-15,202333,false,,0.734,0.637,-5.677,0,0.141,0.0462,0.0000229,0.0602,0.648,169.977,4
2016-02-005,1wYZZtamWTQAoj8B812uKQ,here,alessia cara,2015-11-13,199453,false,,0.376,0.821,-3.974,1,0.104,0.0785,0,0.0823,0.331,120.462,4
2016-02-006,5jsw9uXEGuKyJzs0boZ1bT,stitches,shawn mendes,2015-04-14,206880,false,,0.752,0.754,-6.684,1,0.0615,0.0151,0,0.0486,0.755,149.789,4
2016-02-007,1BZG99C7Co1r6QUC3zaS59,same old love,selena gomez,2015-10-09,229080,false,,0.672,0.593,-4.01,0,0.0304,0.0223,0,0.214,0.438,98.02,4
2016-02-008,3vv9phIu6Y1vX3jcqaGz5Z,roses,the chainsmokers;rozes,2015-06-16,226738,false,,0.713,0.802,-7.055,1,0.0561,0.0435,0.00377,0.309,0.343,100.001,4
2016-02-009,0wwPcA6wtMf6HUMpIRdeP7,hotline bling,drake,2016-05-06,267066,false,rap,0.891,0.628,-7.863,1,0.0551,0.00258,0.00019,0.0504,0.552,134.966,4
2016-02-010,4B0JvthVoAAuygILe3n4Bs,what do you mean?,justin bieber,2015-11-13,205680,false,,0.845,0.567,-8.118,0,0.0956,0.59,0.00142,0.0811,0.793,125.02,4
2016-02-012,6Knv6wdA0luoMUuuoYi2i1,my house,flo rida,2015-04-07,192190,false,,0.688,0.702,-4.792,0,0.0499,0.0215,0,0.128,0.74,94.006,4
2016-02-013,25KybV9BOUlvcnv7nN3Pyo,in the night,the weeknd,2015-08-28,235653,true,,0.505,0.68,-4.993,1,0.0714,0.0796,0,0.0465,0.539,168.022,3
2016-02-014,27GmP9AWRs744SzKcpJsTZ,jumpman,drake;future,2015-09-20,205879,true,rap,0.852,0.553,-7.286,1,0.187,0.0559,0,0.332,0.656,142.079,4
2016-02-015,3pXF1nA74528Edde4of9CC,don't,bryson tiller,2015-10-02,198294,true,"trap soul,r&b",0.765,0.356,-5.556,0,0.195,0.223,0,0.0963,0.189,96.991,4
2016-02-016,40YcuQysJ0KlGQTeGUosTC,"me, myself & i",g-eazy;bebe rexha,2015-12-04,251465,true,,0.756,0.674,-6.518,0,0.0959,0.0184,0,0.158,0.389,111.995,4
2016-02-017,6eT7xZZlB2mwyzJ2sUKG6w,white iverson,post malone,2016-12-09,256532,true,,0.675,0.561,-7.678,1,0.0352,0.233,0,0.0793,0.309,130.098,4
2016-02-018,7fBv7CLKzipRk6EC6TWHOB,the hills,the weeknd,2015-08-28,242253,true,,0.585,0.564,-7.063,0,0.0515,0.0671,0,0.135,0.137,113.003,4
2016-02-019,1wHZx0LgzFHyeIZkUydNXq,antidote,travis scott,2015-09-04,262693,true,rap,0.714,0.527,-5.046,1,0.0322,0.00787,0.00015,0.124,0.123,131.046,4
2016-02-021,1LoriJC05IrHIDwj3q0KC1,hands to myself,selena gomez,2015-10-09,200680,false,,0.811,0.507,-7.161,0,0.117,0.0146,0.00000214,0.342,0.438,111.016,4
2016-02-022,76hfruVvmfQbw0eYn1nmeC,cake by the ocean,dnce,2016-11-18,219146,true,,0.774,0.753,-5.446,0,0.0517,0.152,0,0.0371,0.896,119.002,4
2016-02-023,2Gyc6e2cLxA5hoX1NOvYnU,say it,tory lanez,2016-08-19,237786,true,,0.546,0.529,-10.511,0,0.0583,0.0869,0.00000637,0.124,0.248,107.333,4
2016-02-024,2GyA33q5rti5IxkMQemRDH,i know what you did last summer,shawn mendes;camila cabello,2015-04-14,223853,false,,0.687,0.761,-4.582,0,0.0876,0.102,0,0.147,0.743,113.939,4
2016-02-025,5kNe7PE09d6Kvw5pAsx23n,die a happy man,thomas rhett,2015-01-01,227426,false,"country,acoustic country,pop country",0.595,0.389,-9.245,1,0.0349,0.418,0.00000139,0.116,0.4,166.049,4
2016-02-026,7soJgKhQTO8hLP2JPRkL5O,one call away,charlie puth,2016-01-29,194453,false,soft pop,0.667,0.613,-5.353,1,0.0344,0.403,0,0.115,0.47,91.024,4
2016-02-027,6YAuDfyjCy0vbKIqa71o8v,on my mind,ellie goulding,2015-11-06,213445,false,,0.702,0.705,-6.666,1,0.0543,0.258,0.00000593,0.0879,0.743,154.911,4
2016-02-029,70eDxAyAraNTiD6lx2ZEnH,ex's & oh's,elle king,2015-02-13,202177,false,,0.612,0.921,-2.882,1,0.085,0.0183,0,0.0576,0.446,139.988,4
2016-02-030,0uyZ5ckiIUbFZd3P6RWmrj,hide away,daya,2016-10-07,192376,false,,0.885,0.8,-4.714,0,0.0846,0.23,0.00000199,0.0734,0.464,95.018,4
2016-02-032,22VdIZQfgXJea34mQxlt81,can't feel my face,the weeknd,2015-08-28,213520,false,,0.705,0.769,-5.526,0,0.0425,0.113,0,0.105,0.583,107.949,4
2016-02-034,59HjlYCeBsxdI0fcm3zglw,wildest dreams,taylor swift,2014-10-27,220440,false,,0.554,0.666,-7.414,1,0.0747,0.0702,0.00593,0.106,0.472,140.056,4
2016-02-035,0cj2joJcY6b4XSRfj2eZOl,when we were young,adele,2015-11-20,290900,false,soft pop,0.377,0.595,-5.936,1,0.0489,0.303,0,0.095,0.264,144.464,4
2016-02-036,5wldXGLEOoRXxMWJ8rIUWE,lean on,major lazer;mø;dj snake,2015-06-01,176561,false,moombahton,0.723,0.809,-3.081,0,0.0625,0.00346,0.00123,0.565,0.274,98.007,4
2016-02-038,3DnzEB8Ffnp5sjnCbOugUX,perfect,one direction,2015-10-16,230333,false,,0.647,0.823,-5.231,1,0.0762,0.0598,0,0.119,0.396,99.933,4
2016-02-039,43PuMrRfbyyuz4QpZ3oAwN,exchange,bryson tiller,2015-10-02,194613,true,"trap soul,r&b",0.525,0.433,-10.598,1,0.185,0.107,0,0.135,0.276,160.108,4
2016-02-047,4MFCXniy7I8tj0GXtf3wgC,adventure of a lifetime,coldplay,2015-11-06,263786,false,,0.638,0.924,-3.887,1,0.036,0.00205,0.000175,0.149,0.53,111.995,4
2016-02-049,3FQdtOMXdfDcDDjY1OHAqz,back to sleep,chris brown,2015-11-09,201647,true,r&b,0.64,0.639,-5.473,0,0.22,0.044,0,0.0906,0.702,92.936,4
2016-02-055,0PJIbOdMs3bd5AT8liULMQ,oui,jeremih,2015-12-04,238320,false,,0.418,0.724,-3.724,1,0.0964,0.213,0,0.112,0.604,78.521,5
2016-02-062,0wdKiSBUT7aZkXUIdJWcwC,2 phones,kevin gates,2016-01-29,240000,true,,0.895,0.681,-5.267,0,0.358,0.157,0,0.189,0.554,121.918,4
2016-02-076,10I3CmmwT0BkOVhduDy53o,really really,kevin gates,2016-01-29,232093,true,,0.762,0.666,-6.055,1,0.0916,0.00427,0,0.127,0.278,118.97,4
2016-02-086,2ggSyGB5HnVvGDGofu3ITZ,let it go,james bay,2014-06-03,261160,false,,0.566,0.286,-11.441,1,0.0292,0.806,0.0000178,0.111,0.263,147.43,4
2016-02-095,0g5EKLgdKvNlln7TNqBByK,middle,dj snake;bipolar sunshine,2016-08-05,220573,false,,0.583,0.695,-5.336,1,0.0423,0.0138,0,0.0527,0.224,104.879,4
2016-02-096,5kqIPrATaCc2LqxVWzQGbk,7 years,lukas graham,2016-04-01,237300,false,dansk pop,0.765,0.473,-5.829,1,0.0514,0.287,0,0.391,0.34,119.992,4
2016-03-001,32lmL4vQAAotg6MrJnhlQZ,work,rihanna;drake,2016-01-28,219320,true,rap,0.725,0.534,-6.238,1,0.0946,0.0752,0,0.0919,0.558,91.974,4
2016-03-002,50kpGaPAhYJ3sGmk6vplg0,love yourself,justin bieber,2015-11-13,233720,false,,0.609,0.378,-9.828,1,0.438,0.835,0,0.28,0.515,100.43,4
2016-03-003,3CRDbSIZ4r5MsZ0YwxuEkn,stressed out,twenty one pilots,2015-05-15,202333,false,,0.734,0.637,-5.677,0,0.141,0.0462,0.0000229,0.0602,0.648,169.977,4
2016-03-004,09CtPGIpYB4BrO8qb1RGsF,sorry,justin bieber,2015-11-13,200786,false,,0.655,0.76,-3.669,0,0.045,0.0797,0,0.299,0.409,99.947,4
2016-03-005,6Knv6wdA0luoMUuuoYi2i1,my house,flo rida,2015-04-07,192190,false,,0.688,0.702,-4.792,0,0.0499,0.0215,0,0.128,0.74,94.006,4
2016-03-006,0IKK48xF4eEdfofyaeKWWO,pillowtalk,zayn,2016-01-29,203686,true,,0.588,0.702,-4.271,1,0.0496,0.104,0,0.089,0.429,124.909,4
2016-03-007,4sPmO7WMQUAf45kwMOtONw,hello,adele,2016-06-24,295493,false,soft pop,0.481,0.451,-6.095,0,0.0347,0.336,0,0.0872,0.289,157.966,4
2016-03-008,40YcuQysJ0KlGQTeGUosTC,"me, myself & i",g-eazy;bebe rexha,2015-12-04,251465,true,,0.756,0.674,-6.518,0,0.0959,0.0184,0,0.158,0.389,111.995,4
2016-03-009,3vv9phIu6Y1vX3jcqaGz5Z,roses,the chainsmokers;rozes,2015-06-16,226738,false,,0.713,0.802,-7.055,1,0.0561,0.0435,0.00377,0.309,0.343,100.001,4
2016-03-010,76hfruVvmfQbw0eYn1nmeC,cake by the ocean,dnce,2016-11-18,219146,true,,0.774,0.753,-5.446,0,0.0517,0.152,0,0.0371,0.896,119.002,4
2016-03-011,1LoriJC05IrHIDwj3q0KC1,hands to myself,selena gomez,2015-10-09,200680,false,,0.811,0.507,-7.161,0,0.117,0.0146,0.00000214,0.342,0.438,111.016,4
2016-03-012,7soJgKhQTO8hLP2JPRkL5O,one call away,charlie puth,2016-01-29,194453,false,soft pop,0.667,0.613,-5.353,1,0.0344,0.403,0,0.115,0.47,91.024,4
2016-03-013,5jsw9uXEGuKyJzs0boZ1bT,stitches,shawn mendes,2015-04-14,206880,false,,0.752,0.754,-6.684,1,0.0615,0.0151,0,0.0486,0.755,149.789,4
2016-03-014,0cj2joJcY6b4XSRfj2eZOl,when we were young,adele,2015-11-20,290900,false,soft pop,0.377,0.595,-5.936,1,0.0489,0.303,0,0.095,0.264,144.464,4
2016-03-015,25KybV9BOUlvcnv7nN3Pyo,in the night,the weeknd,2015-08-28,235653,true,,0.505,0.68,-4.993,1,0.0714,0.0796,0,0.0465,0.539,168.022,3
2016-03-016,3pXF1nA74528Edde4of9CC,don't,bryson tiller,2015-10-02,198294,true,"trap soul,r&b",0.765,0.356,-5.556,0,0.195,0.223,0,0.0963,0.189,96.991,4
2016-03-017,1BZG99C7Co1r6QUC3zaS59,same old love,selena gomez,2015-10-09,229080,false,,0.672,0.593,-4.01,0,0.0304,0.0223,0,0.214,0.438,98.02,4
2016-03-019,0wwPcA6wtMf6HUMpIRdeP7,hotline bling,drake,2016-05-06,267066,false,rap,0.891,0.628,-7.863,1,0.0551,0.00258,0.00019,0.0504,0.552,134.966,4
2016-03-020,5kqIPrATaCc2LqxVWzQGbk,7 years,lukas graham,2016-04-01,237300,false,dansk pop,0.765,0.473,-5.829,1,0.0514,0.287,0,0.391,0.34,119.992,4
2016-03-021,1wYZZtamWTQAoj8B812uKQ,here,alessia cara,2015-11-13,199453,false,,0.376,0.821,-3.974,1,0.104,0.0785,0,0.0823,0.331,120.462,4
2016-03-023,27GmP9AWRs744SzKcpJsTZ,jumpman,drake;future,2015-09-20,205879,true,rap,0.852,0.553,-7.286,1,0.187,0.0559,0,0.332,0.656,142.079,4
2016-03-025,4B0JvthVoAAuygILe3n4Bs,what do you mean?,justin bieber,2015-11-13,205680,false,,0.845,0.567,-8.118,0,0.0956,0.59,0.00142,0.0811,0.793,125.02,4
2016-03-026,0uyZ5ckiIUbFZd3P6RWmrj,hide away,daya,2016-10-07,192376,false,,0.885,0.8,-4.714,0,0.0846,0.23,0.00000199,0.0734,0.464,95.018,4
2016-03-027,7fBv7CLKzipRk6EC6TWHOB,the hills,the weeknd,2015-08-28,242253,true,,0.585,0.564,-7.063,0,0.0515,0.0671,0,0.135,0.137,113.003,4
2016-03-028,4MFCXniy7I8tj0GXtf3wgC,adventure of a lifetime,coldplay,2015-11-06,263786,false,,0.638,0.924,-3.887,1,0.036,0.00205,0.000175,0.149,0.53,111.995,4
2016-03-030,2Gyc6e2cLxA5hoX1NOvYnU,say it,tory lanez,2016-08-19,237786,true,,0.546,0.529,-10.511,0,0.0583,0.0869,0.00000637,0.124,0.248,107.333,4
2016-03-032,22VdIZQfgXJea34mQxlt81,can't feel my face,the weeknd,2015-08-28,213520,false,,0.705,0.769,-5.526,0,0.0425,0.113,0,0.105,0.583,107.949,4
2016-03-033,70eDxAyAraNTiD6lx2ZEnH,ex's & oh's,elle king,2015-02-13,202177,false,,0.612,0.921,-2.882,1,0.085,0.0183,0,0.0576,0.446,139.988,4
2016-03-035,5kNe7PE09d6Kvw5pAsx23n,die a happy man,thomas rhett,2015-01-01,227426,false,"country,acoustic country,pop country",0.595,0.389,-9.245,1,0.0349,0.418,0.00000139,0.116,0.4,166.049,4
2016-03-036,1wHZx0LgzFHyeIZkUydNXq,antidote,travis scott,2015-09-04,262693,true,rap,0.714,0.527,-5.046,1,0.0322,0.00787,0.00015,0.124,0.123,131.046,4
2016-03-037,2GyA33q5rti5IxkMQemRDH,i know what you did last summer,shawn mendes;camila cabello,2015-04-14,223853,false,,0.687,0.761,-4.582,0,0.0876,0.102,0,0.147,0.743,113.939,4
2016-03-038,2ggSyGB5HnVvGDGofu3ITZ,let it go,james bay,2014-06-03,261160,false,,0.566,0.286,-11.441,1,0.0292,0.806,0.0000178,0.111,0.263,147.43,4
2016-03-039,6eT7xZZlB2mwyzJ2sUKG6w,white iverson,post malone,2016-12-09,256532,true,,0.675,0.561,-7.678,1,0.0352,0.233,0,0.0793,0.309,130.098,4
2016-03-040,0wdKiSBUT7aZkXUIdJWcwC,2 phones,kevin gates,2016-01-29,240000,true,,0.895,0.681,-5.267,0,0.358,0.157,0,0.189,0.554,121.918,4
2016-03-043,43PuMrRfbyyuz4QpZ3oAwN,exchange,bryson tiller,2015-10-02,194613,true,"trap soul,r&b",0.525,0.433,-10.598,1,0.185,0.107,0,0.135,0.276,160.108,4
2016-03-045,0PJIbOdMs3bd5AT8liULMQ,oui,jeremih,2015-12-04,238320,false,,0.418,0.724,-3.724,1,0.0964,0.213,0,0.112,0.604,78.521,5
2016-03-046,59HjlYCeBsxdI0fcm3zglw,wildest dreams,taylor swift,2014-10-27,220440,false,,0.554,0.666,-7.414,1,0.0747,0.0702,0.00593,0.106,0.472,140.056,4
2016-03-048,6YAuDfyjCy0vbKIqa71o8v,on my mind,ellie goulding,2015-11-06,213445,false,,0.702,0.705,-6.666,1,0.0543,0.258,0.00000593,0.0879,0.743,154.911,4
2016-03-049,5wldXGLEOoRXxMWJ8rIUWE,lean on,major lazer;mø;dj snake,2015-06-01,176561,false,moombahton,0.723,0.809,-3.081,0,0.0625,0.00346,0.00123,0.565,0.274,98.007,4
2016-03-050,3FQdtOMXdfDcDDjY1OHAqz,back to sleep,chris brown,2015-11-09,201647,true,r&b,0.64,0.639,-5.473,0,0.22,0.044,0,0.0906,0.702,92.936,4
2016-03-067,10I3CmmwT0BkOVhduDy53o,really really,kevin gates,2016-01-29,232093,true,,0.762,0.666,-6.055,1,0.0916,0.00427,0,0.127,0.278,118.97,4
2016-03-070,0g5EKLgdKvNlln7TNqBByK,middle,dj snake;bipolar sunshine,2016-08-05,220573,false,,0.583,0.695,-5.336,1,0.0423,0.0138,0,0.0527,0.224,104.879,4
2016-03-072,3DnzEB8Ffnp5sjnCbOugUX,perfect,one direction,2015-10-16,230333,false,,0.647,0.823,-5.231,1,0.0762,0.0598,0,0.119,0.396,99.933,4
2016-03-074,1Tt4sE4pXi57mTD1GCzsqm,needed me,rihanna,2016-01-28,191600,true,,0.671,0.314,-8.091,0,0.244,0.11,0,0.0825,0.296,110.898,4
2016-03-083,6hmhG1b4LEyNuashVvuIAo,never forget you,zara larsson;mnek,2017-03-17,212574,false,,0.583,0.732,-5.729,0,0.0459,0.00315,0.00000957,0.269,0.277,146.005,4
2016-03-088,5RzOgZenJEhvVZaumndAON,humble and kind,tim mcgraw,2015-01-01,257346,false,"country,classic country",0.476,0.48,-7.31,1,0.026,0.675,0.00000245,0.122,0.148,151.478,3
2016-04-001,32lmL4vQAAotg6MrJnhlQZ,work,rihanna;drake,2016-01-28,219320,true,rap,0.725,0.534,-6.238,1,0.0946,0.0752,0,0.0919,0.558,91.974,4
2016-04-002,50kpGaPAhYJ3sGmk6vplg0,love yourself,justin bieber,2015-11-13,233720,false,,0.609,0.378,-9.828,1,0.438,0.835,0,0.28,0.515,100.43,4
2016-04-003,5kqIPrATaCc2LqxVWzQGbk,7 years,lukas graham,2016-04-01,237300,false,dansk pop,0.765,0.473,-5.829,1,0.0514,0.287,0,0.391,0.34,119.992,4
2016-04-004,3CRDbSIZ4r5MsZ0YwxuEkn,stressed out,twenty one pilots,2015-05-15,202333,false,,0.734,0.637,-5.677,0,0.141,0.0462,0.0000229,0.0602,0.648,169.977,4
2016-04-005,6Knv6wdA0luoMUuuoYi2i1,my house,flo rida,2015-04-07,192190,false,,0.688,0.702,-4.792,0,0.0499,0.0215,0,0.128,0.74,94.006,4
2016-04-006,0IKK48xF4eEdfofyaeKWWO,pillowtalk,zayn,2016-01-29,203686,true,,0.588,0.702,-4.271,1,0.0496,0.104,0,0.089,0.429,124.909,4
2016-04-007,40YcuQysJ0KlGQTeGUosTC,"me, myself & i",g-eazy;bebe rexha,2015-12-04,251465,true,,0.756,0.674,-6.518,0,0.0959,0.0184,0,0.158,0.389,111.995,4
2016-04-008,09CtPGIpYB4BrO8qb1RGsF,sorry,justin bieber,2015-11-13,200786,false,,0.655,0.76,-3.669,0,0.045,0.0797,0,0.299,0.409,99.947,4
2016-04-009,76hfruVvmfQbw0eYn1nmeC,cake by the ocean,dnce,2016-11-18,219146,true,,0.774,0.753,-5.446,0,0.0517,0.152,0,0.0371,0.896,119.002,4
2016-04-010,7l94dyN2hX9c6wWcZQuOGJ,dangerous woman,ariana grande,2016-05-20,235946,false,pop,0.664,0.602,-5.369,0,0.0412,0.0529,0,0.356,0.289,134.049,3
2016-04-012,0l0CvurVUrr2w3Jj1hOVFc,no,meghan trainor,2017-05-12,213506,false,,0.557,0.803,-3.599,0,0.213,0.0124,0.00000161,0.737,0.657,92.134,4
2016-04-014,7soJgKhQTO8hLP2JPRkL5O,one call away,charlie puth,2016-01-29,194453,false,soft pop,0.667,0.613,-5.353,1,0.0344,0.403,0,0.115,0.47,91.024,4
2016-04-015,1LoriJC05IrHIDwj3q0KC1,hands to myself,selena gomez,2015-10-09,200680,false,,0.811,0.507,-7.161,0,0.117,0.0146,0.00000214,0.342,0.438,111.016,4
2016-04-016,4sPmO7WMQUAf45kwMOtONw,hello,adele,2016-06-24,295493,false,soft pop,0.481,0.451,-6.095,0,0.0347,0.336,0,0.0872,0.289,157.966,4
