billboard_id,track_id,Track Name,Artist Name(s),Release Date,Duration (ms),Explicit,Genres,Danceability,Energy,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
2025-03-077,63EQbNhgaih4yg5412usWG,loco,neton vega,2024-12-20,186521,false,"corrido,corridos tumbados,corridos bélicos,sierreño,electro corridos,dembow belico",0.849,0.708,-5.502,1,0.0686,0.0741,0.00768,0.139,0.632,91.981,4
2025-03-078,4u2pk0zATUkEeMtuuMtu46,worst way,riley green,2024-03-29,220558,false,country,0.366,0.492,-7.9,1,0.0324,0.0899,0.000994,0.132,0.349,197.768,3
2025-03-080,6qqrTXSdwiJaq8SO0X2lSe,ordinary,alex warren,2025-02-07,186964,false,,0.446,0.682,-6.229,1,0.0497,0.739,0.00000951,0.0562,0.382,112.252,4
2025-03-088,36wAwEkSDpNQ4oQeRLYC3L,am i okay?,megan moroney,2024-07-12,235002,false,country,0.593,0.734,-5.416,1,0.0514,0.02,0,0.138,0.518,125.937,4
2025-03-089,2oVVaVY0LkzwAYYcyzon6Z,heart of a woman,summer walker,2024-10-25,171000,true,r&b,0.716,0.43,-8.28,0,0.112,0.482,0,0.146,0.472,129.93,4
2025-03-091,6J5kc12BW5HuP3d7C3vvx8,eoo,bad bunny,2025-01-05,204768,true,"reggaeton,trap latino,latin,urbano latino",0.36,0.464,-29.598,0,0.0702,0.749,0.859,0.0825,0.184,63.662,4
2025-03-095,1cOboCuWYI2osTOfolMRS6,tu boda,oscar maydon;fuerza regida,2024-09-26,225880,true,"corrido,corridos tumbados,corridos bélicos,electro corridos,sierreño,dembow belico,sad sierreño,música mexicana,banda",0.694,0.651,-6.968,1,0.0784,0.496,0.0000136,0.0787,0.471,112.648,3
2025-03-097,1mh9eHVRdNhzryG43PXdW1,mutt,leon thomas,2024-08-09,193333,true,,0.635,0.462,-8.092,1,0.12,0.174,0.0000226,0.0697,0.601,179.949,4
2025-03-098,0eaVIYo2zeOaGJeqZ5TwYz,no pole,don toliver,2023-02-28,187613,true,,0.328,0.631,-5.169,0,0.0465,0.0714,0,0.567,0.382,85.262,4
2025-04-002,2plbrEY59IikOBgBGLjaoe,die with a smile,lady gaga;bruno mars,2024-08-16,251667,false,"art pop,pop",0.521,0.592,-7.777,0,0.0304,0.308,0,0.122,0.535,157.969,3
2025-04-003,2FQrifJ1N335Ljm3TjTVVf,a bar song (tipsy),shaboozey,2024-04-12,171291,true,,0.722,0.709,-4.95,1,0.0273,0.0633,0,0.0804,0.604,81.012,4
2025-04-004,5z0LSDpPpGwc2ZyJHpsE3J,just in case,morgan wallen,2025-05-16,166206,false,country,0.649,0.505,-6.664,1,0.0313,0.647,0,0.144,0.386,145.998,4
2025-04-005,1k2pQc5i348DCHwbn5KTdc,pink pony club,chappell roan,2023-09-22,258034,false,,0.61,0.65,-6.199,1,0.0474,0.399,0,0.11,0.507,106.719,4
2025-04-006,6usohdchdzW9oML7VC4Uhk,lose control,teddy swims,2023-06-23,210688,false,,0.561,0.604,-4.409,1,0.0337,0.199,0.000019,0.104,0.242,159.92,3
2025-04-007,2u9S9JJ6hTZS3Vf22HOZKg,nokia,drake,2025-02-14,241023,true,rap,0.537,0.727,-4.184,1,0.15,0.247,0,0.173,0.508,106.037,4
2025-04-008,6tNQ70jh4OwmPGpYy6R2o9,beautiful things,benson boone,2024-01-18,180304,false,,0.472,0.471,-5.692,1,0.0603,0.151,0,0.14,0.219,105.029,3
2025-04-009,6AI3ezQ4o3HUoP6Dhudph3,not like us,kendrick lamar,2024-05-04,274192,true,"hip hop,west coast hip hop",0.898,0.472,-7.001,1,0.0776,0.0107,0,0.141,0.214,101.061,4
2025-04-011,7AeM1BGYM7emrqmQn1PuWv,i'm the problem,morgan wallen,2025-05-16,177811,false,country,0.549,0.752,-4.94,0,0.0367,0.665,0.000012,0.102,0.446,92.053,1
2025-04-012,6dOtVTDdiauQNBQEDOtlAB,birds of a feather,billie eilish,2024-05-17,210373,false,,0.747,0.507,-10.171,1,0.0358,0.2,0.0608,0.117,0.438,104.978,4
2025-04-014,3LPLRNr58Z9Pn0clnEtkXb,anxiety,doechii,2025-03-14,249302,true,,0.807,0.596,-6.818,1,0.0394,0.321,0.000294,0.105,0.881,129.013,4
2025-04-016,5mAGsieQbw180sYdL3RMKk,love somebody,morgan wallen,2025-05-16,204828,false,country,0.622,0.852,-5.182,0,0.0281,0.00912,0.000118,0.145,0.719,122.038,4
2025-04-018,2qSkIjg1o9h3YT9RAgYN75,espresso,sabrina carpenter,2024-04-12,175459,true,pop,0.701,0.76,-5.478,1,0.0285,0.107,0.0000654,0.185,0.69,103.969,4
2025-04-020,6qqrTXSdwiJaq8SO0X2lSe,ordinary,alex warren,2025-02-07,186964,false,,0.446,0.682,-6.229,1,0.0497,0.739,0.00000951,0.0562,0.382,112.252,4
2025-04-022,0nj9Bq5sHDiTxSHunhgkFb,squabble up,kendrick lamar,2024-11-22,157992,true,"hip hop,west coast hip hop",0.874,0.672,-5.568,1,0.198,0.0206,0,0.0783,0.711,103.921,4
2025-04-023,3SKH53SPQbEnZR4cJPVaz2,messy,lola young,2024-05-30,284068,true,,0.797,0.549,-5.81,1,0.0373,0.105,0.00343,0.123,0.647,110.981,4
2025-04-026,3pjpG96WxzRnxNFxZC56vV,sports car,tate mcrae,2025-02-24,165045,false,,0.861,0.815,-3.674,0,0.0348,0.0493,0.00123,0.101,0.887,106.994,4
2025-04-028,1mh9eHVRdNhzryG43PXdW1,mutt,leon thomas,2024-08-09,193333,true,,0.635,0.462,-8.092,1,0.12,0.174,0.0000226,0.0697,0.601,179.949,4
2025-04-030,4IadxL6BUymXlh8RCJJu7T,too sweet,hozier,2024-03-22,251424,false,,0.741,0.62,-5.505,1,0.0412,0.0295,0.000809,0.0398,0.934,117.038,4
2025-04-031,5G2f63n7IPVPPjfNIGih7Q,taste,sabrina carpenter,2024-08-23,157279,false,pop,0.674,0.907,-4.086,1,0.064,0.101,0,0.297,0.721,112.964,4
2025-04-032,7EW7Yivb93qKAtp5qEm5of,dark thoughts,lil tecca,2025-03-14,136991,true,"melodic rap,rap",0.801,0.773,-3.756,0,0.155,0.055,0,0.189,0.709,101.935,4
2025-04-033,3eIWmn09ONQea76x9ZQPEE,denial is a river,doechii,2025-03-14,159586,true,,0.834,0.638,-3.241,0,0.34,0.0841,0,0.0793,0.675,93.325,4
2025-04-034,3Vr3zh0r7ALn8VLqCiRR10,stargazing,myles smith,2024-05-10,172533,false,,0.635,0.601,-6.129,0,0.0295,0.246,0,0.11,0.332,123.994,4
2025-04-035,1UHS8Rf6h5Ar3CDWRd3wjF,bed chem,sabrina carpenter,2024-08-23,171869,false,pop,0.739,0.727,-5.968,0,0.0426,0.0678,0,0.104,0.676,94.99,4
