billboard_id,artists,track_name
2017-02-056,Alessia Cara,How Far I'll Go
2017-02-057,Jon Pardi,Dirt On My Boots
2017-02-058,Carrie Underwood,Dirty Laundry
2017-02-059,PnB Rock,Selfish
2017-02-060,Marshmello,Alone
2017-02-062,Noah Cyrus Featuring Labrinth,Make Me (Cry)
2017-02-064,Brett Eldredge,Wanna Be That Song
2017-02-065,Big Sean,Moves
2017-02-066,Dustin Lynch,Seein' Red
2017-02-067,Auli'i Cravalho,How Far I'll Go
2017-02-068,Andy Grammer,Fresh Eyes
2017-02-069,Train,Play That Song
2017-02-072,DJ Luke Nasty,OTW
2017-02-073,Drake Featuring 21 Savage,Sneakin'
2017-02-074,Eric Church Featuring Rhiannon Giddens,Kill A Word
2017-02-075,Chris Young Featuring Vince Gill,Sober Saturday Night
2017-02-076,Michael Ray,Think A Little Less
2017-02-077,Halsey,Not Afraid Anymore
2017-02-078,21 Savage,Red Opps
2017-02-079,Starley,Call On Me
2017-02-080,Ugly God,Water
2017-02-082,Maren Morris,80s Mercedes
2017-02-083,Old Dominion,Song For Another Time
2017-02-084,J. Cole,Neighbors
2017-02-085,KALEO,Way Down We Go
2017-02-086,A Boogie Wit da Hoodie Featuring DJ SPINKING,Timeless
2017-02-087,Rihanna,Sex With Me
2017-02-088,Luis Fonsi & Daddy Yankee Featuring Justin Bieber,Despacito
2017-02-089,Brantley Gilbert,The Weekend
2017-02-090,Chris Stapleton,Parachute
2017-02-091,Dwayne Johnson,You're Welcome
2017-02-092,Brad Paisley,Today
2017-02-093,The Chainsmokers Featuring Phoebe Ryan,All We Know
2017-02-094,Flume Featuring Tove Lo,Say It
2017-02-095,PARTYNEXTDOOR,Not Nice
2017-02-096,Steve Aoki & Louis Tomlinson,Just Hold On
2017-02-097,Travis Scott,Beibs In The Trap
2017-02-098,Dierks Bentley,Black
2017-02-100,A Boogie Wit da Hoodie,My Sh*t
2017-03-002,Zayn / Taylor Swift,I Don't Wanna Live Forever (Fifty Shades Darker)
2017-03-003,Migos Featuring Lil Uzi Vert,Bad And Boujee
2017-03-006,Machine Gun Kelly x Camila Cabello,Bad Things
2017-03-017,Maroon 5 Featuring Kendrick Lamar,Don't Wanna Know
2017-03-018,Lady Gaga,Million Reasons
2017-03-020,KYLE Featuring Lil Yachty,iSpy
2017-03-021,Amine,Caroline
2017-03-022,Clean Bandit Featuring Sean Paul & Anne-Marie,Rockabye
2017-03-025,Justin Timberlake,Can't Stop The Feeling!
2017-03-035,Little Big Town,Better Man
2017-03-037,D.R.A.M. Featuring Lil Yachty,Broccoli
2017-03-038,Niall Horan,This Town
2017-03-039,Jon Pardi,Dirt On My Boots
2017-03-041,Chris Brown Featuring Usher & Gucci Mane,Party
2017-03-042,Maroon 5 Featuring Future,Cold
2017-03-043,Bebe Rexha,I Got You
2017-03-045,Big Sean,Moves
2017-03-046,Noah Cyrus Featuring Labrinth,Make Me (Cry)
2017-03-047,Chris Young Featuring Vince Gill,Sober Saturday Night
2017-03-049,Gucci Mane Featuring Drake,Both
2017-03-050,J. Cole,Deja Vu
2017-03-051,John Legend,Love Me Now
2017-03-054,Nick Jonas & Nicki Minaj,Bom Bidi Bom
2017-03-055,Luis Fonsi & Daddy Yankee Featuring Justin Bieber,Despacito
2017-03-056,Michael Ray,Think A Little Less
2017-03-058,The Weeknd,Party Monster
2017-03-059,Train,Play That Song
2017-03-060,Future Featuring Drake,Used To This
2017-03-062,DJ Khaled Featuring Beyonce & JAY Z,Shining
2017-03-063,Big Sean Featuring Eminem,No Favors
2017-03-064,Thomas Rhett,Star Of The Show
2017-03-065,Dustin Lynch,Seein' Red
2017-03-067,Brad Paisley,Today
2017-03-068,Hey Violet,Guys My Age
2017-03-069,Blake Shelton,A Guy With A Girl
2017-03-070,Starley,Call On Me
2017-03-071,Sia,Helium
2017-03-072,Luke Bryan,Fast
2017-03-073,Eric Church Featuring Rhiannon Giddens,Kill A Word
2017-03-076,Jason Aldean,Any Ol' Barstool
2017-03-077,Romeo Santos,Heroe Favorito
2017-03-078,Shakira Featuring Maluma,Chantaje
2017-03-079,Migos Featuring Gucci Mane,Slippery
2017-03-080,Brantley Gilbert,The Weekend
2017-03-081,KALEO,Way Down We Go
2017-03-082,21 Savage & Metro Boomin,No Heart
2017-03-083,PARTYNEXTDOOR,Not Nice
2017-03-084,Kodak Black,Everything 1K
2017-03-085,Ariana Grande Featuring Future,Everyday
2017-03-086,Lauren Alaina,Road Less Traveled
2017-03-088,DJ Suede The Remix God,Cash Me Outside (#CashMeOutside)
2017-03-089,PnB Rock,Selfish
2017-03-090,Brett Eldredge,Wanna Be That Song
2017-03-091,Alessia Cara,How Far I'll Go
2017-03-092,Dierks Bentley,Black
2017-03-093,Kygo x Selena Gomez,It Ain't Me
2017-03-094,Kelsea Ballerini,Yeah Boy
2017-03-095,Rihanna,Sex With Me
2017-03-097,G-Eazy Featuring Marc E. Bassy,Some Kind Of Drug
2017-03-098,Nicky Jam,El Amante
2017-03-100,Martin Garrix & Dua Lipa,Scared To Be Lonely
2017-04-003,Migos Featuring Lil Uzi Vert,Bad And Boujee
2017-04-004,Zayn / Taylor Swift,I Don't Wanna Live Forever (Fifty Shades Darker)
2017-04-010,KYLE Featuring Lil Yachty,iSpy
2017-04-012,Clean Bandit Featuring Sean Paul & Anne-Marie,Rockabye
2017-04-014,"Nicki Minaj, Drake & Lil Wayne",No Frauds
2017-04-016,Maroon 5 Featuring Future,Cold
2017-04-017,Kygo x Selena Gomez,It Ain't Me
2017-04-028,Justin Timberlake,Can't Stop The Feeling!
2017-04-029,Machine Gun Kelly x Camila Cabello,Bad Things
2017-04-036,Maroon 5 Featuring Kendrick Lamar,Don't Wanna Know
2017-04-037,Jon Pardi,Dirt On My Boots
2017-04-038,Lady Gaga,Million Reasons
2017-04-039,Lorde,Green Light
2017-04-044,Chris Brown Featuring Usher & Gucci Mane,Party
2017-04-046,Auli'i Cravalho,How Far I'll Go
2017-04-047,Noah Cyrus Featuring Labrinth,Make Me (Cry)
2017-04-048,Calvin Harris Featuring Frank Ocean & Migos,Slide
2017-04-049,Amine,Caroline
2017-04-051,Gucci Mane Featuring Drake,Both
2017-04-053,Luis Fonsi & Daddy Yankee Featuring Justin Bieber,Despacito
2017-04-054,Michael Ray,Think A Little Less
2017-04-055,Ariana Grande Featuring Future,Everyday
2017-04-057,J. Cole,Deja Vu
2017-04-058,Train,Play That Song
2017-04-059,Future Featuring Rihanna,Selfish
2017-04-061,Nicki Minaj,Regret In Your Tears
2017-04-062,Little Big Town,Better Man
2017-04-063,Ed Sheeran,Galway Girl
2017-04-064,Luke Bryan,Fast
2017-04-067,DJ Khaled Featuring Beyonce & JAY Z,Shining
2017-04-069,Linkin Park Featuring Kiiara,Heavy
2017-04-070,Jason Aldean,Any Ol' Barstool
2017-04-071,Nicki Minaj & Lil Wayne,Changed It
2017-04-072,Frank Ocean,Chanel
2017-04-073,Big Sean,Moves
2017-04-074,Future,Draco
2017-04-075,Starley,Call On Me
2017-04-076,Alessia Cara,How Far I'll Go
2017-04-077,The Weeknd,Party Monster
2017-04-078,Lorde,Liability
2017-04-079,Russ,Losin Control
2017-04-080,Lauren Alaina,Road Less Traveled
2017-04-081,Josh Turner,Hometown Girl
2017-04-082,Bebe Rexha,I Got You
2017-04-083,Eric Church Featuring Rhiannon Giddens,Kill A Word
2017-04-084,Brantley Gilbert,The Weekend
2017-04-085,Ed Sheeran,Dive
2017-04-086,Chris Young Featuring Vince Gill,Sober Saturday Night
2017-04-088,Dierks Bentley,Black
2017-04-089,Brad Paisley,Today
2017-04-090,PnB Rock,Selfish
2017-04-091,Kelsea Ballerini,Yeah Boy
2017-04-092,Dwayne Johnson,You're Welcome
2017-04-093,2 Chainz x Gucci Mane x Quavo,Good Drank
2017-04-094,Ed Sheeran,Happier
2017-04-095,6LACK,Prblms
2017-04-096,Future Featuring The Weeknd,Comin Out Strong
2017-04-097,Shakira Featuring Maluma,Chantaje
2017-04-098,Nicky Jam,El Amante
2017-04-099,Migos Featuring Gucci Mane,Slippery
2017-04-100,Martin Garrix & Dua Lipa,Scared To Be Lonely
2017-05-006,KYLE Featuring Lil Yachty,iSpy
2017-05-009,Luis Fonsi & Daddy Yankee Featuring Justin Bieber,Despacito
2017-05-013,Kygo x Selena Gomez,It Ain't Me
2017-05-014,Kendrick Lamar Featuring Rihanna,Loyalty.
2017-05-016,Kendrick Lamar,Element.
2017-05-018,Kendrick Lamar Featuring Zacari,Love.
2017-05-020,Clean Bandit Featuring Sean Paul & Anne-Marie,Rockabye
2017-05-023,Maroon 5 Featuring Future,Cold
2017-05-026,Migos Featuring Lil Uzi Vert,Bad And Boujee
2017-05-032,Kendrick Lamar,Yah.
2017-05-033,Kendrick Lamar Featuring U2,XXX.
2017-05-035,Kendrick Lamar,Feel.
2017-05-036,Zayn / Taylor Swift,I Don't Wanna Live Forever (Fifty Shades Darker)
2017-05-037,Kendrick Lamar,Pride.
2017-05-039,Lady Gaga,The Cure
2017-05-042,Kendrick Lamar,Lust.
2017-05-044,Calvin Harris Featuring Frank Ocean & Migos,Slide
2017-05-047,Justin Timberlake,Can't Stop The Feeling!
2017-05-048,Gucci Mane Featuring Drake,Both
2017-05-050,Kendrick Lamar,Fear.
2017-05-053,Jason Derulo Featuring Nicki Minaj & Ty Dolla $ign,Swalla
2017-05-054,Kendrick Lamar,Blood.
2017-05-058,Kendrick Lamar,God.
2017-05-060,Drake Featuring Quavo & Travis Scott,Portland
2017-05-062,Jon Pardi,Dirt On My Boots
2017-05-063,Kendrick Lamar,Duckworth.
2017-05-064,Josh Turner,Hometown Girl
2017-05-065,Auli'i Cravalho,How Far I'll Go
2017-05-068,Linkin Park Featuring Kiiara,Heavy
2017-05-069,Jason Aldean,Any Ol' Barstool
2017-05-070,DJ Khaled Featuring Beyonce & JAY Z,Shining
2017-05-071,Chris Brown Featuring Usher & Gucci Mane,Party
2017-05-072,A Boogie Wit da Hoodie Featuring Kodak Black,Drowning
2017-05-073,Flo Rida & 99 Percent,Cake
2017-05-074,Lorde,Green Light
2017-05-075,Dierks Bentley,Black
2017-05-076,G-Eazy & Kehlani,Good Life
2017-05-077,Brantley Gilbert,The Weekend
2017-05-078,Lil Yachty Featuring Migos,Peek A Boo
2017-05-079,Russ,Losin Control
2017-05-080,"Nicki Minaj, Drake & Lil Wayne",No Frauds
2017-05-081,Kelsea Ballerini,Yeah Boy
2017-05-082,Florida Georgia Line Featuring Backstreet Boys,"God, Your Mama, And Me"
2017-05-083,Starley,Call On Me
2017-05-084,Big Sean,Moves
2017-05-085,Luke Bryan,Fast
2017-05-086,Tee Grizzley,First Day Out
2017-05-087,Logic Featuring Damian Lemar Hudson,Black SpiderMan
2017-05-088,Future Featuring Rihanna,Selfish
2017-05-089,J. Cole,Deja Vu
2017-05-090,YFN Lucci Featuring PnB Rock,Everyday We Lit
2017-05-091,Martin Garrix & Dua Lipa,Scared To Be Lonely
2017-05-092,Drake,Gyalchester
2017-05-093,Chris Stapleton,Broken Halos
2017-05-094,AJR,Weak
2017-05-095,Dan + Shay,How Not To
2017-05-096,2 Chainz x Gucci Mane x Quavo,Good Drank
2017-05-097,Lady Antebellum,You Look Good
2017-05-098,Machine Gun Kelly Featuring Hailee Steinfeld,At My Best
2017-05-099,Lord Huron,The Night We Met
2017-05-100,Thomas Rhett Featuring Maren Morris,Craving You
2017-06-001,Luis Fonsi & Daddy Yankee Featuring Justin Bieber,Despacito
2017-06-003,"DJ Khaled Featuring Justin Bieber, Quavo, Chance The Rapper & Lil Wayne",I'm The One
2017-06-012,Kygo x Selena Gomez,It Ain't Me
2017-06-015,KYLE Featuring Lil Yachty,iSpy
2017-06-022,Migos Featuring Lil Uzi Vert,Bad And Boujee
2017-06-025,Calvin Harris Featuring Frank Ocean & Migos,Slide
2017-06-028,Clean Bandit Featuring Sean Paul & Anne-Marie,Rockabye
2017-06-033,Maroon 5 Featuring Future,Cold
2017-06-036,Jason Derulo Featuring Nicki Minaj & Ty Dolla $ign,Swalla
2017-06-044,Gucci Mane Featuring Drake,Both
2017-06-047,A Boogie Wit da Hoodie Featuring Kodak Black,Drowning
2017-06-048,Zayn / Taylor Swift,I Don't Wanna Live Forever (Fifty Shades Darker)
2017-06-051,Kendrick Lamar Featuring Zacari,Love.
2017-06-052,Migos Featuring Gucci Mane,Slippery
2017-06-053,Lady Gaga,The Cure
2017-06-054,Linkin Park Featuring Kiiara,Heavy
2017-06-056,Darius Rucker,If I Told You
2017-06-057,Dierks Bentley,Black
2017-06-058,Drake Featuring Quavo & Travis Scott,Portland
2017-06-059,Katy Perry Featuring Migos,Bon Appetit
2017-06-062,Calvin Harris Featuring Future & Khalid,Rollin
2017-06-063,YFN Lucci Featuring PnB Rock,Everyday We Lit
2017-06-065,Florida Georgia Line Featuring Backstreet Boys,"God, Your Mama, And Me"
2017-06-066,Kendrick Lamar Featuring Rihanna,Loyalty.
2017-06-067,Tee Grizzley,First Day Out
2017-06-068,Russ,Losin Control
2017-06-069,Brantley Gilbert,The Weekend
2017-06-070,Kendrick Lamar,Element.
2017-06-071,Thomas Rhett Featuring Maren Morris,Craving You
2017-06-072,Machine Gun Kelly Featuring Hailee Steinfeld,At My Best
2017-06-073,Chris Brown,Privacy
2017-06-074,Dan + Shay,How Not To
2017-06-075,Rag'n'Bone Man,Human
2017-06-076,Playboi Carti Featuring Lil Uzi Vert,Wokeuplikethis*
2017-06-077,Martin Garrix & Dua Lipa,Scared To Be Lonely
2017-06-078,Josh Turner,Hometown Girl
2017-06-079,Dylan Scott,My Girl
2017-06-080,Selena Gomez,Bad Liar
2017-06-081,Blake Shelton,Every Time I Hear That Song
2017-06-082,6LACK,Prblms
2017-06-083,Lady Antebellum,You Look Good
2017-06-084,Kelsea Ballerini,Yeah Boy
2017-06-085,Midland,Drinkin' Problem
2017-06-086,Cole Swindell,Flatliner
2017-06-087,Zac Brown Band,My Old Man
2017-06-089,2 Chainz x Gucci Mane x Quavo,Good Drank
2017-06-090,G-Eazy & Kehlani,Good Life
2017-06-091,Jason Aldean,Any Ol' Barstool
2017-06-093,Maluma,Felices Los 4
2017-06-095,Cheat Codes Featuring Demi Lovato,No Promises
2017-06-096,Flo Rida & 99 Percent,Cake
2017-06-097,Nicky Jam,El Amante
2017-06-098,Lauren Duski,Ghost In This House
2017-06-100,Shakira,Me Enamore
2017-07-001,Luis Fonsi & Daddy Yankee Featuring Justin Bieber,Despacito
2017-07-002,"DJ Khaled Featuring Justin Bieber, Quavo, Chance The Rapper & Lil Wayne",I'm The One
2017-07-016,David Guetta Featuring Justin Bieber,2U
2017-07-017,Kygo x Selena Gomez,It Ain't Me
2017-07-022,KYLE Featuring Lil Yachty,iSpy
2017-07-023,Selena Gomez,Bad Liar
2017-07-030,Jason Derulo Featuring Nicki Minaj & Ty Dolla $ign,Swalla
2017-07-035,Migos Featuring Lil Uzi Vert,Bad And Boujee
2017-07-036,Migos Featuring Gucci Mane,Slippery
2017-07-037,YFN Lucci Featuring PnB Rock,Everyday We Lit
2017-07-042,A Boogie Wit da Hoodie Featuring Kodak Black,Drowning
2017-07-046,Calvin Harris Featuring Frank Ocean & Migos,Slide
2017-07-048,Lady Gaga,The Cure
2017-07-051,Florida Georgia Line Featuring Backstreet Boys,"God, Your Mama, And Me"
2017-07-052,Thomas Rhett Featuring Maren Morris,Craving You
2017-07-053,DJ Khaled Featuring Drake,To The Max
2017-07-055,Camila Cabello,Crying In The Club
2017-07-056,Tee Grizzley,First Day Out
2017-07-057,Dan + Shay,How Not To
2017-07-058,Kendrick Lamar Featuring Zacari,Love.
2017-07-059,Lady Antebellum,You Look Good
2017-07-060,Dylan Scott,My Girl
2017-07-061,Blake Shelton,Every Time I Hear That Song
2017-07-062,Katy Perry Featuring Nicki Minaj,Swish Swish
2017-07-063,Darius Rucker,If I Told You
2017-07-064,Maroon 5 Featuring Future,Cold
2017-07-065,Maluma,Felices Los 4
2017-07-066,Drake Featuring Quavo & Travis Scott,Portland
2017-07-067,Midland,Drinkin' Problem
2017-07-069,Chris Brown,Privacy
2017-07-070,SZA Featuring Travis Scott,Love Galore
2017-07-071,Fifth Harmony Featuring Gucci Mane,Down
2017-07-072,Cole Swindell,Flatliner
2017-07-073,AJR,Weak
2017-07-074,Kendrick Lamar Featuring Rihanna,Loyalty.
2017-07-075,Rascal Flatts,Yours If You Want It
2017-07-077,Cheat Codes Featuring Demi Lovato,No Promises
2017-07-078,Old Dominion,No Such Thing As A Broken Heart
2017-07-079,Billy Currington,Do I Make You Wanna
2017-07-080,Russ,Losin Control
2017-07-081,Travis Scott,Butterfly Effect
2017-07-082,Playboi Carti Featuring Lil Uzi Vert,Wokeuplikethis*
2017-07-083,Linkin Park Featuring Kiiara,Heavy
2017-07-084,2 Chainz Featuring Travis Scott,4 AM
2017-07-085,Katy Perry Featuring Migos,Bon Appetit
2017-07-086,Dierks Bentley,Black
2017-07-088,Hailee Steinfeld,Most Girls
2017-07-089,Wisin Featuring Ozuna,Escapate Conmigo
2017-07-090,"Enrique Iglesias Featuring Descemer Bueno, Zion & Lennox Or Sean Paul",Subeme La Radio
2017-07-091,Justin Moore,Somebody Else Will
2017-07-092,Trey Songz,Nobody Else But You
2017-07-093,Kane Brown Featuring Lauren Alaina,What Ifs
2017-07-094,2 Chainz x Gucci Mane x Quavo,Good Drank
2017-07-095,"2 Chainz Featuring Ty Dolla $ign, Trey Songz & Jhene Aiko",It's A Vibe
2017-07-096,Josh Turner,Hometown Girl
2017-07-097,The Weeknd,Reminder
2017-07-098,Drake,Gyalchester
2017-07-099,"Major Lazer Featuring Travis Scott, Camila Cabello & Quavo",Know No Better
2017-07-100,Brothers Osborne,It Ain't My Fault
2017-08-001,Luis Fonsi & Daddy Yankee Featuring Justin Bieber,Despacito
2017-08-002,DJ Khaled Featuring Rihanna & Bryson Tiller,Wild Thoughts
2017-08-004,"DJ Khaled Featuring Justin Bieber, Quavo, Chance The Rapper & Lil Wayne",I'm The One
2017-08-021,Kygo x Selena Gomez,It Ain't Me
2017-08-026,"Calvin Harris Featuring Pharrell Williams, Katy Perry & Big Sean",Feels
2017-08-027,Selena Gomez Featuring Gucci Mane,Fetish
2017-08-030,Selena Gomez,Bad Liar
2017-08-032,David Guetta Featuring Justin Bieber,2U
2017-08-033,YFN Lucci Featuring PnB Rock,Everyday We Lit
2017-08-035,Migos Featuring Gucci Mane,Slippery
2017-08-038,A Boogie Wit da Hoodie Featuring Kodak Black,Drowning
2017-08-039,Dylan Scott,My Girl
2017-08-041,Yo Gotti Featuring Nicki Minaj,Rake It Up
2017-08-042,J Balvin & Willy William Featuring Beyonce,Mi Gente
2017-08-044,Thomas Rhett Featuring Maren Morris,Craving You
2017-08-045,Migos Featuring Lil Uzi Vert,Bad And Boujee
2017-08-046,KYLE Featuring Lil Yachty,iSpy
2017-08-047,Bruno Mars,Versace On The Floor
2017-08-048,Maluma,Felices Los 4
2017-08-049,Cardi B,Bodak Yellow (Money Moves)
2017-08-053,SZA Featuring Travis Scott,Love Galore
2017-08-054,Midland,Drinkin' Problem
2017-08-056,"2 Chainz Featuring Ty Dolla $ign, Trey Songz & Jhene Aiko",It's A Vibe
2017-08-057,Billy Currington,Do I Make You Wanna
2017-08-058,Hailee Steinfeld,Most Girls
2017-08-060,Travis Scott,Butterfly Effect
2017-08-061,JAY-Z,4:44
2017-08-062,Kendrick Lamar Featuring Rihanna,Loyalty.
2017-08-064,Old Dominion,No Such Thing As A Broken Heart
2017-08-065,Kane Brown Featuring Lauren Alaina,What Ifs
2017-08-066,Cole Swindell,Flatliner
2017-08-067,Lady Antebellum,You Look Good
2017-08-068,Cheat Codes Featuring Demi Lovato,No Promises
2017-08-069,Tee Grizzley,First Day Out
2017-08-070,Wisin Featuring Ozuna,Escapate Conmigo
2017-08-071,Rascal Flatts,Yours If You Want It
2017-08-072,JAY-Z,The Story Of O.J.
2017-08-073,Camila Cabello,Crying In The Club
2017-08-075,French Montana Featuring The Weeknd & Max B,A Lie
2017-08-076,Chris Brown,Privacy
2017-08-077,Kendrick Lamar Featuring Zacari,Love.
2017-08-078,Fifth Harmony Featuring Gucci Mane,Down
2017-08-079,Jason Derulo Featuring Nicki Minaj & Ty Dolla $ign,Swalla
2017-08-080,Florida Georgia Line Featuring Backstreet Boys,"God, Your Mama, And Me"
2017-08-081,Jon Pardi,Heartache On The Dance Floor
2017-08-082,GoldLink Featuring Brent Faiyaz & Shy Glizzy,Crew
2017-08-083,2 Chainz Featuring Travis Scott,4 AM
2017-08-084,Justin Moore,Somebody Else Will
2017-08-085,Blake Shelton,Every Time I Hear That Song
2017-08-086,Jake Paul & Erika Costell Featuring Uncle Kade,Jerika
2017-08-087,Lady Gaga,The Cure
2017-08-088,Drake,Signs
2017-08-089,Meek Mill Featuring Chris Brown & Ty Dolla $ign,Whatever You Need
2017-08-090,The Weeknd,Reminder
2017-08-092,Nicky Jam,El Amante
2017-08-093,AJR,Weak
2017-08-094,Brothers Osborne,It Ain't My Fault
2017-08-095,"Enrique Iglesias Featuring Descemer Bueno, Zion & Lennox Or Sean Paul",Subeme La Radio
2017-08-096,Kesha Featuring The Dap-Kings Horns,Woman
2017-08-097,Calvin Harris Featuring Future & Khalid,Rollin
2017-08-098,Kendrick Lamar,Element.
2017-08-099,Macklemore Featuring Skylar Grey,Glorious
2017-08-100,Metro Boomin Featuring Offset & Drake,No Complaints
2017-09-001,Luis Fonsi & Daddy Yankee Featuring Justin Bieber,Despacito
2017-09-002,DJ Khaled Featuring Rihanna & Bryson Tiller,Wild Thoughts
2017-09-003,Cardi B,Bodak Yellow (Money Moves)
2017-09-011,"DJ Khaled Featuring Justin Bieber, Quavo, Chance The Rapper & Lil Wayne",I'm The One
2017-09-020,"Calvin Harris Featuring Pharrell Williams, Katy Perry & Big Sean",Feels
2017-09-021,J Balvin & Willy William Featuring Beyonce,Mi Gente
2017-09-024,Yo Gotti Featuring Nicki Minaj,Rake It Up
2017-09-031,Kendrick Lamar Featuring Rihanna,Loyalty.
2017-09-033,Bruno Mars,Versace On The Floor
2017-09-034,Kygo x Selena Gomez,It Ain't Me
2017-09-035,SZA Featuring Travis Scott,Love Galore
2017-09-040,YFN Lucci Featuring PnB Rock,Everyday We Lit
2017-09-041,A Boogie Wit da Hoodie Featuring Kodak Black,Drowning
