billboard_id,artists,track_name
2016-02-020,Fetty Wap Featuring Remy Boyz,679
2016-02-028,Silento,Watch Me
2016-02-031,Yo Gotti Featuring Nicki Minaj,Down In The DM
2016-02-033,Sam Hunt,Break Up In A Small Town
2016-02-037,Wiz Khalifa Featuring Charlie Puth,See You Again
2016-02-040,Demi Lovato,Confident
2016-02-041,J. Cole,No Role Modelz
2016-02-042,Rachel Platten,Stand By You
2016-02-043,Fetty Wap,Again
2016-02-044,Luke Bryan Featuring Karen Fairchild,Home Alone Tonight
2016-02-045,Young Thug,Best Friend
2016-02-046,Brothers Osborne,Stay A Little Longer
2016-02-048,R. City Featuring Adam Levine,Locked Away
2016-02-050,Taylor Swift,Out Of The Woods
2016-02-051,Ariana Grande,Focus
2016-02-052,Fall Out Boy,Irresistible
2016-02-053,DLOW,Do It Like Me
2016-02-054,Jason Derulo,Get Ugly
2016-02-056,LOCASH,I Love This Life
2016-02-057,Granger Smith,Backroad Song
2016-02-058,Robin Schulz Featuring Francesco Yates,Sugar
2016-02-059,Jana Kramer,I Got The Boy
2016-02-060,Carrie Underwood,Heartbeat
2016-02-061,DeJ Loaf Featuring Big Sean,Back Up
2016-02-063,Drake & Future,Big Rings
2016-02-064,Zac Brown Band,Beautiful Drug
2016-02-065,Keith Urban,Break On Me.
2016-02-066,Nelly Featuring Jeremih,The Fix
2016-02-067,Bryson Tiller,Sorry Not Sorry
2016-02-068,Dawin,Dessert
2016-02-069,Brett Eldredge,Drunk On Your Love
2016-02-070,Cole Swindell,You Should Be Here
2016-02-071,Kelsea Ballerini,Dibs
2016-02-072,Panic! At The Disco,Emperor's New Clothes
2016-02-073,Lil Dicky Featuring Fetty Wap & Rich Homie Quan,$ave Dat Money
2016-02-074,Jason Aldean,Gonna Know We Were Here
2016-02-075,Justin Bieber,I'll Show You
2016-02-077,Missy Elliott Featuring Pharrell Williams,WTF (Where They From)
2016-02-078,Florida Georgia Line,Confession
2016-02-079,Mike Posner,I Took A Pill In Ibiza
2016-02-080,Chris Stapleton,Nobody To Blame
2016-02-081,Tori Kelly,Hollow
2016-02-082,Empire Of The Sun,Walking On A Dream
2016-02-083,Andy Grammer,Good To Be Alive (Hallelujah)
2016-02-084,David Guetta Featuring Sia & Fetty Wap,Bang My Head
2016-02-085,Eric Church,Mr. Misunderstood
2016-02-087,Halsey,New Americana
2016-02-088,2 Chainz,Watch Out
2016-02-089,Panic! At The Disco,Victorious
2016-02-090,Randy Houser,We Went
2016-02-091,Big Sean Featuring Chris Brown & Ty Dolla $ign,Play No Games
2016-02-092,Panic! At The Disco,Death Of A Bachelor
2016-02-093,Rudimental Featuring Ed Sheeran,Lay It All On Me
2016-02-094,Drake,Right Hand
2016-02-097,Rae Sremmurd,Come Get Her
2016-02-098,iLoveMemphis,Lean & Dabb
2016-02-099,J Balvin,Ginza
2016-02-100,The Weeknd,Acquainted
2016-03-018,Yo Gotti Featuring Nicki Minaj,Down In The DM
2016-03-022,Mark Ronson Featuring Bruno Mars,Uptown Funk!
2016-03-024,Mike Posner,I Took A Pill In Ibiza
2016-03-029,Meghan Trainor Featuring John Legend,Like I'm Gonna Lose You
2016-03-031,Drake,Summer Sixteen
2016-03-034,Fetty Wap Featuring Remy Boyz,679
2016-03-041,Rachel Platten,Stand By You
2016-03-042,Carrie Underwood,Heartbeat
2016-03-044,Wiz Khalifa Featuring Charlie Puth,See You Again
2016-03-047,Sam Hunt,Break Up In A Small Town
2016-03-051,Young Thug,Best Friend
2016-03-052,Luke Bryan Featuring Karen Fairchild,Home Alone Tonight
2016-03-053,Taylor Swift,Out Of The Woods
2016-03-054,Gwen Stefani,Make Me Like You
2016-03-055,Cole Swindell,You Should Be Here
2016-03-056,Robin Schulz Featuring Francesco Yates,Sugar
2016-03-057,Granger Smith,Backroad Song
2016-03-058,Jason Derulo,Get Ugly
2016-03-059,Future Featuring The Weeknd,Low Life
2016-03-060,Kelsea Ballerini,Dibs
2016-03-061,Brett Eldredge,Drunk On Your Love
2016-03-062,Ellie Goulding,Something In The Way You Move
2016-03-063,Maren Morris,My Church
2016-03-064,Zac Brown Band,Beautiful Drug
2016-03-065,Fetty Wap,Jimmy Choo
2016-03-066,Keith Urban,Break On Me.
2016-03-068,Tori Kelly,Hollow
2016-03-069,Florida Georgia Line,Confession
2016-03-071,Randy Houser,We Went
2016-03-073,Chris Stapleton,Nobody To Blame
2016-03-075,Demi Lovato,Confident
2016-03-076,Brothers Osborne,Stay A Little Longer
2016-03-077,Adele,All I Ask
2016-03-078,Rascal Flatts,I Like The Sound Of That
2016-03-079,Old Dominion,Snapback
2016-03-080,Troye Sivan,Youth
2016-03-081,Sia Featuring Sean Paul,Cheap Thrills
2016-03-082,The Weeknd,Acquainted
2016-03-084,Bryson Tiller,Sorry Not Sorry
2016-03-085,DJ Luke Nasty,Might Be
2016-03-086,Chris Young Duet With Cassadee Pope,Think Of You
2016-03-087,Dierks Bentley,Somewhere On A Beach
2016-03-089,Chase Bryant,Little Bit Of You
2016-03-090,Andy Grammer,Good To Be Alive (Hallelujah)
2016-03-091,2 Chainz,Watch Out
2016-03-092,Kid Ink Featuring Fetty Wap,Promise
2016-03-093,David Guetta Featuring Sia & Fetty Wap,Bang My Head
2016-03-094,Fall Out Boy,Irresistible
2016-03-095,Lil Dicky Featuring Fetty Wap & Rich Homie Quan,$ave Dat Money
2016-03-096,One Direction,History
2016-03-097,DLOW,Do It Like Me
2016-03-098,Lee Brice,That Don't Sound Like You
2016-03-099,LOCASH,I Love This Life
2016-03-100,Dawin,Dessert
2016-04-011,Mike Posner,I Took A Pill In Ibiza
2016-04-013,Fifth Harmony Featuring Ty Dolla $ign,Work From Home
2016-04-022,Yo Gotti Featuring Nicki Minaj,Down In The DM
2016-04-023,Troye Sivan,Youth
2016-04-031,Drake,Summer Sixteen
2016-04-032,Cole Swindell,You Should Be Here
2016-04-035,Future Featuring The Weeknd,Low Life
2016-04-040,Fetty Wap Featuring Remy Boyz,679
2016-04-042,Blake Shelton,Came Here To Forget
2016-04-044,Brett Eldredge,Drunk On Your Love
2016-04-046,Meghan Trainor Featuring John Legend,Like I'm Gonna Lose You
2016-04-051,Robin Schulz Featuring Francesco Yates,Sugar
2016-04-052,Zac Brown Band,Beautiful Drug
2016-04-053,Maren Morris,My Church
2016-04-055,Zayn,Like I Would
2016-04-056,Carrie Underwood,Heartbeat
2016-04-057,Young Thug,Best Friend
2016-04-059,Dierks Bentley,Somewhere On A Beach
2016-04-060,Florida Georgia Line,Confession
2016-04-061,Rachel Platten,Stand By You
2016-04-063,Shakira,Try Everything
2016-04-064,Old Dominion,Snapback
2016-04-066,Alessia Cara,Wild Things
2016-04-067,Rascal Flatts,I Like The Sound Of That
2016-04-068,Chris Young Duet With Cassadee Pope,Think Of You
2016-04-069,Taylor Swift,New Romantics
2016-04-070,Kelly Clarkson,Piece By Piece
2016-04-072,Ellie Goulding,Something In The Way You Move
2016-04-073,Disturbed,The Sound Of Silence
2016-04-074,O.T. Genasis Featuring Young Dolph,Cut It
2016-04-075,Kid Ink Featuring Fetty Wap,Promise
2016-04-076,The Weeknd,Acquainted
2016-04-077,Justin Bieber,Company
2016-04-078,Fetty Wap,Jimmy Choo
2016-04-080,Thomas Rhett,T-Shirt
2016-04-081,Chris Stapleton,Nobody To Blame
2016-04-083,Belly Featuring The Weeknd,Might Not
2016-04-084,DJ Luke Nasty,Might Be
2016-04-085,Luke Bryan Featuring Karen Fairchild,Home Alone Tonight
2016-04-086,Dustin Lynch,Mind Reader
2016-04-087,Sia Featuring Sean Paul,Cheap Thrills
2016-04-088,Chase Bryant,Little Bit Of You
2016-04-089,Granger Smith,Backroad Song
2016-04-090,Ty Dolla $ign Featuring E-40,Saved
2016-04-091,Randy Houser,We Went
2016-04-092,Lee Brice,That Don't Sound Like You
2016-04-093,Zendaya Featuring Chris Brown,Something New
2016-04-094,Jon Pardi,Head Over Boots
2016-04-095,Bryson Tiller,Sorry Not Sorry
2016-04-097,Gwen Stefani,Make Me Like You
2016-04-098,Major Lazer Featuring Nyla & Fuse ODG,Light It Up
2016-04-099,Keith Urban,Break On Me.
2016-04-100,Jonas Blue Featuring Dakota,Fast Car
2016-05-005,Mike Posner,I Took A Pill In Ibiza
2016-05-006,Fifth Harmony Featuring Ty Dolla $ign,Work From Home
2016-05-017,Prince And The Revolution,Purple Rain
2016-05-018,Future Featuring The Weeknd,Low Life
2016-05-038,Dierks Bentley,Somewhere On A Beach
2016-05-040,Yo Gotti Featuring Nicki Minaj,Down In The DM
2016-05-042,P!nk,Just Like Fire
2016-05-043,O.T. Genasis Featuring Young Dolph,Cut It
2016-05-045,Chris Young Duet With Cassadee Pope,Think Of You
2016-05-046,Disturbed,The Sound Of Silence
2016-05-047,Sia Featuring Sean Paul,Cheap Thrills
2016-05-049,Troye Sivan,Youth
2016-05-051,Old Dominion,Snapback
2016-05-052,Alessia Cara,Wild Things
2016-05-053,Blake Shelton,Came Here To Forget
2016-05-054,Florida Georgia Line,Confession
2016-05-055,Cole Swindell,You Should Be Here
2016-05-056,Thomas Rhett,T-Shirt
2016-05-058,Justin Bieber,Company
2016-05-059,Rascal Flatts,I Like The Sound Of That
2016-05-060,Luke Bryan,"Huntin', Fishin' And Lovin' Every Day"
2016-05-061,Maren Morris,My Church
2016-05-062,Kanye West,Famous
2016-05-063,Kid Ink Featuring Fetty Wap,Promise
2016-05-064,Kanye West,"Father Stretch My Hands, Pt. 1"
2016-05-065,"Fat Joe, Remy Ma & Jay Z Featuring French Montana & Infared",All The Way Up
2016-05-066,Drake,Summer Sixteen
2016-05-067,Iggy Azalea,Team
2016-05-069,Dustin Lynch,Mind Reader
2016-05-070,Rihanna,Kiss It Better
2016-05-071,Belly Featuring The Weeknd,Might Not
2016-05-072,Flume Featuring Kai,Never Be Like You
2016-05-075,The Weeknd,Acquainted
2016-05-076,Major Lazer Featuring Nyla & Fuse ODG,Light It Up
2016-05-077,Dreezy Featuring Jeremih,Body
2016-05-078,Taylor Swift,New Romantics
2016-05-079,Jon Pardi,Head Over Boots
2016-05-080,MadeinTYO,Uber Everywhere
2016-05-081,Lee Brice,That Don't Sound Like You
2016-05-082,Kelly Clarkson,Piece By Piece
2016-05-083,Brett Eldredge,Drunk On Your Love
2016-05-084,Jason Derulo,If It Ain't Love
2016-05-085,Young Greatness,Moolah
2016-05-086,Yo Gotti Featuring E-40,Law
2016-05-087,Ty Dolla $ign Featuring E-40,Saved
2016-05-088,Chase Bryant,Little Bit Of You
2016-05-089,The Lumineers,Ophelia
2016-05-090,Jason Aldean,Lights Come On
2016-05-091,Keith Urban,Wasted Time
2016-05-092,DJ Luke Nasty,Might Be
2016-05-093,gnash Featuring Olivia O'Brien,I Hate U I Love U
2016-05-094,Alan Walker,Faded
2016-05-095,Grace Featuring G-Eazy,You Don't Own Me
2016-05-096,Kenny Chesney,Noise
2016-05-097,Kanye West,Pt. 2
2016-05-098,Fetty Wap,Jimmy Choo
2016-05-099,Ariana Grande Featuring Lil Wayne,Let Me Love You
2016-05-100,Jonas Blue Featuring Dakota,Fast Car
2016-06-003,Justin Timberlake,Can't Stop The Feeling!
2016-06-005,Fifth Harmony Featuring Ty Dolla $ign,Work From Home
2016-06-007,Mike Posner,I Took A Pill In Ibiza
2016-06-020,Future Featuring The Weeknd,Low Life
2016-06-026,P!nk,Just Like Fire
2016-06-032,Ghost Town DJ's,My Boo
2016-06-034,Sia Featuring Sean Paul,Cheap Thrills
2016-06-035,Drake,Hype
2016-06-040,Beyonce,Sorry
2016-06-043,O.T. Genasis Featuring Young Dolph,Cut It
2016-06-044,Blake Shelton,Came Here To Forget
2016-06-045,Dierks Bentley,Somewhere On A Beach
2016-06-047,Drake,Still Here
2016-06-050,Drake Featuring Future,Grammys
2016-06-051,"Fat Joe, Remy Ma & Jay Z Featuring French Montana & Infared",All The Way Up
2016-06-052,Thomas Rhett,T-Shirt
2016-06-053,Alessia Cara,Wild Things
2016-06-054,Old Dominion,Snapback
2016-06-055,Drake,Childs Play
2016-06-056,Luke Bryan,"Huntin', Fishin' And Lovin' Every Day"
2016-06-057,Dustin Lynch,Mind Reader
2016-06-058,Flume Featuring Kai,Never Be Like You
2016-06-059,Drake Featuring PARTYNEXTDOOR,With You
2016-06-060,Drake,9
2016-06-061,Drake,Feel No Ways
2016-06-063,Beyonce,Formation
2016-06-064,Maren Morris,My Church
2016-06-065,Chris Young Duet With Cassadee Pope,Think Of You
2016-06-066,Disturbed,The Sound Of Silence
2016-06-067,OneRepublic,Wherever I Go
2016-06-068,Drake,U With Me?
2016-06-070,Dreezy Featuring Jeremih,Body
2016-06-071,MadeinTYO,Uber Everywhere
2016-06-072,Jason Derulo,If It Ain't Love
2016-06-073,Keith Urban,Wasted Time
2016-06-074,Beyonce,Hold Up
2016-06-075,Drake,Fire & Desire
2016-06-076,gnash Featuring Olivia O'Brien,I Hate U I Love U
2016-06-077,Grace Featuring G-Eazy,You Don't Own Me
2016-06-078,Rihanna,Kiss It Better
2016-06-079,Carrie Underwood,Church Bells
2016-06-080,Belly Featuring The Weeknd,Might Not
2016-06-081,Jon Pardi,Head Over Boots
2016-06-082,Eric Church,Record Year
2016-06-083,Drake,Redemption
2016-06-084,Drake,Weston Road Flows
2016-06-085,Drake,Keep The Family Close
2016-06-086,Chance The Rapper Featuring Lil Wayne & 2 Chainz,No Problem
2016-06-087,Major Lazer Featuring Nyla & Fuse ODG,Light It Up
2016-06-088,Yo Gotti Featuring E-40,Law
2016-06-089,Kelly Clarkson,Piece By Piece
2016-06-090,Drake Featuring Pimp C & dvsn,Faithful
2016-06-091,Jason Aldean,Lights Come On
2016-06-092,ScHoolboy Q Featuring Kanye West,THat Part
2016-06-093,Chance The Rapper Featuring Ty Dolla $ign,Blessings
2016-06-094,Adam Wakefield,I'm Sorry
2016-06-095,Pitbull Featuring Enrique Iglesias,Messin' Around
2016-06-096,Young Greatness,Moolah
2016-06-097,Alan Walker,Faded
2016-06-098,Kenny Chesney,Noise
2016-06-100,Kid Ink Featuring Fetty Wap,Promise
2016-07-002,Justin Timberlake,Can't Stop The Feeling!
2016-07-005,Fifth Harmony Featuring Ty Dolla $ign,Work From Home
2016-07-008,Sia Featuring Sean Paul,Cheap Thrills
2016-07-009,Mike Posner,I Took A Pill In Ibiza
2016-07-012,P!nk,Just Like Fire
2016-07-030,Future Featuring The Weeknd,Low Life
2016-07-031,"Fat Joe, Remy Ma & Jay Z Featuring French Montana & Infared",All The Way Up
2016-07-035,O.T. Genasis Featuring Young Dolph,Cut It
2016-07-036,Flume Featuring Kai,Never Be Like You
2016-07-037,Luke Bryan,"Huntin', Fishin' And Lovin' Every Day"
2016-07-038,Beyonce,Sorry
2016-07-044,Selena Gomez,Kill Em With Kindness
2016-07-047,Thomas Rhett,T-Shirt
2016-07-048,Carrie Underwood,Church Bells
2016-07-051,MadeinTYO,Uber Everywhere
2016-07-052,Alessia Cara,Wild Things
2016-07-053,Jason Aldean,Lights Come On
2016-07-055,gnash Featuring Olivia O'Brien,I Hate U I Love U
2016-07-056,Fetty Wap,Wake Up
2016-07-057,Keith Urban,Wasted Time
2016-07-058,Dierks Bentley,Somewhere On A Beach
2016-07-059,Jon Pardi,Head Over Boots
2016-07-060,Dan + Shay,From The Ground Up
2016-07-061,Eric Church,Record Year
2016-07-062,Blake Shelton,Came Here To Forget
2016-07-064,OneRepublic,Wherever I Go
2016-07-065,Dreezy Featuring Jeremih,Body
2016-07-066,Disturbed,The Sound Of Silence
2016-07-068,Grace Featuring G-Eazy,You Don't Own Me
2016-07-069,Drake,Hype
2016-07-070,Shakira,Try Everything
2016-07-071,"Kanye West, Gucci Mane, Big Sean, 2 Chainz, Travi$ Scott, Yo Gotti, Quavo, Desiigner",Champions
2016-07-072,Kelsea Ballerini,Peter Pan
2016-07-073,Drake,Childs Play
2016-07-074,Jake Owen,American Country Love Song
2016-07-075,Sam Hunt,Make You Miss Me
2016-07-076,ScHoolboy Q Featuring Kanye West,THat Part
2016-07-077,Pitbull Featuring Enrique Iglesias,Messin' Around
2016-07-078,Major Lazer Featuring Nyla & Fuse ODG,Light It Up
2016-07-079,Drake,Still Here
2016-07-080,Kenny Chesney,Noise
2016-07-081,Chris Young Duet With Cassadee Pope,Think Of You
2016-07-082,Drake Featuring Future,Grammys
2016-07-084,Chris Lane,Fix
2016-07-085,Nicky Jam,With You Tonight / Hasta El Amanecer
2016-07-086,Charlie Puth Featuring Selena Gomez,We Don't Talk Anymore
2016-07-087,D.R.A.M. Featuring Lil Yachty,Broccoli
2016-07-088,Coldplay,Hymn For The Weekend
2016-07-089,Rihanna,Kiss It Better
2016-07-090,Jacob Sartorius,Sweatshirt
2016-07-091,Chance The Rapper Featuring Lil Wayne & 2 Chainz,No Problem
2016-07-092,Lil Uzi Vert,Money Longer
2016-07-093,Drake Featuring PARTYNEXTDOOR,With You
2016-07-094,Wale,My PYT
2016-07-095,The Lumineers,Ophelia
2016-07-096,Belly Featuring The Weeknd,Might Not
2016-07-097,Kanye West,"Father Stretch My Hands, Pt. 1"
2016-07-098,DNCE,Toothbrush
2016-07-099,Dierks Bentley Featuring Elle King,Different For Girls
2016-07-100,Alan Walker,Faded
2016-08-001,Sia Featuring Sean Paul,Cheap Thrills
2016-08-004,Justin Timberlake,Can't Stop The Feeling!
2016-08-011,Katy Perry,Rise
2016-08-012,P!nk,Just Like Fire
2016-08-013,Fifth Harmony Featuring Ty Dolla $ign,Work From Home
2016-08-016,Mike Posner,I Took A Pill In Ibiza
2016-08-017,Britney Spears Featuring G-Eazy,Make Me...
2016-08-025,Flume Featuring Kai,Never Be Like You
2016-08-027,Charlie Puth Featuring Selena Gomez,We Don't Talk Anymore
2016-08-028,Fifth Harmony Featuring Fetty Wap,All In My Head (Flex)
2016-08-030,DJ Khaled Featuring Jay Z & Future,I Got The Keys
2016-08-031,Beyonce,Sorry
2016-08-033,Future Featuring The Weeknd,Low Life
2016-08-034,D.R.A.M. Featuring Lil Yachty,Broccoli
2016-08-035,gnash Featuring Olivia O'Brien,I Hate U I Love U
2016-08-042,ScHoolboy Q Featuring Kanye West,THat Part
2016-08-046,"Fat Joe, Remy Ma & Jay Z Featuring French Montana & Infared",All The Way Up
2016-08-047,Miranda Lambert,Vice
2016-08-048,Dan + Shay,From The Ground Up
2016-08-050,Selena Gomez,Kill Em With Kindness
2016-08-051,Coldplay,Hymn For The Weekend
2016-08-052,Carrie Underwood,Church Bells
2016-08-053,Eric Church,Record Year
2016-08-054,DNCE,Toothbrush
2016-08-055,Jon Pardi,Head Over Boots
2016-08-056,OneRepublic,Wherever I Go
2016-08-057,Wale,My PYT
2016-08-058,Jason Aldean,Lights Come On
2016-08-059,Kelsea Ballerini,Peter Pan
2016-08-060,Sam Hunt,Make You Miss Me
2016-08-063,Usher Featuring Young Thug,No Limit
2016-08-065,Chris Lane,Fix
2016-08-066,Dierks Bentley Featuring Elle King,Different For Girls
2016-08-067,Jake Owen,American Country Love Song
2016-08-068,5 Seconds Of Summer,Girls Talk Boys
2016-08-069,MadeinTYO,Uber Everywhere
2016-08-070,Fetty Wap,Wake Up
2016-08-071,Kanye West,Famous
2016-08-073,French Montana Featuring Kodak Black,Lockjaw
2016-08-074,Lil Uzi Vert,Money Longer
2016-08-075,Blake Shelton,She's Got A Way With Words
2016-08-076,Keith Urban,Wasted Time
2016-08-077,Nicky Jam,With You Tonight / Hasta El Amanecer
2016-08-078,Luke Bryan,"Huntin', Fishin' And Lovin' Every Day"
2016-08-079,"Lil Wayne, Wiz Khalifa & Imagine Dragons With Logic & Ty Dolla $ign Feat. X Ambassadors",Sucker For Pain
2016-08-080,Marc E. Bassy Featuring G-Eazy,You & Me
2016-08-081,Lukas Graham,Mama Said
2016-08-082,Ben Rector,Brand New
2016-08-083,Enrique Iglesias Feat. Wisin or Tinashe & Javada,Duele El Corazon
2016-08-084,Demi Lovato,Body Say
2016-08-086,Fergie,M.I.L.F. $
2016-08-087,YG Featuring Drake & Kamaiyah,Why You Always Hatin?
2016-08-088,David Nail,Night's On Fire
2016-08-089,French Montana Featuring Drake,No Shopping
2016-08-090,Jason Aldean,A Little More Summertime
2016-08-091,Lil Uzi Vert,You Was Right
2016-08-092,Major Lazer Featuring Nyla & Fuse ODG,Light It Up
2016-08-093,Chance The Rapper Featuring Lil Wayne & 2 Chainz,No Problem
2016-08-094,The Lumineers,Ophelia
2016-08-095,Drake,Childs Play
2016-08-096,Dae Dae,"Wat U Mean (Aye, Aye, Aye)"
2016-08-097,Rihanna,Sex With Me
2016-08-098,PARTYNEXTDOOR Featuring Drake,Come And See Me
2016-08-099,Dreezy Featuring Jeremih,Body
2016-08-100,Zara Larsson,Lush Life
2016-09-002,Sia Featuring Sean Paul,Cheap Thrills
2016-09-009,Justin Timberlake,Can't Stop The Feeling!
2016-09-016,"Lil Wayne, Wiz Khalifa & Imagine Dragons With Logic & Ty Dolla $ign Feat. X Ambassadors",Sucker For Pain
2016-09-018,Charlie Puth Featuring Selena Gomez,We Don't Talk Anymore
2016-09-020,Flume Featuring Kai,Never Be Like You
2016-09-021,D.R.A.M. Featuring Lil Yachty,Broccoli
2016-09-024,P!nk,Just Like Fire
2016-09-026,Fifth Harmony Featuring Ty Dolla $ign,Work From Home
2016-09-027,Fifth Harmony Featuring Fetty Wap,All In My Head (Flex)
2016-09-028,gnash Featuring Olivia O'Brien,I Hate U I Love U
2016-09-032,Mike Posner,I Took A Pill In Ibiza
2016-09-033,Usher Featuring Young Thug,No Limit
2016-09-035,Coldplay,Hymn For The Weekend
2016-09-039,Katy Perry,Rise
2016-09-041,Future Featuring The Weeknd,Low Life
2016-09-042,Kungs vs Cookin' On 3 Burners,This Girl
2016-09-043,Kehlani,Gangsta
2016-09-044,DJ Khaled Featuring Jay Z & Future,I Got The Keys
2016-09-048,Kelsea Ballerini,Peter Pan
2016-09-049,Dan + Shay,From The Ground Up
2016-09-050,Sam Hunt,Make You Miss Me
2016-09-051,Britney Spears Featuring G-Eazy,Make Me...
2016-09-052,Skrillex & Rick Ross,Purple Lamborghini
2016-09-053,Dierks Bentley Featuring Elle King,Different For Girls
2016-09-054,ScHoolboy Q Featuring Kanye West,THat Part
2016-09-055,Lukas Graham,Mama Said
2016-09-056,Wale,My PYT
2016-09-057,Grace Featuring G-Eazy,You Don't Own Me
2016-09-058,Kenny Chesney Featuring P!nk,Setting The World On Fire
2016-09-060,Beyonce,Sorry
2016-09-061,Jake Owen,American Country Love Song
2016-09-063,Lil Uzi Vert,Money Longer
2016-09-064,Eric Church,Record Year
2016-09-065,PARTYNEXTDOOR Featuring Drake,Come And See Me
2016-09-066,Dae Dae,"Wat U Mean (Aye, Aye, Aye)"
2016-09-067,French Montana Featuring Drake,No Shopping
2016-09-068,Selena Gomez,Kill Em With Kindness
2016-09-069,Miranda Lambert,Vice
2016-09-070,Blake Shelton,She's Got A Way With Words
2016-09-071,YG Featuring Drake & Kamaiyah,Why You Always Hatin?
2016-09-072,Marc E. Bassy Featuring G-Eazy,You & Me
2016-09-073,Nicky Jam,With You Tonight / Hasta El Amanecer
2016-09-074,Kanye West,"Father Stretch My Hands, Pt. 1"
2016-09-075,Billy Currington,It Don't Hurt Like It Used To
2016-09-076,Rae Sremmurd,Look Alive
2016-09-077,MadeinTYO,Uber Everywhere
2016-09-078,Carrie Underwood,Church Bells
2016-09-079,Justin Moore,You Look Like I Need A Drink
2016-09-080,Rob $tone Featuring J. Davi$ & Spooks,Chill Bill
2016-09-081,Jacob Sartorius,Hit Or Miss
2016-09-082,Chris Lane,Fix
2016-09-083,French Montana Featuring Kodak Black,Lockjaw
2016-09-084,Cole Swindell,Middle Of A Memory
2016-09-085,DNCE,Toothbrush
2016-09-087,Chance The Rapper Featuring Lil Wayne & 2 Chainz,No Problem
2016-09-088,Enrique Iglesias Feat. Wisin or Tinashe & Javada,Duele El Corazon
2016-09-089,Jason Aldean,Lights Come On
2016-09-090,Young Thug And Travis Scott Featuring Quavo,Pick Up The Phone
2016-09-091,"DJ Khaled Featuring Nicki Minaj, Chris Brown, August Alsina, Jeremih, Future & Rick Ross",Do You Mind
2016-09-092,Lil Uzi Vert,You Was Right
2016-09-093,Martin Garrix & Bebe Rexha,In The Name Of Love
2016-09-094,Lil Yachty,1 Night
2016-09-095,"DJ Drama Featuring Chris Brown, Skeme & Lyquin",Wishing
2016-09-096,Zac Brown Band,Castaway
2016-09-097,Galantis,No Money
2016-09-098,Tucker Beathard,Rock On
2016-09-099,Keith Urban,Wasted Time
2016-09-100,Rihanna,Sex With Me
2016-10-004,Sia Featuring Sean Paul,Cheap Thrills
