billboard_id,artists,track_name
2022-02-037,The Weeknd,Sacrifice
2022-02-038,Rod Wave,Cold December
2022-02-042,Charlie Puth,Light Switch
2022-02-044,Dustin Lynch Featuring Lauren Alaina Or MacKenzie Porter,Thinking 'Bout You
2022-02-045,Imagine Dragons X JID,Enemy
2022-02-048,Stephanie Beatriz,Waiting On A Miracle
2022-02-051,Parker McCollum,To Be Loved By You
2022-02-052,Gunna Featuring Drake,P Power
2022-02-053,Jimmie Allen & Brad Paisley,Freedom Was A Highway
2022-02-054,Lil Durk Featuring Morgan Wallen,Broadway Girls
2022-02-056,Kelsea Ballerini Featuring Kenny Chesney,Half Of My Hometown
2022-02-057,Taylor Swift,Message In A Bottle (Taylor's Version) (From The Vault)
2022-02-058,YoungBoy Never Broke Again,No Switch
2022-02-059,"Nardo Wick Featuring G Herbo, Lil Durk & 21 Savage",Who Want Smoke??
2022-02-060,YoungBoy Never Broke Again,Bring It On
2022-02-061,Blxst & Tyga Featuring Ty Dolla $ign,Chosen
2022-02-062,Michael Ray,Whiskey And Rain
2022-02-063,Eric Church,Heart On Fire
2022-02-064,YoungBoy Never Broke Again,Bring The Hook
2022-02-065,Gunna & Future,Too Easy
2022-02-066,Giveon,For Tonight
2022-02-067,"Dierks Bentley, BRELAND & HARDY",Beers On Me
2022-02-068,YoungBoy Never Broke Again,Fish Scale
2022-02-069,Rod Wave,By Your Side
2022-02-070,The Game & Kanye West,Eazy
2022-02-071,Moneybagg Yo,Scorpio
2022-02-072,Internet Money Featuring YoungBoy Never Broke Again,Flossin'
2022-02-073,Key Glock,Proud
2022-02-074,YoungBoy Never Broke Again,Know Like I Know
2022-02-075,Acraze Featuring Cherish,Do It To It
2022-02-077,Taylor Swift,All Too Well (Taylor's Version)
2022-02-078,Ari Lennox,Pressure
2022-02-079,Sam Hunt,23
2022-02-080,Cole Swindell / Lainey Wilson,Never Say Never
2022-02-081,The Walters,I Love You So
2022-02-082,"Stephanie Beatriz, Olga Merediz, John Leguizamo, Adassa, Maluma & Encanto Cast",All Of You
2022-02-083,Chloe,Have Mercy
2022-02-086,YoungBoy Never Broke Again,2Hoo
2022-02-087,YoungBoy Never Broke Again,Long Live
2022-02-088,Gunna & 21 Savage,Thought I Was Playing
2022-02-089,YoungBoy Never Broke Again,Dis & That
2022-02-090,"Nardo Wick, Lil Baby & Future",Me Or Sum
2022-02-091,Yung Bleu & Kehlani,Beautiful Lies
2022-02-092,Gunna Featuring Lil Baby,25k Jacket
2022-02-093,"Yung Bleu, Chris Brown & 2 Chainz",Baddest
2022-02-094,Russell Dickerson,Home Sweet
2022-02-095,Summer Walker & SZA,No Love
2022-02-096,Blake Shelton,Come Back As A Country Boy
2022-02-097,YoungBoy Never Broke Again,Smoke One
2022-02-098,Carly Pearce & Ashley McBryde,Never Wanted To Be That Girl
2022-02-099,Emmy Meli,I Am Woman
2022-02-100,Chris Brown,Iffy
2022-03-003,GAYLE,abcdefu
2022-03-006,The Kid LAROI & Justin Bieber,Stay
2022-03-010,Elton John & Dua Lipa,Cold Heart (PNAU Remix)
2022-03-014,Gunna & Future Featuring Young Thug,Pushin P
2022-03-015,Lil Nas X & Jack Harlow,Industry Baby
2022-03-018,Jack Harlow,Nail Tech
2022-03-019,The Weeknd & Ariana Grande,Save Your Tears
2022-03-020,Imagine Dragons X JID,Enemy
2022-03-022,Post Malone & The Weeknd,One Right Now
2022-03-023,Muni Long,Hrs And Hrs
2022-03-026,"Stephanie Beatriz, Olga Merediz & Encanto Cast",The Family Madrigal
2022-03-029,Charlie Puth,Light Switch
2022-03-032,Drake Featuring 21 Savage & Project Pat,Knife Talk
2022-03-038,Diane Guerrero & Stephanie Beatriz,What Else Can I Do?
2022-03-041,Wizkid Featuring Justin Bieber & Tems,Essence
2022-03-042,Lil Durk,Ahhh Ha
2022-03-043,Dr. Dre Featuring Snoop Dogg,Still D.R.E.
2022-03-044,Nicki Minaj X Lil Baby,Do We Have A Problem?
2022-03-046,Sebastian Yatra,Dos Oruguitas
2022-03-048,The Weeknd,Sacrifice
2022-03-050,NEIKED X Mae Muller X Polo G,Better Days
2022-03-051,Parker McCollum,To Be Loved By You
2022-03-052,"Dierks Bentley, BRELAND & HARDY",Beers On Me
2022-03-054,"Fivio Foreign, Kanye West & Alicia Keys",City Of Gods
2022-03-055,Cole Swindell / Lainey Wilson,Never Say Never
2022-03-056,Sam Hunt,23
2022-03-057,Kelsea Ballerini Featuring Kenny Chesney,Half Of My Hometown
2022-03-058,Eric Church,Heart On Fire
2022-03-059,Lil Durk Featuring Morgan Wallen,Broadway Girls
2022-03-060,Stephanie Beatriz,Waiting On A Miracle
2022-03-061,Gunna,Banking On Me
2022-03-063,"Nardo Wick, Lil Baby & Future",Me Or Sum
2022-03-064,Ed Sheeran Featuring Taylor Swift,The Joker And The Queen
2022-03-066,Gucci Mane Featuring Lil Durk,Rumors
2022-03-067,Ari Lennox,Pressure
2022-03-069,The Chainsmokers,High
2022-03-070,Fireboy DML & Ed Sheeran,Peru
2022-03-071,"Nardo Wick Featuring G Herbo, Lil Durk & 21 Savage",Who Want Smoke??
2022-03-072,Nicki Minaj X Lil Baby,Bussin
2022-03-073,Future,Worst Day
2022-03-074,Yung Bleu & Kehlani,Beautiful Lies
2022-03-075,Gunna Featuring Drake,P Power
2022-03-077,"Stephanie Beatriz, Olga Merediz, John Leguizamo, Adassa, Maluma & Encanto Cast",All Of You
2022-03-078,Juice WRLD,Cigarettes
2022-03-079,Miranda Lambert,If I Was A Cowboy
2022-03-080,The Walters,I Love You So
2022-03-081,Moneybagg Yo,Scorpio
2022-03-082,Acraze Featuring Cherish,Do It To It
2022-03-083,Rod Wave,By Your Side
2022-03-084,Jimmie Allen & Brad Paisley,Freedom Was A Highway
2022-03-085,Tiesto & Ava Max,The Motto
2022-03-086,King Von & 21 Savage,Don't Play That
2022-03-087,Carly Pearce & Ashley McBryde,Never Wanted To Be That Girl
2022-03-089,Mary J. Blige,Good Morning Gorgeous
2022-03-090,Alesso / Katy Perry,When I'm Gone
2022-03-091,Yeat,Poppin
2022-03-092,Blake Shelton,Come Back As A Country Boy
2022-03-093,Chris Brown,Iffy
2022-03-094,Russell Dickerson,Home Sweet
2022-03-095,Jessie Murph,Pray
2022-03-096,Saweetie Featuring H.E.R.,Closer
2022-03-097,Rod Wave,Cold December
2022-03-099,Taylor Swift,All Too Well (Taylor's Version)
2022-03-100,HARDY,Give Heaven Some Hell
2022-04-002,The Kid LAROI & Justin Bieber,Stay
2022-04-004,GAYLE,abcdefu
2022-04-007,Imagine Dragons X JID,Enemy
2022-04-014,Elton John & Dua Lipa,Cold Heart (PNAU Remix)
2022-04-017,The Weeknd & Ariana Grande,Save Your Tears
2022-04-019,Gunna & Future Featuring Young Thug,Pushin P
2022-04-020,Post Malone & The Weeknd,One Right Now
2022-04-021,Lil Nas X & Jack Harlow,Industry Baby
2022-04-022,Lil Durk Featuring Gunna,What Happened To Virgil
2022-04-024,Muni Long,Hrs And Hrs
2022-04-028,Lil Durk,Ahhh Ha
2022-04-029,Charlie Puth,Light Switch
2022-04-034,Camila Cabello Featuring Ed Sheeran,Bam Bam
2022-04-037,Coi Leray & Nicki Minaj,Blick Blick!
2022-04-040,Cole Swindell / Lainey Wilson,Never Say Never
2022-04-043,Kevin Gates Featuring Juicy J,Thinking With My Dick
2022-04-044,Elle King & Miranda Lambert,Drunk (And I Don't Wanna Go Home)
2022-04-045,"Dierks Bentley, BRELAND & HARDY",Beers On Me
2022-04-046,Drake Featuring 21 Savage & Project Pat,Knife Talk
2022-04-047,Lil Durk Featuring Morgan Wallen,Broadway Girls
2022-04-050,4*TOWN (From Disney And Pixar's Turning Red),Nobody Like U
2022-04-051,Tiesto & Ava Max,The Motto
2022-04-052,Thomas Rhett,Slow Down Summer
2022-04-053,Sam Hunt,23
2022-04-054,Fireboy DML & Ed Sheeran,Peru
2022-04-055,"Stephanie Beatriz, Olga Merediz & Encanto Cast",The Family Madrigal
2022-04-056,Russ Featuring Ktlyn,Handsomer
2022-04-057,Juice WRLD,Sometimes
2022-04-058,Parker McCollum,To Be Loved By You
2022-04-059,Eric Church,Heart On Fire
2022-04-061,Lil Durk,Computer Murderers
2022-04-062,Lil Durk Featuring Future,Petty Too
2022-04-063,Nicki Minaj X Lil Baby,Do We Have A Problem?
2022-04-064,JNR CHOI & Sam Tompkins,To The Moon!
2022-04-065,"Nardo Wick, Lil Baby & Future",Me Or Sum
2022-04-066,Jack Harlow,Nail Tech
2022-04-068,Lil Durk,No Interviews
2022-04-069,Carly Pearce & Ashley McBryde,Never Wanted To Be That Girl
2022-04-070,Miranda Lambert,If I Was A Cowboy
2022-04-071,Tyga X Doja Cat,Freaky Deaky
2022-04-072,Carrie Underwood,Ghost Story
2022-04-073,Diane Guerrero & Stephanie Beatriz,What Else Can I Do?
2022-04-074,Sebastian Yatra,Dos Oruguitas
2022-04-075,The Chainsmokers,High
2022-04-076,Gucci Mane Featuring Lil Durk,Rumors
2022-04-077,Gunna Featuring Drake,P Power
2022-04-079,Lil Durk,Barbarian
2022-04-080,Lil Durk,Golden Child
2022-04-081,Ari Lennox,Pressure
2022-04-082,Yung Bleu & Kehlani,Beautiful Lies
2022-04-083,HARDY,Give Heaven Some Hell
2022-04-084,AnnenMayKantereit & Giant Rooks,Tom's Diner
2022-04-085,The Walters,I Love You So
2022-04-086,Kelsea Ballerini Featuring Kenny Chesney,Half Of My Hometown
2022-04-087,Imagine Dragons,Bones
2022-04-088,Rod Wave,By Your Side
2022-04-089,Gunna,Banking On Me
2022-04-090,Blake Shelton,Come Back As A Country Boy
2022-04-091,Machine Gun Kelly & Bring Me The Horizon,Maybe
2022-04-092,Lucky Daye,Over
2022-04-093,"Fivio Foreign, Kanye West & Alicia Keys",City Of Gods
2022-04-094,Lil Durk,Smoking & Thinking
2022-04-095,Yeat,Money So Big
2022-04-096,Saweetie Featuring H.E.R.,Closer
2022-04-097,Labrinth & Zendaya,I'm Tired
2022-04-098,Russell Dickerson & Jake Scott,She Likes It
2022-04-099,BoyWithUke X blackbear,IDGAF
2022-04-100,Stephanie Beatriz,Waiting On A Miracle
2022-05-005,Imagine Dragons X JID,Enemy
2022-05-006,The Kid LAROI & Justin Bieber,Stay
2022-05-013,GAYLE,abcdefu
2022-05-014,Elton John & Dua Lipa,Cold Heart (PNAU Remix)
2022-05-015,The Kid LAROI,Thousand Miles
2022-05-016,The Weeknd & Ariana Grande,Save Your Tears
2022-05-017,Post Malone & The Weeknd,One Right Now
2022-05-021,Camila Cabello Featuring Ed Sheeran,Bam Bam
2022-05-022,Lil Nas X & Jack Harlow,Industry Baby
2022-05-029,Megan Thee Stallion,Plan B
2022-05-030,Muni Long,Hrs And Hrs
2022-05-034,Lil Baby,Right On
2022-05-038,JNR CHOI & Sam Tompkins,To The Moon!
2022-05-041,Cole Swindell / Lainey Wilson,Never Say Never
2022-05-042,Morgan Wallen,Don't Think Jesus
2022-05-048,Tiesto & Ava Max,The Motto
2022-05-049,Lil Durk Featuring Gunna,What Happened To Virgil
2022-05-050,Shawn Mendes,When You're Gone
2022-05-051,Ed Sheeran Featuring Lil Baby,2step
2022-05-052,"Dierks Bentley, BRELAND & HARDY",Beers On Me
2022-05-053,Gunna & Future Featuring Young Thug,Pushin P
2022-05-054,Tyga X Doja Cat,Freaky Deaky
2022-05-056,Fireboy DML & Ed Sheeran,Peru
2022-05-057,"Southside, Travis Scott & Future",Hold That Heat
2022-05-058,Miranda Lambert,If I Was A Cowboy
2022-05-059,Pusha T Featuring Lil Uzi Vert & Don Toliver,Scrape It Off
2022-05-061,Luke Combs,Tomorrow Me
2022-05-062,Thomas Rhett,Slow Down Summer
2022-05-063,Carly Pearce & Ashley McBryde,Never Wanted To Be That Girl
2022-05-064,Charlie Puth,Light Switch
2022-05-065,Sam Hunt,23
2022-05-066,"Nardo Wick, Lil Baby & Future",Me Or Sum
2022-05-067,Lil Durk Featuring Morgan Wallen,Broadway Girls
2022-05-068,Lauren Spencer-Smith,Flowers
2022-05-069,Summer Walker & SZA,No Love
2022-05-071,Jack Harlow,Nail Tech
2022-05-072,HARDY,Give Heaven Some Hell
2022-05-076,Pusha T Featuring JAY-Z & Pharrell Williams,Neck & Wrist
2022-05-077,Russ Featuring Ktlyn,Handsomer
2022-05-078,Pusha T Featuring Kanye West & Kid Cudi,Rock N Roll
2022-05-079,Lil Durk,Ahhh Ha
2022-05-080,Nicki Minaj X Lil Baby,Do We Have A Problem?
2022-05-081,Pusha T Featuring Kanye West,Dreamin Of The Past
2022-05-084,Anitta,Envolver
2022-05-085,"Kay Flock, Cardi B, Dougie B & Bory300",Shake It
2022-05-086,The Walters,I Love You So
2022-05-087,Gucci Mane Featuring Lil Durk,Rumors
2022-05-088,Russell Dickerson & Jake Scott,She Likes It
2022-05-089,Lil Tjay,In My Head
2022-05-090,Yahritza y Su Esencia,Soy El Unico
2022-05-091,Kane Brown,Leave You Alone
2022-05-092,The Weeknd,Out Of Time
2022-05-093,Gunna,Banking On Me
2022-05-094,Blake Shelton,Come Back As A Country Boy
2022-05-095,Rauw Alejandro & Chencho Corleone,Desesperados
2022-05-096,Imagine Dragons,Bones
2022-05-097,Queen Naija & Big Sean,Hate Our Love
2022-05-098,Lucky Daye,Over
2022-05-099,"Fivio Foreign, Kanye West & Alicia Keys",City Of Gods
2022-05-100,Pusha T,Brambleton
2022-06-003,Future Featuring Drake & Tems,Wait For U
2022-06-008,Harry Styles,Music For A Sushi Restaurant
2022-06-009,Harry Styles,Matilda
2022-06-011,Imagine Dragons X JID,Enemy
2022-06-012,The Kid LAROI & Justin Bieber,Stay
2022-06-013,Harry Styles,Daylight
2022-06-014,Harry Styles,Little Freak
2022-06-015,Harry Styles,Grapejuice
2022-06-016,Bad Bunny,Titi Me Pregunto
2022-06-020,Kendrick Lamar,N95
2022-06-021,Harry Styles,Satellite
2022-06-022,Harry Styles,Cinema
2022-06-024,Harry Styles,Daydreaming
2022-06-025,Harry Styles,Keep Driving
2022-06-029,Harry Styles,Love Of My Life
2022-06-030,Harry Styles,Boyfriends
2022-06-032,Bad Bunny,Despues de La Playa
2022-06-037,Camila Cabello Featuring Ed Sheeran,Bam Bam
2022-06-038,Elton John & Dua Lipa,Cold Heart (PNAU Remix)
2022-06-041,"Kendrick Lamar, Blxst & Amanda Reifer",Die Hard
2022-06-043,Post Malone Featuring Roddy Ricch,Cooped Up
2022-06-049,Kendrick Lamar & Kodak Black,Silent Hill
2022-06-052,The Kid LAROI,Thousand Miles
2022-06-054,JNR CHOI & Sam Tompkins,To The Moon!
2022-06-055,Bad Bunny & Jhay Cortez,Tarot
2022-06-056,Bad Bunny,Un Ratito
2022-06-059,Quavo & Takeoff,Hotel Lobby (Unc And Phew)
2022-06-061,Kendrick Lamar,Rich Spirit
2022-06-064,Ed Sheeran Featuring Lil Baby,2step
2022-06-066,Thomas Rhett,Slow Down Summer
2022-06-067,Shawn Mendes,When You're Gone
2022-06-068,Cole Swindell / Lainey Wilson,Never Say Never
2022-06-069,Lil Durk Featuring Gunna,What Happened To Virgil
2022-06-070,Bad Bunny,Yo No Soy Celoso
2022-06-071,Lil Baby,Right On
2022-06-072,Tyga X Doja Cat,Freaky Deaky
2022-06-073,Kendrick Lamar Featuring Sampha,Father Time
2022-06-075,Miranda Lambert,If I Was A Cowboy
2022-06-076,Jack Harlow,Dua Lipa
2022-06-077,Bad Bunny,Neverita
2022-06-078,Kendrick Lamar,Count Me Out
2022-06-079,Kendrick Lamar,United In Grief
2022-06-080,Bad Bunny & Tony Dize,La Corriente
2022-06-081,"Nardo Wick, Lil Baby & Future",Me Or Sum
2022-06-083,Future Featuring Drake,I'm On One
2022-06-084,Future,Love You Better
2022-06-085,Gunna & Future Featuring Young Thug,Pushin P
2022-06-086,Lady Gaga,Hold My Hand
2022-06-087,Bad Bunny & Buscabulla,Andrea
2022-06-089,Carly Pearce & Ashley McBryde,Never Wanted To Be That Girl
2022-06-090,Russell Dickerson & Jake Scott,She Likes It
2022-06-091,Summer Walker & SZA,No Love
2022-06-092,"Kendrick Lamar, Baby Keem, & Sam Dew",Savior
2022-06-093,Nate Smith,Whiskey On You
2022-06-094,Bad Bunny,Aguacero
2022-06-095,Bad Bunny,Un Coco
2022-06-096,Bad Bunny & The Marias,Otro Atardecer
2022-06-097,Kendrick Lamar & Taylour Paige,We Cry Together
2022-06-098,Bad Bunny,Dos Mil 16
2022-06-099,Ella Mai,DFMU
2022-06-100,Queen Naija & Big Sean,Hate Our Love
2022-07-001,Drake Featuring 21 Savage,Jimmy Cooks
2022-07-004,Future Featuring Drake & Tems,Wait For U
2022-07-006,Drake,Sticky
2022-07-007,Drake,Falling Back
2022-07-009,Kate Bush,Running Up That Hill (A Deal With God)
2022-07-013,Drake,Texts Go Green
2022-07-014,Drake,Massive
2022-07-015,Beyonce,Break My Soul
2022-07-016,Bad Bunny,Titi Me Pregunto
2022-07-019,The Kid LAROI & Justin Bieber,Stay
2022-07-020,Drake,Calling My Name
2022-07-021,Drake,A Keeper
2022-07-022,Post Malone Featuring Doja Cat,I Like You (A Happier Song)
2022-07-023,Drake,Currents
2022-07-028,Drake,Flight's Booked
2022-07-030,Imagine Dragons X JID,Enemy
2022-07-035,Elton John & Dua Lipa,Cold Heart (PNAU Remix)
2022-07-036,Camila Cabello Featuring Ed Sheeran,Bam Bam
2022-07-042,Drake,Overdrive
2022-07-047,Drake,Liability
2022-07-049,The Kid LAROI,Thousand Miles
2022-07-052,"Lil Baby, 42 Dugg & Veeze",U-Digg
2022-07-053,Bad Bunny,Despues de La Playa
2022-07-055,Post Malone Featuring Roddy Ricch,Cooped Up
2022-07-056,Ed Sheeran Featuring Lil Baby,2step
2022-07-061,Lady Gaga,Hold My Hand
2022-07-062,Drake,Down Hill
2022-07-065,SleazyWorld Go Featuring Lil Baby,Sleazy Flow
2022-07-066,Drake,Tie That Binds
2022-07-067,Doja Cat,Vegas
2022-07-068,BTS,Yet To Come
2022-07-069,Shawn Mendes,When You're Gone
2022-07-070,Lil Durk Featuring Gunna,What Happened To Virgil
2022-07-071,Kendrick Lamar & Kodak Black,Silent Hill
2022-07-073,"Pharrell Williams Featuring 21 Savage & Tyler, The Creator",Cash In Cash Out
2022-07-074,JNR CHOI & Sam Tompkins,To The Moon!
2022-07-075,Bad Bunny & Jhay Cortez,Tarot
2022-07-077,Russell Dickerson & Jake Scott,She Likes It
2022-07-080,Carrie Underwood,Ghost Story
2022-07-081,Shakira & Rauw Alejandro,Te Felicito
2022-07-082,Quavo & Takeoff,Hotel Lobby (Unc And Phew)
2022-07-083,Harry Styles,Music For A Sushi Restaurant
2022-07-084,Bad Bunny,Un Ratito
2022-07-087,Halsey,So Good
2022-07-090,Lil Baby,Right On
2022-07-092,Luke Combs,Tomorrow Me
2022-07-093,Tim McGraw,7500 OBO
2022-07-094,Sleepy Hallow Featuring 347aidan,Die Young
2022-07-095,Hitkidd & GloRilla,F.N.F. (Let's Go)
2022-07-096,Kendrick Lamar,N95
2022-07-097,Sam Smith,Love Me More
2022-07-098,Dylan Scott,New Truck
2022-07-100,Rauw Alejandro & Chencho Corleone,Desesperados
2022-08-003,Kate Bush,Running Up That Hill (A Deal With God)
2022-08-005,Future Featuring Drake & Tems,Wait For U
2022-08-006,Beyonce,Break My Soul
2022-08-009,Post Malone Featuring Doja Cat,I Like You (A Happier Song)
2022-08-015,Drake Featuring 21 Savage,Jimmy Cooks
2022-08-016,Bad Bunny,Titi Me Pregunto
2022-08-018,The Kid LAROI & Justin Bieber,Stay
2022-08-028,Doja Cat,Vegas
2022-08-029,Elton John & Dua Lipa,Cold Heart (PNAU Remix)
2022-08-036,Drake,Sticky
2022-08-038,Imagine Dragons X JID,Enemy
2022-08-045,"Cardi B, Ye & Lil Durk",Hot Shit
2022-08-047,Charlie Puth Featuring Jung Kook,Left And Right
2022-08-050,The Kid LAROI,Thousand Miles
2022-08-051,Lil Durk Featuring Gunna,What Happened To Virgil
2022-08-052,Billie Eilish,TV
2022-08-053,SleazyWorld Go Featuring Lil Baby,Sleazy Flow
2022-08-055,Megan Thee Stallion Featuring Future,Pressurelicious
2022-08-056,Jelly Roll,Son Of A Sinner
2022-08-057,Post Malone Featuring Roddy Ricch,Cooped Up
2022-08-058,Bad Bunny,Despues de La Playa
2022-08-059,Yung Gravy,Betty (Get Money)
2022-08-060,Marshmello & Khalid,Numb
2022-08-061,Ingrid Andress With Sam Hunt,Wishful Drinking
2022-08-062,Halsey,So Good
2022-08-065,John Rich,Progress
2022-08-066,Hitkidd & GloRilla,F.N.F. (Let's Go)
2022-08-067,Dylan Scott,New Truck
2022-08-068,Ed Sheeran Featuring Lil Baby,2step
2022-08-070,Burna Boy,Last Last
2022-08-071,Nate Smith,Whiskey On You
2022-08-072,Jake Owen,Best Thing Since Backroads
2022-08-073,Bad Bunny & Jhay Cortez,Tarot
2022-08-074,Sia,Unstoppable
2022-08-076,Quavo & Takeoff,Hotel Lobby (Unc And Phew)
2022-08-077,Tems,Free Mind
2022-08-078,Carrie Underwood,Ghost Story
2022-08-079,Billie Eilish,The 30th
2022-08-080,Imagine Dragons,Bones
2022-08-081,Drake,Massive
2022-08-082,Mitchell Tenpenny,Truth About You
2022-08-083,Russell Dickerson & Jake Scott,She Likes It
2022-08-084,Sam Smith,Love Me More
2022-08-086,Chris Young With Mitchell Tenpenny,At The End Of A Bar
2022-08-087,Kendrick Lamar & Kodak Black,Silent Hill
2022-08-089,Moneybagg Yo,See Wat I'm Sayin
2022-08-090,Justin Moore,With A Woman You Love
2022-08-091,Mac Miller,Love Lost
2022-08-092,Megan Thee Stallion,Plan B
2022-08-093,Bad Bunny,Un Ratito
2022-08-094,YoungBoy Never Broke Again,Vette Motors
2022-08-095,"Pharrell Williams Featuring 21 Savage & Tyler, The Creator",Cash In Cash Out
2022-08-096,Shakira & Rauw Alejandro,Te Felicito
2022-08-097,Russ & Ed Sheeran,Are You Entertained
2022-08-098,Bizarrap & Quevedo,"Bzrp Music Sessions, Vol. 52"
2022-08-099,Lil Baby,Right On
2022-08-100,Bad Bunny & Tony Dize,La Corriente
2022-09-004,Kate Bush,Running Up That Hill (A Deal With God)
2022-09-005,Beyonce,Break My Soul
2022-09-008,Future Featuring Drake & Tems,Wait For U
2022-09-010,Post Malone Featuring Doja Cat,I Like You (A Happier Song)
2022-09-014,Bad Bunny,Titi Me Pregunto
2022-09-020,Drake Featuring 21 Savage,Jimmy Cooks
2022-09-021,The Kid LAROI & Justin Bieber,Stay
2022-09-022,BLACKPINK,Pink Venom
2022-09-023,Doja Cat,Vegas
