billboard_id,artists,track_name
2018-02-072,Kodak Black Featuring Lil Wayne,Codeine Dreaming
2018-02-073,Lil Xan,Betrayed
2018-02-074,Lil Skies Featuring Landon Cube,Red Roses
2018-02-075,WALK THE MOON,One Foot
2018-02-076,Ozuna x Cardi B,La Modelo
2018-02-077,Zac Efron & Zendaya,Rewrite The Stars
2018-02-078,Post Malone,Candy Paint
2018-02-079,Demi Lovato,Tell Me You Love Me
2018-02-080,Eric Church,Round Here Buzz
2018-02-081,Devin Dawson,All On Me
2018-02-082,NF,No Name
2018-02-083,"Jay Rock, Kendrick Lamar, Future & James Blake",King's Dead
2018-02-084,BTS Featuring Desiigner,MIC Drop
2018-02-085,Chris Stapleton,Broken Halos
2018-02-086,6ix9ine,Kooda
2018-02-087,Kelsea Ballerini,Legends
2018-02-089,"Sofi Tukker Featuring NERVO, The Knocks & Alisa Ueno",Best Friend
2018-02-090,Quavo & Lil Yachty,Ice Tray
2018-02-091,P!nk,Beautiful Trauma
2018-02-093,Maluma X Nego do Borel,Corazon
2018-02-094,Becky G Featuring Bad Bunny,Mayores
2018-02-095,"Hugh Jackman, Keala Settle, Zac Efron, Zendaya & The Greatest Showman Ensemble",The Greatest Show
2018-02-096,Loren Allred,Never Enough
2018-02-097,Lil Baby,My Dawg
2018-02-098,Blake Shelton,I'll Name The Dogs
2018-02-099,Plies,Rock
2018-02-100,Keith Urban,Female
2018-03-003,Bruno Mars & Cardi B,Finesse
2018-03-004,Camila Cabello Featuring Young Thug,Havana
2018-03-005,BlocBoy JB Featuring Drake,Look Alive
2018-03-007,Kendrick Lamar & SZA,All The Stars
2018-03-008,Bebe Rexha & Florida Georgia Line,Meant To Be
2018-03-009,The Weeknd & Kendrick Lamar,Pray For Me
2018-03-013,"Zedd, Maren Morris & Grey",The Middle
2018-03-014,G-Eazy & Halsey,Him & I
2018-03-015,Kendrick Lamar Featuring Zacari,Love.
2018-03-022,"Migos, Nicki Minaj & Cardi B",MotorSport
2018-03-023,"Jay Rock, Kendrick Lamar, Future & James Blake",King's Dead
2018-03-026,Cardi B Featuring 21 Savage,Bartier Cardi
2018-03-030,Justin Timberlake Featuring Chris Stapleton,Say Something
2018-03-033,Cardi B,Bodak Yellow (Money Moves)
2018-03-034,Eminem Featuring Ed Sheeran,River
2018-03-037,Miguel Featuring Travis Scott,Sky Walker
2018-03-040,Offset & Metro Boomin,Ric Flair Drip
2018-03-044,Scotty McCreery,Five More Minutes
2018-03-046,Rich The Kid Featuring Kendrick Lamar,New Freezer
2018-03-048,N*E*R*D & Rihanna,Lemon
2018-03-049,Gucci Mane Featuring Migos,I Get The Bag
2018-03-050,Hailee Steinfeld & Alesso Featuring Florida Georgia Line & Watt,Let Me Go
2018-03-051,Macklemore Featuring Kesha,Good Old Days
2018-03-053,Chris Stapleton,Broken Halos
2018-03-055,"ScHoolboy Q, 2 Chainz & Saudi",X
2018-03-056,Ozuna & Romeo Santos,El Farsante
2018-03-059,Old Dominion,Written In The Sand
2018-03-061,Famous Dex Featuring A$AP Rocky,Pick It Up
2018-03-062,Migos,Narcos
2018-03-063,Luke Bryan,Most People Are Good
2018-03-064,Walker Hayes,You Broke Up With Me
2018-03-065,SOB X RBE,Paramedic!
2018-03-066,Lil Xan,Betrayed
2018-03-067,Russell Dickerson,Yours
2018-03-068,Khalid & Swae Lee,The Ways
2018-03-070,Devin Dawson,All On Me
2018-03-071,Demi Lovato,Tell Me You Love Me
2018-03-072,Ozuna x Cardi B,La Modelo
2018-03-073,Lil Skies Featuring Landon Cube,Nowadays
2018-03-074,YoungBoy Never Broke Again,No Smoke
2018-03-075,Derez De'Shon,Hardaway
2018-03-076,Luis Fonsi & Demi Lovato,Echame La Culpa
2018-03-077,Jordan Davis,Singles You Up
2018-03-078,Lil Skies Featuring Landon Cube,Red Roses
2018-03-079,Tank,When We
2018-03-080,Brett Eldredge,The Long Way
2018-03-081,P!nk,Beautiful Trauma
2018-03-082,"6ix9ine, Fetty Wap & A Boogie Wit da Hoodie",KEKE
2018-03-083,Kendrick Lamar & Travis Scott,Big Shot
2018-03-084,Post Malone,Candy Paint
2018-03-085,Keala Settle & The Greatest Showman Ensemble,This Is Me
2018-03-086,Jacquees X DeJ Loaf,At The Club
2018-03-087,Kelsea Ballerini,Legends
2018-03-088,Migos Featuring Post Malone,Notice Me
2018-03-089,Kodak Black Featuring Lil Wayne,Codeine Dreaming
2018-03-091,Taylor Swift Featuring Ed Sheeran & Future,End Game
2018-03-092,Liam Payne & Rita Ora,For You (Fifty Shades Freed)
2018-03-093,Daniel Caesar Featuring Kali Uchis,Get You
2018-03-094,Maluma X Nego do Borel,Corazon
2018-03-095,Plies,Rock
2018-03-097,YBN Nahmir,Rubbin Off The Paint
2018-03-098,WALK THE MOON,One Foot
2018-03-099,Keith Urban,Female
2018-03-100,Becky G Featuring Bad Bunny,Mayores
2018-04-002,Bebe Rexha & Florida Georgia Line,Meant To Be
2018-04-003,Bruno Mars & Cardi B,Finesse
2018-04-004,Post Malone Featuring Ty Dolla $ign,Psycho
2018-04-006,BlocBoy JB Featuring Drake,Look Alive
2018-04-007,"Zedd, Maren Morris & Grey",The Middle
2018-04-008,Lil Dicky Featuring Chris Brown,Freaky Friday
2018-04-010,Camila Cabello Featuring Young Thug,Havana
2018-04-012,The Weeknd & Kendrick Lamar,Pray For Me
2018-04-016,Kendrick Lamar & SZA,All The Stars
2018-04-017,Offset & Metro Boomin,Ric Flair Drip
2018-04-025,G-Eazy & Halsey,Him & I
2018-04-031,"Jay Rock, Kendrick Lamar, Future & James Blake",King's Dead
2018-04-033,Justin Timberlake Featuring Chris Stapleton,Say Something
2018-04-036,N*E*R*D & Rihanna,Lemon
2018-04-038,Rae Sremmurd & Juicy J,Powerglide
2018-04-042,Rich The Kid Featuring Kendrick Lamar,New Freezer
2018-04-043,Kendrick Lamar Featuring Zacari,Love.
2018-04-045,"Migos, Nicki Minaj & Cardi B",MotorSport
2018-04-046,Luke Bryan,Most People Are Good
2018-04-047,Cardi B Featuring 21 Savage,Bartier Cardi
2018-04-050,Jordan Davis,Singles You Up
2018-04-055,Meghan Trainor,No Excuses
2018-04-057,6ix9ine,Billy
2018-04-058,Chris Stapleton,Broken Halos
2018-04-059,Demi Lovato,Tell Me You Love Me
2018-04-060,Panic! At The Disco,Say Amen (Saturday Night)
2018-04-061,Derez De'Shon,Hardaway
2018-04-062,Devin Dawson,All On Me
2018-04-063,Ozuna & Romeo Santos,El Farsante
2018-04-064,Shawn Mendes X Zedd,Lost In Japan
2018-04-065,Bad Wolves,Zombie
2018-04-066,"DJ Khaled Featuring JAY Z, Future & B",Top Off
2018-04-067,Logic & Marshmello,Everyday
2018-04-068,Brett Eldredge,The Long Way
2018-04-069,Lil Skies Featuring Landon Cube,Red Roses
2018-04-070,Famous Dex,Japan
2018-04-071,Famous Dex Featuring A$AP Rocky,Pick It Up
2018-04-072,Scotty McCreery,Five More Minutes
2018-04-075,Lil Yachty Featuring NBA YoungBoy,NBAYoungboat
2018-04-077,Lil Xan,Betrayed
2018-04-078,Foster The People,Sit Next To Me
2018-04-079,YoungBoy Never Broke Again,No Smoke
2018-04-080,Jhene Aiko Featuring Swae Lee Or Rae Sremmurd,Sativa
2018-04-081,High Valley,She's With Me
2018-04-082,Tank,When We
2018-04-083,Blake Shelton,I Lived It
2018-04-084,Lil Skies Featuring Landon Cube,Nowadays
2018-04-085,Logic,44 More
2018-04-086,Morgan Wallen Featuring Florida Georgia Line,Up Down
2018-04-087,Keala Settle & The Greatest Showman Ensemble,This Is Me
2018-04-088,P!nk,Beautiful Trauma
2018-04-089,Migos,Narcos
2018-04-090,Luis Fonsi & Demi Lovato,Echame La Culpa
2018-04-091,Old Dominion,Written In The Sand
2018-04-092,Chris Brown,Tempo
2018-04-093,Blac Youngsta,Booty
2018-04-094,Ozuna x Cardi B,La Modelo
2018-04-095,Darius Rucker,For The First Time
2018-04-096,YBN Nahmir,Rubbin Off The Paint
2018-04-097,XXXTENTACION,The Remedy For A Broken Heart (Why Am I So In Love)
2018-04-098,Trippie Redd Featuring Travis Scott,Dark Knight Dummo
2018-04-099,Daniel Caesar Featuring Kali Uchis,Get You
2018-04-100,Alice Merton,No Roots
2018-05-004,Bebe Rexha & Florida Georgia Line,Meant To Be
2018-05-005,Post Malone Featuring Ty Dolla $ign,Psycho
2018-05-006,J. Cole,ATM
2018-05-007,"Zedd, Maren Morris & Grey",The Middle
2018-05-008,J. Cole,Kevin's Heart
2018-05-009,BlocBoy JB Featuring Drake,Look Alive
2018-05-010,J. Cole,KOD
2018-05-012,Lil Dicky Featuring Chris Brown,Freaky Friday
2018-05-014,J. Cole,Photograph
2018-05-015,J. Cole,Motiv8
2018-05-020,J. Cole,1985 (Intro To The Fall Off)
2018-05-022,Camila Cabello Featuring Young Thug,Havana
2018-05-025,Bruno Mars & Cardi B,Finesse
2018-05-027,The Weeknd & Kendrick Lamar,Pray For Me
2018-05-028,J. Cole Featuring kiLL edward,The Cut Off
2018-05-030,J. Cole,Brackets
2018-05-034,Avicii,Wake Me Up!
2018-05-035,Famous Dex,Japan
2018-05-037,Lil Pump,Esskeetit
2018-05-040,Rae Sremmurd & Juicy J,Powerglide
2018-05-041,J. Cole,Window Pain (Outro)
2018-05-043,Offset & Metro Boomin,Ric Flair Drip
2018-05-044,Kendrick Lamar & SZA,All The Stars
2018-05-046,J. Cole Featuring kiLL edward,Friends
2018-05-047,J. Cole,Once An Addict (Interlude)
2018-05-048,Nicki Minaj,Chun-Li
2018-05-051,Cardi B Featuring Migos,Drip
2018-05-053,J. Cole,Intro
2018-05-054,"Jay Rock, Kendrick Lamar, Future & James Blake",King's Dead
2018-05-057,"Khalid, Ty Dolla $ign & 6LACK",OTW
2018-05-058,Meghan Trainor,No Excuses
2018-05-060,Cardi B Featuring 21 Savage,Bartier Cardi
2018-05-061,Rich The Kid Featuring Kendrick Lamar,New Freezer
2018-05-062,Luke Bryan,Most People Are Good
2018-05-064,Calvin Harris & Dua Lipa,One Kiss
2018-05-065,Justin Timberlake Featuring Chris Stapleton,Say Something
2018-05-066,Logic & Marshmello,Everyday
2018-05-067,Jordan Davis,Singles You Up
2018-05-070,Cardi B Featuring SZA,I Do
2018-05-071,Cardi B Featuring Kehlani,Ring
2018-05-072,Sugarland Featuring Taylor Swift,Babe
2018-05-074,"Casper Magico, Nio Garcia, Darell, Nicky Jam, Ozuna & Bad Bunny",Te Bote
2018-05-076,Bad Wolves,Zombie
2018-05-078,Nicki Minaj,Barbie Tingz
2018-05-079,Foster The People,Sit Next To Me
2018-05-080,Blake Shelton,I Lived It
2018-05-081,Pitbull x El Chombo x Karol G Featuring Cutty Ranks,Dame Tu Cosita
2018-05-084,Morgan Wallen Featuring Florida Georgia Line,Up Down
2018-05-085,Brett Eldredge,The Long Way
2018-05-086,Darius Rucker,For The First Time
2018-05-087,Ozuna & Romeo Santos,El Farsante
2018-05-088,Dierks Bentley,"Woman, Amen"
2018-05-089,YoungBoy Never Broke Again,Diamond Teeth Samurai
2018-05-090,Jhene Aiko Featuring Swae Lee Or Rae Sremmurd,Sativa
2018-05-091,Keala Settle & The Greatest Showman Ensemble,This Is Me
2018-05-092,Halsey Featuring Big Sean & Stefflon Don,Alone
2018-05-093,Lil Skies Featuring Landon Cube,Red Roses
2018-05-095,David Lee Murphy & Kenny Chesney,Everything's Gonna Be Alright
2018-05-096,Carrie Underwood,Cry Pretty
2018-05-097,Tank,When We
2018-05-098,Rae Sremmurd & Travis Scott,Close
2018-05-099,Cardi B,Thru Your Phone
2018-05-100,Cardi B Featuring Chance The Rapper,Best Life
2018-06-004,Post Malone Featuring Ty Dolla $ign,Psycho
2018-06-005,"Zedd, Maren Morris & Grey",The Middle
2018-06-007,Bebe Rexha & Florida Georgia Line,Meant To Be
2018-06-010,BTS,Fake Love
2018-06-012,BlocBoy JB Featuring Drake,Look Alive
2018-06-022,Lil Dicky Featuring Chris Brown,Freaky Friday
2018-06-024,Camila Cabello Featuring Young Thug,Havana
2018-06-025,The Weeknd & Kendrick Lamar,Pray For Me
2018-06-028,Nicki Minaj,Chun-Li
2018-06-033,Kendrick Lamar & SZA,All The Stars
2018-06-037,Bruno Mars & Cardi B,Finesse
2018-06-040,"Casper Magico, Nio Garcia, Darell, Nicky Jam, Ozuna & Bad Bunny",Te Bote
2018-06-041,Rae Sremmurd & Juicy J,Powerglide
2018-06-042,YoungBoy Never Broke Again,Overdose
2018-06-043,Calvin Harris & Dua Lipa,One Kiss
2018-06-045,Offset & Metro Boomin,Ric Flair Drip
2018-06-049,J. Cole,KOD
2018-06-050,Post Malone Featuring Nicki Minaj,Ball For Me
2018-06-052,Famous Dex,Japan
2018-06-053,Juice WRLD,All Girls Are The Same
2018-06-054,Charlie Puth Featuring Kehlani,Done For Me
2018-06-056,Lil Pump,Esskeetit
2018-06-057,Morgan Wallen Featuring Florida Georgia Line,Up Down
2018-06-058,Darius Rucker,For The First Time
2018-06-060,Travis Scott Featuring Lil Uzi Vert & Kanye West,Watch
2018-06-061,"Jay Rock, Kendrick Lamar, Future & James Blake",King's Dead
2018-06-062,Pitbull x El Chombo x Karol G Featuring Cutty Ranks,Dame Tu Cosita
2018-06-063,Foster The People,Sit Next To Me
2018-06-064,Blake Shelton,I Lived It
2018-06-065,Post Malone,Rich & Sad
2018-06-066,Post Malone,Paranoid
2018-06-067,Playboi Carti Featuring Lil Uzi Vert,Shoota
2018-06-068,Kevin Gates,Change Lanes
2018-06-069,"Khalid, Ty Dolla $ign & 6LACK",OTW
2018-06-070,Halsey Featuring Big Sean & Stefflon Don,Alone
2018-06-072,Cardi B Featuring Migos,Drip
2018-06-073,Kris Wu,Like That
2018-06-074,Dierks Bentley,"Woman, Amen"
2018-06-075,Rich The Kid Featuring Kendrick Lamar,New Freezer
2018-06-076,David Lee Murphy & Kenny Chesney,Everything's Gonna Be Alright
2018-06-077,Post Malone Featuring Swae Lee,Spoil My Night
2018-06-078,Jordan Davis,Singles You Up
2018-06-079,Lil Baby,Southside
2018-06-080,Lil Baby Featuring Gunna & Lil Uzi Vert,Life Goes On
2018-06-081,Luke Bryan,Most People Are Good
2018-06-082,Kevin Gates,Let It Sing
2018-06-083,Pharrell Williams x Camila Cabello,Sangria Wine
2018-06-084,"Diplo, French Montana & Lil Pump Featuring Zhavia Ward",Welcome To The Party
2018-06-085,Bad Wolves,Zombie
2018-06-086,NAV Featuring Travis Scott,Champion
2018-06-087,Lil Skies Featuring Landon Cube,Red Roses
2018-06-088,Post Malone,Stay
2018-06-089,J. Cole,ATM
2018-06-090,Jhene Aiko Featuring Swae Lee Or Rae Sremmurd,Sativa
2018-06-091,Logic & Marshmello,Everyday
2018-06-092,J. Cole,Kevin's Heart
2018-06-093,Meghan Trainor,No Excuses
2018-06-095,Lil Skies,Lust
2018-06-096,Bhad Bhabie Featuring Lil Yachty,Gucci Flip Flops
2018-06-098,Sam Hunt,Downtown's Dead
2018-06-099,Backstreet Boys,Don't Go Breaking My Heart
2018-06-100,Ozuna & Romeo Santos,El Farsante
2018-07-004,Maroon 5 Featuring Cardi B,Girls Like You
2018-07-005,Post Malone Featuring Ty Dolla $ign,Psycho
2018-07-010,Bebe Rexha & Florida Georgia Line,Meant To Be
2018-07-012,"Zedd, Maren Morris & Grey",The Middle
2018-07-019,The Carters,Apes**t
2018-07-025,XXXTENTACION,Jocelyn Flores
2018-07-027,BlocBoy JB Featuring Drake,Look Alive
2018-07-030,Tyga Featuring Offset,Taste
2018-07-034,XXXTENTACION Featuring Trippie Redd,F**k Love
2018-07-036,Calvin Harris & Dua Lipa,One Kiss
2018-07-039,Camila Cabello Featuring Young Thug,Havana
2018-07-042,Juice WRLD,All Girls Are The Same
2018-07-043,"Casper Magico, Nio Garcia, Darell, Nicky Jam, Ozuna & Bad Bunny",Te Bote
2018-07-046,XXXTENTACION,Everybody Dies In Their Nightmares
2018-07-047,Lil Dicky Featuring Chris Brown,Freaky Friday
2018-07-051,Foster The People,Sit Next To Me
2018-07-053,Morgan Wallen Featuring Florida Georgia Line,Up Down
2018-07-054,Kanye West,All Mine
2018-07-055,XXXTENTACION,The Remedy For A Broken Heart (Why Am I So In Love)
2018-07-056,"YG Featuring 2 Chainz, Big Sean & Nicki Minaj",Big Bank
2018-07-058,Demi Lovato,Sober
2018-07-059,Post Malone Featuring Nicki Minaj,Ball For Me
2018-07-060,"2 Chainz, Drake & Quavo",Bigger > You
2018-07-061,Panic! At The Disco,Say Amen (Saturday Night)
2018-07-062,Nicki Minaj,Chun-Li
2018-07-063,Famous Dex,Japan
2018-07-065,Juice WRLD,Legends
2018-07-066,David Lee Murphy & Kenny Chesney,Everything's Gonna Be Alright
2018-07-067,Nicki Minaj Featuring Ariana Grande,Bed
2018-07-068,J. Cole,KOD
2018-07-069,Halsey Featuring Big Sean & Stefflon Don,Alone
2018-07-070,XXXTENTACION,Hope
2018-07-071,Lil Pump,Esskeetit
2018-07-072,6ix9ine Featuring DJ SPINKING,TATI
2018-07-073,Jason Aldean Featuring Miranda Lambert,Drowns The Whiskey
2018-07-074,Charlie Puth Featuring Kehlani,Done For Me
2018-07-075,Jake Owen,I Was Jack (You Were Diane)
2018-07-076,BTS,Fake Love
2018-07-077,Kanye West,Yikes
2018-07-079,Lil Skies Featuring Yung Pinch,I Know You
2018-07-080,XXXTENTACION,Numb
2018-07-081,Queen Naija,Medicine
2018-07-082,A$AP Rocky Featuring Skepta,Praise The Lord (Da Shine)
2018-07-083,Becky G + Natti Natasha,Sin Pijama
2018-07-085,Blake Shelton,I Lived It
2018-07-086,Rae Sremmurd & Juicy J,Powerglide
2018-07-087,Billie Eilish & Khalid,Lovely
2018-07-088,Keith Urban Featuring Julia Michaels,Coming Home
2018-07-089,Lil Baby Featuring Gunna & Lil Uzi Vert,Life Goes On
2018-07-090,Bad Wolves,Zombie
2018-07-091,YoungBoy Never Broke Again,Overdose
2018-07-092,Thomas Rhett,Life Changes
2018-07-093,Dierks Bentley,"Woman, Amen"
2018-07-094,Kygo & Imagine Dragons,Born To Be Yours
2018-07-095,Ariana Grande Featuring Nicki Minaj,The Light Is Coming
2018-07-096,"Khalid, Ty Dolla $ign & 6LACK",OTW
2018-07-097,Clean Bandit Featuring Demi Lovato,Solo
2018-07-098,Chris Lane Featuring Tori Kelly,Take Back Home Girl
2018-07-099,The Carters,Boss
2018-07-100,Jhene Aiko Featuring Swae Lee Or Rae Sremmurd,Sativa
2018-08-003,Maroon 5 Featuring Cardi B,Girls Like You
2018-08-009,Post Malone Featuring Ty Dolla $ign,Psycho
2018-08-010,Tyga Featuring Offset,Taste
2018-08-015,"Zedd, Maren Morris & Grey",The Middle
2018-08-020,Bebe Rexha & Florida Georgia Line,Meant To Be
2018-08-027,Calvin Harris & Dua Lipa,One Kiss
2018-08-028,"YG Featuring 2 Chainz, Big Sean & Nicki Minaj",Big Bank
2018-08-030,The Carters,Apes**t
2018-08-040,BlocBoy JB Featuring Drake,Look Alive
2018-08-041,"Casper Magico, Nio Garcia, Darell, Nicky Jam, Ozuna & Bad Bunny",Te Bote
2018-08-042,Jason Aldean Featuring Miranda Lambert,Drowns The Whiskey
2018-08-043,Jake Owen,I Was Jack (You Were Diane)
2018-08-044,Foster The People,Sit Next To Me
2018-08-049,Thomas Rhett,Life Changes
2018-08-050,Keith Urban Featuring Julia Michaels,Coming Home
2018-08-052,"benny blanco, Halsey & Khalid",Eastside
2018-08-053,Drake,Mob Ties
2018-08-054,Drake Featuring Michael Jackson,Don't Matter To Me
2018-08-055,Nicki Minaj Featuring Ariana Grande,Bed
2018-08-056,Demi Lovato,Sober
2018-08-057,Chris Lane Featuring Tori Kelly,Take Back Home Girl
2018-08-058,Juice WRLD,All Girls Are The Same
2018-08-059,Luke Bryan,"Sunrise, Sunburn, Sunset"
2018-08-060,Chance The Rapper,I Might Need Security
2018-08-061,Clean Bandit Featuring Demi Lovato,Solo
2018-08-062,Tiesto & Dzeko Featuring Preme & Post Malone,Jackie Chan
2018-08-063,Old Dominion,Hotel Key
2018-08-064,Bebe Rexha,I'm A Mess
2018-08-065,Queen Naija,Medicine
2018-08-066,Alessia Cara,Growing Pains
2018-08-067,Juice WRLD Featuring Lil Uzi Vert,Wasted
2018-08-068,Backstreet Boys,Don't Go Breaking My Heart
2018-08-069,Childish Gambino,Summertime Magic
2018-08-070,Morgan Wallen Featuring Florida Georgia Line,Up Down
2018-08-071,Morgan Evans,Kiss Somebody
2018-08-072,Becky G + Natti Natasha,Sin Pijama
2018-08-073,Lil Dicky Featuring Chris Brown,Freaky Friday
2018-08-075,lovelytheband,Broken
2018-08-076,Dylan Scott,Hooked
2018-08-077,Ciara,Level Up
2018-08-078,TK Kravitz Featuring Jacqueez,Ocean
2018-08-079,Kygo Featuring Miguel,Remind Me To Forget
2018-08-080,"Khalid, Ty Dolla $ign & 6LACK",OTW
2018-08-081,Daniel Caesar Featuring H.E.R.,Best Part
2018-08-082,G-Eazy Featuring Yo Gotti & YBN Nahmir,1942
2018-08-083,Post Malone Featuring Nicki Minaj,Ball For Me
2018-08-084,Carrie Underwood,Cry Pretty
2018-08-085,Martin Garrix Featuring Khalid,Ocean
2018-08-086,Weezer,Africa
2018-08-087,Cole Swindell,Break Up In The End
2018-08-088,twenty one pilots,Jumpsuit
2018-08-090,Dennis Lloyd,Nevermind
2018-08-091,Kanye West,All Mine
2018-08-092,Migos,Narcos
2018-08-093,Billie Eilish,You Should See Me In A Crown
2018-08-094,Eric Church,Desperate Man
2018-08-095,Wiz Khalifa Featuring Swae Lee,Hopeless Romantic
