billboard_id,track_id
2017-01-001,7MXVkk9YMctZqd1Srtv4MB
2017-01-002,6fujklziTHa8uoM5OQSfIo
2017-01-003,7BKLCZ1jbUBVqRi2FVlTVw
2017-01-004,6b8Be6ljOzmkOmFslEb23P
2017-01-005,1lItf5ZXJc1by9SbPeljFd
2017-01-006,1FYLqciy2MckeKgTvOCawO
2017-01-007,0lYBSQXN6rCTvUZvg9S0lU
2017-01-010,343YBumqHu19cGoGARUTsd
2017-01-011,5hTpBe8h35rJ67eAWHQsJx
2017-01-012,6i0V12jOa3mr6uu4WYhUBr
2017-01-013,4Km5HrUvYTaSUfiSGPJeQR
2017-01-014,0prNGof3XqfTvNDxHonvdK
2017-01-016,0bYg9bo50gSsH3LtXe2SQn
2017-01-017,4Ce37cRWvM1vIGGynKcs22
2017-01-019,7JYsArznYOjX2jsrT3UEnL
2017-01-020,5oO3drDxtziYU2H1X23ZIp
2017-01-021,0SGkqnVQo9KPytSri1H6cF
2017-01-022,7xHWNBFm6ObGEQPaUxHuKO
2017-01-023,0HZk0QsXPhMNAWNDR3rYE8
2017-01-024,0SuLAslEMFZAXf0SwY7syi
2017-01-025,3dhjNA0jGA8vHBQ1VdD6vV
2017-01-026,3QGsuHI8jO1Rx4JWLUh9jd
2017-01-027,2EjXfH91m7f8HiJN1yQg97
2017-01-028,0AS63m1wHv9n4VVRizK6Hc
2017-01-029,3hBXvHLlTHvnbwrPbeoyAj
2017-01-030,23L5CiUhw2jV1OIMwthR3S
2017-01-031,7vRriwrloYVaoAe3a9wJHe
2017-01-032,1WkMMavIMc4JZ8cfMmxHkI
2017-01-033,6wycnu8FWXsj68ig7BEot9
2017-01-034,1i1fxkWeaMmKEB4T7zqbzK
2017-01-035,6I6NX6tjGsxFAsIfGzY9lJ
2017-01-036,3S4px9f4lceWdKf0gWciFu
2017-01-037,0qvzXomUDJVaUboy2wMfiS
2017-01-039,5uDASfU19gDxSjW8cnCaBp
2017-01-040,6nxQdXa1uAL0rY72wPZu89
2017-01-041,5tFep7dXGd7vEJ668wTPux
2017-01-042,7lGKEWMXVWWTt3X71Bv44I
2017-01-043,6fwdbPMwP1zVStm8FybmkO
2017-01-044,0oPdaY4dXtc3ZsaG17V972
2017-01-045,4z8sz6E4YyFuEkv5o7IJni
2017-01-046,65Q2mv3UlVi9eO70OpsmSe
2017-01-047,4PS1e8f2LvuTFgUs1Cn3ON
2017-01-048,5hslUAKq9I9CG2bAulFkHN
2017-01-049,4F7A0DXBrmUAkp32uenhZt
2017-01-050,6wn2nmFn3wDuiMldRiuRuL
2017-01-051,4vb4mFvYsr2h6enhjJsq9Y
2017-01-052,2ANLarE8yHVsLWW21nj79M
2017-01-053,4gmmRb6bZJffOOiww1JGTO
2017-01-054,0utlOiJy2weVl9WTkcEWHy
2017-01-055,3V8sM5OOG6YfDuDLa2IIYJ
2017-01-056,6mb6lVLNrcUgLnEN8QnDJd
2017-01-057,4VJ7mnW4wjjIgPBM6KWvPu
2017-01-058,05Z7jet4VDNVgNQWcYHnrk
2017-01-059,6AGON2BGdPmPMJGiiNuuwl
2017-01-060,498ZVInMGDkmmNVpSWqHiZ
2017-01-061,5uCax9HTNlzGybIStD3vDh
2017-01-062,1XazlqB4YAtvouCmJPWXlM
2017-01-063,5oyUurs28XRagLa8lgm6V3
2017-01-064,23TxRN09aR1RB0G0tFoT0b
2017-01-065,6mICuAdrwEjh6Y6lroV2Kg
2017-01-066,5qRRiqndqXaq2QBudIrkYU
2017-01-067,40yJGQyEaBbIkXpwMFkXip
2017-01-068,0wXuerDYiBnERgIpbb3JBR
2017-01-069,4ckuS4Nj4FZ7i3Def3Br8W
2017-01-070,7dZ1Odmx9jWIweQSatnRqo
2017-01-071,5sjIhQzNljMVrDklI91ezp
2017-01-072,508oFmt92FyICj6pZiWQwC
2017-01-073,7px4t7HGiuMUvFkEOpZEwp
2017-01-075,2BrzlUj1u1CtvaJDGIKpsP
2017-01-076,63OQWdXMq0Pe6pRpWY5gO0
2017-01-077,4qRaZYiaOsSvWC7VgcxrI0
2017-01-078,2ZekuYUoEIBrUwHOY0gcgB
2017-01-079,5knuzwU65gJK7IF5yJsuaW
2017-01-080,3MEYFivt6bilQ9q9mFWZ4g
2017-01-081,1ehPJRt49h6N0LoryqKZXq
2017-01-082,2rizacJSyD9S1IQUxUxnsK
2017-01-083,3pjUyVbFmM96tYhSaKJwTt
2017-01-084,7f08qp3HROTkfrtNpiYGGo
2017-01-085,2xbI8Vmyv3TkpTdywpPyNw
2017-01-086,6U4VqEHy4n5VeiH4pQPL24
2017-01-087,5NDUXbMwcnTQp66tI2zcdR
2017-01-088,7Ad0OLsUn63FoD4gnguZz5
2017-01-089,0HtOJj7Kl74s1Ngf3MWeif
2017-01-090,2z3joGXrdGL2iEjIKQTiN1
2017-01-091,5qi7piHIt9zwTYYBnIvfNZ
2017-01-092,3cqZH3cqvfbV8wVbvHyPbG
2017-01-093,3MWlVSkoLS1e66nlZ2tuWJ
2017-01-094,4mU5iXHeLgbR94siF7p1sY
2017-01-095,37F0uwRSrdzkBiuj0D5UHI
2017-01-096,77hjM9bMmgfTGJXv14UFmi
2017-01-097,4h90qkbnW1Qq6pBhoPvwko
2017-01-098,77IAeEz8LEchPN8UNjaTJ2
2017-01-099,6mapJIPnQ23RTAevUoE0DL
2017-01-100,0kN8xEmgMW9mh7UmDYHlJP
2017-02-001,4Km5HrUvYTaSUfiSGPJeQR
2017-02-002,7qiZfU4dY1lWllzX7mPBI3
2017-02-003,6fujklziTHa8uoM5OQSfIo
2017-02-004,7BKLCZ1jbUBVqRi2FVlTVw
2017-02-005,7MXVkk9YMctZqd1Srtv4MB
2017-02-007,15vzANxN8G9wWfwAJLLMCg
2017-02-010,6b8Be6ljOzmkOmFslEb23P
2017-02-011,343YBumqHu19cGoGARUTsd
2017-02-012,1FYLqciy2MckeKgTvOCawO
2017-02-013,0prNGof3XqfTvNDxHonvdK
2017-02-014,5hTpBe8h35rJ67eAWHQsJx
2017-02-015,0SGkqnVQo9KPytSri1H6cF
2017-02-016,0lYBSQXN6rCTvUZvg9S0lU
2017-02-017,5oO3drDxtziYU2H1X23ZIp
2017-02-018,1lItf5ZXJc1by9SbPeljFd
2017-02-019,3dhjNA0jGA8vHBQ1VdD6vV
2017-02-020,6i0V12jOa3mr6uu4WYhUBr
2017-02-022,0SuLAslEMFZAXf0SwY7syi
2017-02-023,4Ce37cRWvM1vIGGynKcs22
2017-02-024,1WkMMavIMc4JZ8cfMmxHkI
2017-02-025,0AS63m1wHv9n4VVRizK6Hc
2017-02-026,3QGsuHI8jO1Rx4JWLUh9jd
2017-02-027,3S4px9f4lceWdKf0gWciFu
2017-02-028,6PCUP3dWmTjcTtXY02oFdT
2017-02-029,0qvzXomUDJVaUboy2wMfiS
2017-02-030,5uCax9HTNlzGybIStD3vDh
2017-02-031,6nxQdXa1uAL0rY72wPZu89
2017-02-032,2EEeOnHehOozLq4aS0n6SL
2017-02-033,1i1fxkWeaMmKEB4T7zqbzK
2017-02-034,4vb4mFvYsr2h6enhjJsq9Y
2017-02-035,6wycnu8FWXsj68ig7BEot9
2017-02-036,4F7A0DXBrmUAkp32uenhZt
2017-02-037,6fwdbPMwP1zVStm8FybmkO
2017-02-038,5knuzwU65gJK7IF5yJsuaW
2017-02-039,7xHWNBFm6ObGEQPaUxHuKO
2017-02-040,5uDASfU19gDxSjW8cnCaBp
2017-02-041,23TxRN09aR1RB0G0tFoT0b
2017-02-044,5tFep7dXGd7vEJ668wTPux
2017-02-045,05Z7jet4VDNVgNQWcYHnrk
2017-02-046,2ANLarE8yHVsLWW21nj79M
2017-02-047,23L5CiUhw2jV1OIMwthR3S
2017-02-048,6I6NX6tjGsxFAsIfGzY9lJ
2017-02-049,3V8sM5OOG6YfDuDLa2IIYJ
2017-02-050,4gmmRb6bZJffOOiww1JGTO
2017-02-051,5sjIhQzNljMVrDklI91ezp
2017-02-052,6mICuAdrwEjh6Y6lroV2Kg
2017-02-053,2jB9QaPJyVdz2Q0Va8rrnU
2017-02-054,4qRaZYiaOsSvWC7VgcxrI0
2017-02-055,63OQWdXMq0Pe6pRpWY5gO0
2017-02-056,1ehPJRt49h6N0LoryqKZXq
2017-02-057,7f08qp3HROTkfrtNpiYGGo
2017-02-058,5qRRiqndqXaq2QBudIrkYU
2017-02-059,2xbI8Vmyv3TkpTdywpPyNw
2017-02-060,3MEYFivt6bilQ9q9mFWZ4g
2017-02-061,6mapJIPnQ23RTAevUoE0DL
2017-02-062,2BrzlUj1u1CtvaJDGIKpsP
2017-02-063,0wXuerDYiBnERgIpbb3JBR
2017-02-064,1XazlqB4YAtvouCmJPWXlM
2017-02-065,0Fv5N0cHBsl4bzCbollCAS
2017-02-066,7pxhKtuTwofDIdgHx2DcVK
2017-02-067,6mb6lVLNrcUgLnEN8QnDJd
2017-02-068,5NDUXbMwcnTQp66tI2zcdR
2017-02-069,77hjM9bMmgfTGJXv14UFmi
2017-02-070,152lZdxL1OR0ZMW6KquMif
2017-02-071,6gBFPUFcJLzWGx4lenP6h2
2017-02-072,5qi7piHIt9zwTYYBnIvfNZ
2017-02-073,4ckuS4Nj4FZ7i3Def3Br8W
2017-02-074,0ipcmHor30Y8p6hCd8QUVq
2017-02-075,081t95JRuDUrQYSS3h8iKk
2017-02-076,4JjIIBNoho0V2gZjH4nEzR
2017-02-077,0wH7iJqYQnmUU09YGcQPHo
2017-02-078,3cqZH3cqvfbV8wVbvHyPbG
2017-02-079,2L6orAlH8tBhiFTumIfMyF
2017-02-080,7EoSDrwBPUBeBEORrpvgko
2017-02-081,3a1lNhkSLSkpJE4MSHpDu9
2017-02-082,58spuRyMUsjKHQHEGwLC99
2017-02-083,7px4t7HGiuMUvFkEOpZEwp
2017-02-084,0utlOiJy2weVl9WTkcEWHy
2017-02-085,0y1QJc3SJVPKJ1OvFmFqe6
2017-02-086,0q5DrtpnnGpOvBy5nnPMbe
2017-02-087,7BiELrM90hRxpozaIXbsLw
2017-02-088,6rPO02ozF3bM7NnOV4h6s2
2017-02-089,48tAdjG4ng2JfECa7OQujk
2017-02-090,5jROdl6MhcmP3O7h2sVgtw
2017-02-091,6U4VqEHy4n5VeiH4pQPL24
2017-02-092,1IO13V09b01gLSbmZJZ9dM
2017-02-093,2rizacJSyD9S1IQUxUxnsK
2017-02-094,5aOpzm8W8zysk4asB9hxJw
2017-02-095,4STaHtfguDMkWbPEo6Fwcx
2017-02-096,508oFmt92FyICj6pZiWQwC
2017-02-097,0ESJlaM8CE1jRWaNtwSNj8
2017-02-098,2lFtnEmkIPm2ClN55e2chV
2017-02-099,5eCkuGPZNl4mISFNPgr3Dd
2017-03-001,7qiZfU4dY1lWllzX7mPBI3
2017-03-003,4Km5HrUvYTaSUfiSGPJeQR
2017-03-005,7BKLCZ1jbUBVqRi2FVlTVw
2017-03-007,0KKkJNfGyhkQ5aFogxQAPU
2017-03-008,5oO3drDxtziYU2H1X23ZIp
2017-03-009,3dhjNA0jGA8vHBQ1VdD6vV
2017-03-010,0SGkqnVQo9KPytSri1H6cF
2017-03-011,15vzANxN8G9wWfwAJLLMCg
2017-03-012,343YBumqHu19cGoGARUTsd
2017-03-013,6b8Be6ljOzmkOmFslEb23P
2017-03-014,7MXVkk9YMctZqd1Srtv4MB
2017-03-015,0prNGof3XqfTvNDxHonvdK
2017-03-016,6fujklziTHa8uoM5OQSfIo
2017-03-018,7dZ1Odmx9jWIweQSatnRqo
2017-03-019,0AS63m1wHv9n4VVRizK6Hc
2017-03-020,2EEeOnHehOozLq4aS0n6SL
2017-03-021,5hTpBe8h35rJ67eAWHQsJx
2017-03-022,5knuzwU65gJK7IF5yJsuaW
2017-03-023,5uCax9HTNlzGybIStD3vDh
2017-03-024,1FYLqciy2MckeKgTvOCawO
2017-03-025,1WkMMavIMc4JZ8cfMmxHkI
2017-03-026,0SuLAslEMFZAXf0SwY7syi
2017-03-027,7mldq42yDuxiUNn08nvzHO
2017-03-028,0lYBSQXN6rCTvUZvg9S0lU
2017-03-030,5eCkuGPZNl4mISFNPgr3Dd
2017-03-031,4vb4mFvYsr2h6enhjJsq9Y
2017-03-032,6i0V12jOa3mr6uu4WYhUBr
2017-03-033,3a1lNhkSLSkpJE4MSHpDu9
2017-03-034,7vu0JkJh0ldukEYbTVcqd0
2017-03-035,23TxRN09aR1RB0G0tFoT0b
2017-03-036,3QGsuHI8jO1Rx4JWLUh9jd
2017-03-038,0qvzXomUDJVaUboy2wMfiS
2017-03-039,7f08qp3HROTkfrtNpiYGGo
2017-03-040,4Ce37cRWvM1vIGGynKcs22
2017-03-041,05Z7jet4VDNVgNQWcYHnrk
2017-03-042,7gwLQ4tZ5UdZ7qNcDyJ8wr
2017-03-043,2jB9QaPJyVdz2Q0Va8rrnU
2017-03-044,152lZdxL1OR0ZMW6KquMif
2017-03-045,0Fv5N0cHBsl4bzCbollCAS
2017-03-046,2BrzlUj1u1CtvaJDGIKpsP
2017-03-047,081t95JRuDUrQYSS3h8iKk
2017-03-048,1lItf5ZXJc1by9SbPeljFd
2017-03-049,5tFep7dXGd7vEJ668wTPux
