billboard_id,track_id
2022-02-031,5dXWFMwD7I7zXsInONVl0H
2022-02-033,0k4d5YPDr1r7FX77VdqWez
2022-02-039,5lHxARJJrZc3ss4ZVmGWfz
2022-02-040,374MrggHI4Ip6UwJkaQUBn
2022-02-041,5f3MXmTmstozFg0BH1yPUk
2022-02-046,2ds0pWAKDaq9yz3o6rexbk
2022-02-047,4RVwu0g32PAqgUiJoXsdF8
2022-02-049,4FdPnT2cFrpWCmWZd7GXc3
2022-02-050,13rC4iKtfQocWIfzPOJxaT
2022-02-055,77oKig47u34qCCFWKMfu1e
2022-02-076,4GyD3o5hWoyCuYpdlzZlRL
2022-02-084,13G5xv1wUKvJYbK0wYmioN
2022-02-085,6OGogr19zPTM4BALXuMQpF
2022-03-001,52xJxFP6TqMuO4Yt0eOkMz
2022-03-004,0gplL1WMoJ6iYaPgMCL0gX
2022-03-005,40G7ZcF9YkTppG7cFjCqnK
2022-03-008,50nfwKoDiSYg8zOCREWAm5
2022-03-009,6PQ88X9TkUIAUIZJHW2upE
2022-03-011,3egamOji0THEWgIOnAN2LX
2022-03-012,3Vi5XqYrmQgOYBajMWSvCi
2022-03-013,760jhRscwGbIIe1m1IIQpU
2022-03-016,39LLxExYz6ewLAcYrzQQyP
2022-03-017,1ri9ZUkBJVFUdgwzCnfcYs
2022-03-021,5lHxARJJrZc3ss4ZVmGWfz
2022-03-024,2ds0pWAKDaq9yz3o6rexbk
2022-03-025,13rC4iKtfQocWIfzPOJxaT
2022-03-028,5dXWFMwD7I7zXsInONVl0H
2022-03-031,69AIpwGNLxr4qS1X5ynx60
2022-03-033,0k4d5YPDr1r7FX77VdqWez
2022-03-034,2Xr1dTzJee307rmrkt8c0g
2022-03-035,3ZozFqJJlDBNIm4xqxn2ZD
2022-03-036,4FdPnT2cFrpWCmWZd7GXc3
2022-03-037,374MrggHI4Ip6UwJkaQUBn
2022-03-039,3yMC1KsTwh0ceXdIe4QQAQ
2022-03-040,3xVZYkcuWalGudeKl861wb
2022-03-045,3Kkjo3cT83cw09VJyrLNwX
2022-03-047,2UikqkwBv7aIvlixeVXHWt
2022-03-049,4GyD3o5hWoyCuYpdlzZlRL
2022-03-053,77oKig47u34qCCFWKMfu1e
2022-03-062,0IuVhCflrQPMGRrOyoY5RW
2022-03-065,59CfNbkERJ3NoTXDvoURjj
2022-03-068,3o9kpgkIcffx0iSwxhuNI2
2022-03-076,13G5xv1wUKvJYbK0wYmioN
2022-03-088,2ccuOtUjIyx3tPcsnpeBzJ
2022-03-098,4V5siYO9zHpLX5qf2F0qBV
2022-04-003,40G7ZcF9YkTppG7cFjCqnK
2022-04-006,52xJxFP6TqMuO4Yt0eOkMz
2022-04-008,3egamOji0THEWgIOnAN2LX
2022-04-009,2ds0pWAKDaq9yz3o6rexbk
2022-04-010,0gplL1WMoJ6iYaPgMCL0gX
2022-04-011,5lHxARJJrZc3ss4ZVmGWfz
2022-04-012,6PQ88X9TkUIAUIZJHW2upE
2022-04-013,50nfwKoDiSYg8zOCREWAm5
2022-04-015,3Vi5XqYrmQgOYBajMWSvCi
2022-04-016,39LLxExYz6ewLAcYrzQQyP
2022-04-018,13rC4iKtfQocWIfzPOJxaT
2022-04-023,5dXWFMwD7I7zXsInONVl0H
2022-04-025,12W3pDsHMFZIPzM9MXs7Qn
2022-04-026,1ri9ZUkBJVFUdgwzCnfcYs
2022-04-030,4GyD3o5hWoyCuYpdlzZlRL
2022-04-031,0k4d5YPDr1r7FX77VdqWez
2022-04-032,3yMC1KsTwh0ceXdIe4QQAQ
2022-04-033,69AIpwGNLxr4qS1X5ynx60
2022-04-035,760jhRscwGbIIe1m1IIQpU
2022-04-036,3ZozFqJJlDBNIm4xqxn2ZD
2022-04-039,2Xr1dTzJee307rmrkt8c0g
2022-04-041,77oKig47u34qCCFWKMfu1e
2022-04-042,59CfNbkERJ3NoTXDvoURjj
2022-04-048,0IuVhCflrQPMGRrOyoY5RW
2022-04-049,3o9kpgkIcffx0iSwxhuNI2
2022-04-060,13G5xv1wUKvJYbK0wYmioN
2022-04-067,2ccuOtUjIyx3tPcsnpeBzJ
2022-04-078,3xVZYkcuWalGudeKl861wb
2022-05-001,4LRPiXqCikLlN15c3yImP7
2022-05-002,3os9JEuXCDI2u8uoKi0xPY
2022-05-004,5lHxARJJrZc3ss4ZVmGWfz
2022-05-007,2ds0pWAKDaq9yz3o6rexbk
2022-05-009,40G7ZcF9YkTppG7cFjCqnK
2022-05-010,3egamOji0THEWgIOnAN2LX
2022-05-011,6PQ88X9TkUIAUIZJHW2upE
2022-05-012,50nfwKoDiSYg8zOCREWAm5
2022-05-018,39LLxExYz6ewLAcYrzQQyP
2022-05-019,3Vi5XqYrmQgOYBajMWSvCi
2022-05-020,1ri9ZUkBJVFUdgwzCnfcYs
2022-05-023,13rC4iKtfQocWIfzPOJxaT
2022-05-024,0gplL1WMoJ6iYaPgMCL0gX
2022-05-025,1NuSpnS3CoKjCXzrphTTZx
2022-05-026,4GyD3o5hWoyCuYpdlzZlRL
2022-05-028,77oKig47u34qCCFWKMfu1e
2022-05-031,59CfNbkERJ3NoTXDvoURjj
2022-05-032,12W3pDsHMFZIPzM9MXs7Qn
2022-05-033,3HO30hRbkOLU6ZWERayfQO
2022-05-036,7dSZ6zGTQx66c2GF91xCrb
2022-05-037,3o9kpgkIcffx0iSwxhuNI2
2022-05-039,5dXWFMwD7I7zXsInONVl0H
2022-05-040,52xJxFP6TqMuO4Yt0eOkMz
2022-05-043,0k4d5YPDr1r7FX77VdqWez
2022-05-044,3yMC1KsTwh0ceXdIe4QQAQ
2022-05-045,3ZozFqJJlDBNIm4xqxn2ZD
2022-05-047,0IuVhCflrQPMGRrOyoY5RW
2022-05-055,3WMj8moIAXJhHsyLaqIIHI
2022-05-060,4a3D8glGZxhlJfOs1Czc3c
2022-05-070,2ccuOtUjIyx3tPcsnpeBzJ
2022-05-073,4V5siYO9zHpLX5qf2F0qBV
2022-05-074,2afB4eV1KWBqLqFqME6PTh
2022-05-075,760jhRscwGbIIe1m1IIQpU
2022-05-082,13G5xv1wUKvJYbK0wYmioN
2022-05-083,4jp9FimhP2bQ93vR0A5r7b
2022-06-001,4LRPiXqCikLlN15c3yImP7
2022-06-002,3os9JEuXCDI2u8uoKi0xPY
2022-06-004,1qEmFfgcLObUfQm0j1W2CK
2022-06-005,4a3D8glGZxhlJfOs1Czc3c
2022-06-007,5lHxARJJrZc3ss4ZVmGWfz
2022-06-010,6Sq7ltF9Qa7SNFBsV5Cogx
2022-06-017,6Xom58OOXk2SoU711L2IXO
2022-06-019,2ds0pWAKDaq9yz3o6rexbk
2022-06-026,5uU1uuyaUIBOiiUSQG7Wl3
2022-06-027,6PQ88X9TkUIAUIZJHW2upE
2022-06-028,59CfNbkERJ3NoTXDvoURjj
2022-06-031,4tYFy8ALRjIZvnvSLw5lxN
2022-06-033,40G7ZcF9YkTppG7cFjCqnK
2022-06-034,3egamOji0THEWgIOnAN2LX
2022-06-035,3o9kpgkIcffx0iSwxhuNI2
2022-06-036,50nfwKoDiSYg8zOCREWAm5
2022-06-039,4KgaAXBVWXKVpSA3kvGMjQ
2022-06-040,12W3pDsHMFZIPzM9MXs7Qn
2022-06-042,3WMj8moIAXJhHsyLaqIIHI
2022-06-044,3HO30hRbkOLU6ZWERayfQO
2022-06-045,7dSZ6zGTQx66c2GF91xCrb
2022-06-046,13rC4iKtfQocWIfzPOJxaT
2022-06-047,1ri9ZUkBJVFUdgwzCnfcYs
2022-06-048,2afB4eV1KWBqLqFqME6PTh
2022-06-050,3k3NWokhRRkEPhCzPmV8TW
2022-06-051,77oKig47u34qCCFWKMfu1e
2022-06-053,1NuSpnS3CoKjCXzrphTTZx
2022-06-057,4jp9FimhP2bQ93vR0A5r7b
2022-06-058,4V5siYO9zHpLX5qf2F0qBV
2022-06-060,0IuVhCflrQPMGRrOyoY5RW
2022-06-062,3Qu3Zh4WTKhP9GEXo0aDnb
2022-06-063,5Eax0qFko2dh7Rl2lYs3bx
2022-06-065,5gVCfYmQRPy1QJifP8f5gg
2022-06-074,3j1xkzTW8owIphkWV51V9s
2022-06-082,2ccuOtUjIyx3tPcsnpeBzJ
2022-06-088,13G5xv1wUKvJYbK0wYmioN
2022-07-002,4LRPiXqCikLlN15c3yImP7
2022-07-003,3os9JEuXCDI2u8uoKi0xPY
2022-07-005,4a3D8glGZxhlJfOs1Czc3c
2022-07-008,6xGruZOHLs39ZbVccQTuPZ
2022-07-011,6Sq7ltF9Qa7SNFBsV5Cogx
2022-07-012,5lHxARJJrZc3ss4ZVmGWfz
2022-07-018,28n8z9IQKyjMPxmvYMBqZa
2022-07-024,1qEmFfgcLObUfQm0j1W2CK
2022-07-025,59CfNbkERJ3NoTXDvoURjj
2022-07-027,3o9kpgkIcffx0iSwxhuNI2
2022-07-029,6PQ88X9TkUIAUIZJHW2upE
2022-07-031,4V5siYO9zHpLX5qf2F0qBV
2022-07-032,6Xom58OOXk2SoU711L2IXO
2022-07-033,4h4QlmocP3IuwYEj2j14p8
2022-07-034,2ds0pWAKDaq9yz3o6rexbk
2022-07-037,3egamOji0THEWgIOnAN2LX
2022-07-038,40G7ZcF9YkTppG7cFjCqnK
2022-07-039,50nfwKoDiSYg8zOCREWAm5
2022-07-040,7dSZ6zGTQx66c2GF91xCrb
2022-07-041,5uU1uuyaUIBOiiUSQG7Wl3
2022-07-043,2afB4eV1KWBqLqFqME6PTh
2022-07-044,12W3pDsHMFZIPzM9MXs7Qn
2022-07-045,5Eax0qFko2dh7Rl2lYs3bx
2022-07-046,3j1xkzTW8owIphkWV51V9s
2022-07-048,77oKig47u34qCCFWKMfu1e
2022-07-050,3WMj8moIAXJhHsyLaqIIHI
2022-07-051,4tYFy8ALRjIZvnvSLw5lxN
2022-07-054,3HO30hRbkOLU6ZWERayfQO
2022-07-057,3k3NWokhRRkEPhCzPmV8TW
2022-07-058,4KgaAXBVWXKVpSA3kvGMjQ
2022-07-059,4jp9FimhP2bQ93vR0A5r7b
2022-07-060,5gVCfYmQRPy1QJifP8f5gg
2022-07-063,1NuSpnS3CoKjCXzrphTTZx
2022-07-064,1ri9ZUkBJVFUdgwzCnfcYs
2022-07-072,4686eQ81DEswHa90bcdlC9
2022-07-076,200x8ONbPfFzByUr3fVz46
2022-07-078,4h9wh7iOZ0GGn8QVp4RAOB
2022-07-079,2ccuOtUjIyx3tPcsnpeBzJ
2022-07-085,3SeeaIXnrCfT88vHVCRWHl
2022-07-086,3Qu3Zh4WTKhP9GEXo0aDnb
2022-07-088,6AqwH2Y9FJwhUE2dCSkw1u
2022-07-089,3kXH9BQq0TyNliiP1MIE6N
2022-07-091,13G5xv1wUKvJYbK0wYmioN
2022-07-099,0IuVhCflrQPMGRrOyoY5RW
2022-08-001,4a3D8glGZxhlJfOs1Czc3c
2022-08-002,4LRPiXqCikLlN15c3yImP7
2022-08-004,3os9JEuXCDI2u8uoKi0xPY
2022-08-007,1qEmFfgcLObUfQm0j1W2CK
2022-08-008,6Sq7ltF9Qa7SNFBsV5Cogx
2022-08-011,1R7TwnwF1RuYNf5vXlpQUT
2022-08-012,4h4QlmocP3IuwYEj2j14p8
2022-08-013,5lHxARJJrZc3ss4ZVmGWfz
2022-08-017,28n8z9IQKyjMPxmvYMBqZa
2022-08-019,3o9kpgkIcffx0iSwxhuNI2
2022-08-021,6xGruZOHLs39ZbVccQTuPZ
2022-08-022,5uU1uuyaUIBOiiUSQG7Wl3
2022-08-023,4V5siYO9zHpLX5qf2F0qBV
2022-08-024,4h9wh7iOZ0GGn8QVp4RAOB
2022-08-025,200x8ONbPfFzByUr3fVz46
2022-08-026,6Xom58OOXk2SoU711L2IXO
2022-08-027,50nfwKoDiSYg8zOCREWAm5
2022-08-030,3j1xkzTW8owIphkWV51V9s
2022-08-031,1NuSpnS3CoKjCXzrphTTZx
2022-08-032,4jp9FimhP2bQ93vR0A5r7b
2022-08-033,4686eQ81DEswHa90bcdlC9
2022-08-034,7dSZ6zGTQx66c2GF91xCrb
2022-08-035,59CfNbkERJ3NoTXDvoURjj
2022-08-037,5gVCfYmQRPy1QJifP8f5gg
2022-08-039,40G7ZcF9YkTppG7cFjCqnK
2022-08-040,3SeeaIXnrCfT88vHVCRWHl
2022-08-041,3WMj8moIAXJhHsyLaqIIHI
2022-08-042,3egamOji0THEWgIOnAN2LX
2022-08-043,2ds0pWAKDaq9yz3o6rexbk
2022-08-044,5Eax0qFko2dh7Rl2lYs3bx
2022-08-046,2afB4eV1KWBqLqFqME6PTh
2022-08-048,6AqwH2Y9FJwhUE2dCSkw1u
2022-08-049,12W3pDsHMFZIPzM9MXs7Qn
2022-08-054,4tYFy8ALRjIZvnvSLw5lxN
2022-08-063,3HO30hRbkOLU6ZWERayfQO
2022-08-064,3k3NWokhRRkEPhCzPmV8TW
2022-08-069,4KgaAXBVWXKVpSA3kvGMjQ
2022-08-075,3kXH9BQq0TyNliiP1MIE6N
2022-08-085,3Qu3Zh4WTKhP9GEXo0aDnb
2022-08-088,0T5iIrXA4p5GsubkhuBIKV
2022-09-001,4LRPiXqCikLlN15c3yImP7
2022-09-002,4a3D8glGZxhlJfOs1Czc3c
2022-09-003,1R7TwnwF1RuYNf5vXlpQUT
2022-09-006,4h4QlmocP3IuwYEj2j14p8
2022-09-007,5ihZarJQzsvrLE7R9zjwTq
2022-09-009,6Sq7ltF9Qa7SNFBsV5Cogx
2022-09-011,1qEmFfgcLObUfQm0j1W2CK
2022-09-012,4h9wh7iOZ0GGn8QVp4RAOB
2022-09-013,5uU1uuyaUIBOiiUSQG7Wl3
2022-09-015,28n8z9IQKyjMPxmvYMBqZa
2022-09-016,3os9JEuXCDI2u8uoKi0xPY
2022-09-018,200x8ONbPfFzByUr3fVz46
2022-09-024,6AqwH2Y9FJwhUE2dCSkw1u
2022-09-025,6Xom58OOXk2SoU711L2IXO
2022-09-026,6xGruZOHLs39ZbVccQTuPZ
2022-09-028,5lHxARJJrZc3ss4ZVmGWfz
2022-09-029,4686eQ81DEswHa90bcdlC9
2022-09-031,50nfwKoDiSYg8zOCREWAm5
2022-09-032,0wXThIDxO3YRJCpPgnmbkw
2022-09-033,1NuSpnS3CoKjCXzrphTTZx
2022-09-034,3SeeaIXnrCfT88vHVCRWHl
2022-09-035,5Eax0qFko2dh7Rl2lYs3bx
2022-09-037,3j1xkzTW8owIphkWV51V9s
2022-09-038,5gVCfYmQRPy1QJifP8f5gg
2022-09-041,3o9kpgkIcffx0iSwxhuNI2
2022-09-042,3WMj8moIAXJhHsyLaqIIHI
2022-09-043,7dSZ6zGTQx66c2GF91xCrb
2022-09-050,40G7ZcF9YkTppG7cFjCqnK
2022-09-057,4tYFy8ALRjIZvnvSLw5lxN
2022-09-059,3k3NWokhRRkEPhCzPmV8TW
2022-09-076,0T5iIrXA4p5GsubkhuBIKV
2022-09-077,4KgaAXBVWXKVpSA3kvGMjQ
2022-09-081,3Qu3Zh4WTKhP9GEXo0aDnb
2022-09-084,3kXH9BQq0TyNliiP1MIE6N
2022-09-086,6vjZxvzdAeHp7jv3R398Xm
2022-10-001,4LRPiXqCikLlN15c3yImP7
2022-10-002,1R7TwnwF1RuYNf5vXlpQUT
2022-10-004,4h4QlmocP3IuwYEj2j14p8
2022-10-005,5ihZarJQzsvrLE7R9zjwTq
2022-10-006,5uU1uuyaUIBOiiUSQG7Wl3
2022-10-007,4h9wh7iOZ0GGn8QVp4RAOB
2022-10-008,28n8z9IQKyjMPxmvYMBqZa
2022-10-009,4a3D8glGZxhlJfOs1Czc3c
2022-10-011,1qEmFfgcLObUfQm0j1W2CK
2022-10-012,6Sq7ltF9Qa7SNFBsV5Cogx
2022-10-016,200x8ONbPfFzByUr3fVz46
2022-10-020,3os9JEuXCDI2u8uoKi0xPY
2022-10-021,3WMj8moIAXJhHsyLaqIIHI
2022-10-022,6AqwH2Y9FJwhUE2dCSkw1u
2022-10-024,2qrbWN43itLlX3eSdKzXVL
2022-10-027,6xGruZOHLs39ZbVccQTuPZ
2022-10-029,5IgjP7X4th6nMNDh4akUHb
2022-10-030,1brnLTvarI9D1hLP6z2Ar8
2022-10-031,6Xom58OOXk2SoU711L2IXO
2022-10-032,5gVCfYmQRPy1QJifP8f5gg
2022-10-035,1NuSpnS3CoKjCXzrphTTZx
2022-10-037,4686eQ81DEswHa90bcdlC9
2022-10-040,5lHxARJJrZc3ss4ZVmGWfz
2022-10-041,3SeeaIXnrCfT88vHVCRWHl
2022-10-047,5Eax0qFko2dh7Rl2lYs3bx
2022-10-056,5odlY52u43F5BjByhxg7wg
2022-10-059,0T5iIrXA4p5GsubkhuBIKV
2022-10-067,4tYFy8ALRjIZvnvSLw5lxN
2022-10-070,3k3NWokhRRkEPhCzPmV8TW
2022-10-073,6vjZxvzdAeHp7jv3R398Xm
2022-10-080,49GYvCcvMQq1SY3f7Y347h
2022-10-083,3j1xkzTW8owIphkWV51V9s
2022-10-092,3kXH9BQq0TyNliiP1MIE6N
2022-10-096,3Qu3Zh4WTKhP9GEXo0aDnb
2022-10-097,0wXThIDxO3YRJCpPgnmbkw
2022-11-001,0V3wPSX9ygBnCm8psDIegu
2022-11-002,5jQI2r1RdgtuT8S3iG8zFC
2022-11-012,1R7TwnwF1RuYNf5vXlpQUT
2022-11-016,4LRPiXqCikLlN15c3yImP7
2022-11-018,4h9wh7iOZ0GGn8QVp4RAOB
2022-11-019,5uU1uuyaUIBOiiUSQG7Wl3
2022-11-022,5ihZarJQzsvrLE7R9zjwTq
2022-11-023,4h4QlmocP3IuwYEj2j14p8
2022-11-024,2qrbWN43itLlX3eSdKzXVL
2022-11-025,5IgjP7X4th6nMNDh4akUHb
2022-11-028,3WMj8moIAXJhHsyLaqIIHI
2022-11-036,4a3D8glGZxhlJfOs1Czc3c
2022-11-037,28n8z9IQKyjMPxmvYMBqZa
2022-11-038,1qEmFfgcLObUfQm0j1W2CK
2022-11-040,200x8ONbPfFzByUr3fVz46
2022-11-042,6Sq7ltF9Qa7SNFBsV5Cogx
2022-11-046,3qjKqmA2YeH0a8DRoKj8iy
2022-11-048,4Ls53fBNVfaXTROBi6X8Hw
2022-11-049,6AqwH2Y9FJwhUE2dCSkw1u
2022-11-051,1brnLTvarI9D1hLP6z2Ar8
2022-11-052,5gVCfYmQRPy1QJifP8f5gg
2022-11-053,4686eQ81DEswHa90bcdlC9
2022-11-054,5odlY52u43F5BjByhxg7wg
2022-11-057,0T5iIrXA4p5GsubkhuBIKV
2022-11-062,6vjZxvzdAeHp7jv3R398Xm
2022-11-080,49GYvCcvMQq1SY3f7Y347h
2022-11-084,6xGruZOHLs39ZbVccQTuPZ
2022-11-095,0QHEIqNKsMoOY5urbzN48u
2022-12-001,0V3wPSX9ygBnCm8psDIegu
2022-12-002,1bDbXMyjaUIooNwFE9wn0N
2022-12-004,1R7TwnwF1RuYNf5vXlpQUT
2022-12-007,2qrbWN43itLlX3eSdKzXVL
2022-12-008,4LRPiXqCikLlN15c3yImP7
2022-12-013,5uU1uuyaUIBOiiUSQG7Wl3
2022-12-014,5IgjP7X4th6nMNDh4akUHb
2022-12-015,5ihZarJQzsvrLE7R9zjwTq
2022-12-017,3WMj8moIAXJhHsyLaqIIHI
2022-12-021,4Ls53fBNVfaXTROBi6X8Hw
2022-12-024,0QHEIqNKsMoOY5urbzN48u
2022-12-026,5jQI2r1RdgtuT8S3iG8zFC
2022-12-027,4h9wh7iOZ0GGn8QVp4RAOB
2022-12-031,2ZL7WZcjuYKi1KUDtp4kCC
2022-12-032,28n8z9IQKyjMPxmvYMBqZa
2022-12-033,4h4QlmocP3IuwYEj2j14p8
2022-12-035,5odlY52u43F5BjByhxg7wg
2022-12-038,200x8ONbPfFzByUr3fVz46
2022-12-044,4a3D8glGZxhlJfOs1Czc3c
2022-12-045,0T5iIrXA4p5GsubkhuBIKV
2022-12-046,1brnLTvarI9D1hLP6z2Ar8
2022-12-049,5gVCfYmQRPy1QJifP8f5gg
2022-12-053,49GYvCcvMQq1SY3f7Y347h
2022-12-054,4686eQ81DEswHa90bcdlC9
2022-12-055,6vjZxvzdAeHp7jv3R398Xm
2022-12-063,2wSTnntOPRi7aQneobFtU4
2022-12-086,5DIBVDJOHh7djepAjKHWCO
2022-12-098,67AdiJcurlf6gocGobfaXs
