billboard_id,track_id
2021-02-013,4fKiuIavbsoTRZ6R7xuAyT
2021-02-015,1tSGw3h54aHModEHHL1HGK
2021-02-016,5vGLcdRuSbUhD8ScwsGSdA
2021-02-018,0A1hoCfMLkiAgvhWkkucJa
2021-02-019,1tkg4EHVoqnhR6iFEXb60y
2021-02-023,4obHzpwGrjoTuZh2DItEMZ
2021-02-024,15C4TnrrVdym7UykxQIOTZ
2021-02-025,60ynsPSSKe6O3sfwRnIBRf
2021-02-026,5MrWQZ43r6HsJeEqur1ykt
2021-02-027,45bE4HXI0AwGZXfZtMp8JR
2021-02-028,0lx2cLdOt3piJbcaXIV74f
2021-02-029,4Iedi94TIaB2GGb1nMB68v
2021-02-030,5OELUCYgOHKFAvCERnAvfS
2021-02-031,3cBsEDNhFI9E82vPj3kvi3
2021-02-033,2gMXnyrvIjhVBUZwvLZDMP
2021-02-035,7a53HqqArd4b9NF4XAmlbI
2021-02-036,3TNSVsiFngfe68UJpMq1oS
2021-02-037,5Kpg1A7BOHpBbaT3H3xqd3
2021-02-038,0uRrG2jRR5tuifsYIJHEao
2021-02-039,0E4Y1XIbs8GrAT1YqVy6dq
2021-02-042,2yySWxfeRN2QRZnFMnYMQl
2021-02-046,4saklk6nie3yiGePpBwUoc
2021-02-047,27OeeYzk6klgBh83TSvGMA
2021-02-048,03B2SfXuvDh1m9F4tqrX07
2021-02-049,5hvwx5i67IwnCkjl9VHkNv
2021-02-050,2v08cjj3Th8RpfJgluECcj
2021-02-052,0KS2h61pHQ4WmOwruD7uxD
2021-02-053,36ISlLb12gKuCCVTYXC0gb
2021-02-055,6AGOKlMZWLCaEJGnaROtF9
2021-02-058,6QpZSfLid1YZ6c01BvB5jH
2021-02-059,7xUE36a8GVq3wgH82TvpYD
2021-02-063,4DuUwzP4ALMqpquHU0ltAB
2021-02-064,3hLuHKzG1cmlRpq53ZVWd8
2021-02-065,45S5WTQEGOB1VHr1Q4FuPl
2021-02-066,6IBcOGPsniK3Pso1wHIhew
2021-02-067,25j0Sape7qZbq6ZPLFefTT
2021-02-068,0YfRAYTNTNszGg8VARrSIH
2021-02-070,2Z8yfpFX0ZMavHkcIeHiO1
2021-02-071,6zFMeegAMYQo0mt8rXtrli
2021-02-072,096YtKWNRXdmYKFLelSBto
2021-02-074,0mKnuxVkPi5h0kuvZl44VM
2021-02-075,7vrJn5hDSXRmdXoR30KgF1
2021-02-076,64SCQtbRtmO28ks1QhS3w5
2021-02-077,0sKEilrw1GrBlG6qsTCrP4
2021-02-078,59qrUpoplZxbIZxk6X0Bm3
2021-02-079,5psEZhQu6lukjhavJo4AbC
2021-02-082,7yNJCsUH3tXlpQiHSsAc5l
2021-02-086,3ySLzrN7950dpf1ncttONO
2021-02-088,7o4gBbTM6UBLkOYPw9xMCz
2021-02-089,3hboOw4dS0aXGuP0fyyvbC
2021-02-090,1kBx9VGumfuvlfqdlAGorE
2021-02-091,3USxtqRwSYz57Ewm6wWRMp
2021-02-092,26UxwWl9xCb83OynXELJcL
2021-02-093,48F2xnWq3LuzYWML327Z2r
2021-02-095,4lsHZ92XCFOQfzJFBTluk8
