track_id,artists,album_name,track_name,duration_ms,explicit
2022-01-048,Vince Guaraldi Trio,Tales from Christmas (A Musical Experience),Christmastime Is Here,363000,false
2022-01-049,Lil Nas X,MONTERO,Thats What I Want,143000,true
2022-01-050,Post Malone & The Weeknd,One Right Now,One Right Now,192000,true
2022-01-051,Billie Eilish,Happier Than Ever,Happier Than Ever,298000,true
2022-01-052,CKay,CKay The First,Love Nwantiti (Ah Ah Ah),145000,true
2022-01-053,Drake Featuring 21 Savage & Project Pat,Certified Lover Boy,Knife Talk,243000,true
2022-01-054,Dustin Lynch Featuring Lauren Alaina Or MacKenzie Porter,Blue In The Sky,Thinking 'Bout You,170000,false
2022-01-055,Ed Sheeran & Elton John,Merry Christmas,Merry Christmas,208000,false
2022-01-056,NEIKED X Mae Muller X Polo G,Better Days,Better Days,160000,false
2022-01-057,Adele,30,Oh My God,225000,false
2022-01-058,Drake Featuring Future & Young Thug,Certified Lover Boy,Way 2 Sexy,257000,true
2022-01-059,Jordan Davis Featuring Luke Bryan,Buy Dirt,Buy Dirt,167000,false
2022-01-060,THE ANXIETY: WILLOW & Tyler Cole,THE ANXIETY,Meet Me At Our Spot,162000,true
2022-01-061,Chris Stapleton,Starting Over,You Should Probably Leave,213000,false
2022-01-062,Taylor Swift,Christmas Tree Farm (Old Timey Version),Christmas Tree Farm (Old Timey Version),233000,false
2022-01-063,Dan + Shay,Pick Out A Christmas Tree,Pick Out A Christmas Tree,148000,false
2022-01-064,Michael Ray,Whiskey And Rain,Whiskey And Rain,206000,false
2022-01-065,Drake Featuring Lil Baby,Certified Lover Boy,Girls Want Girls,221000,true
2022-01-066,Morgan Wallen,Dangerous: The Double Album,Sand In My Boots,202000,false
2022-01-067,"Nardo Wick Featuring G Herbo, Lil Durk & 21 Savage","Who Want Smoke?? (feat. G Herbo, Lil Durk & 21 Savage)",Who Want Smoke??,279000,true
2022-01-068,Taylor Swift,Red (Taylor's Version),All Too Well (Taylor's Version),329000,false
2022-01-069,Latto,Big Energy (feat. DJ Khaled) (Remix),Big Energy,181000,false
2022-01-070,Imagine Dragons X JID,Enemy (from the series Arcane League of Legends),Enemy,173000,false
2022-01-071,Camila Cabello,I'll Be Home For Christmas,I'll Be Home For Christmas,179000,false
2022-01-072,Blxst & Tyga Featuring Ty Dolla $ign,No Love Lost (Deluxe),Chosen,161000,true
2022-01-073,Kane Brown,One Mississippi,One Mississippi,213000,false
2022-01-074,Juice WRLD,Fighting Demons (Digital Deluxe),Burn,217000,true
2022-01-075,Chloe,Have Mercy,Have Mercy,148000,true
2022-01-076,Doja Cat,Planet Her,Woman,172000,true
2022-01-077,Roddy Ricch,LIVE LIFE FAST,25 Million,204000,true
2022-01-078,Rod Wave,By Your Side,By Your Side,194000,true
2022-01-079,Kelly Clarkson,100 Greatest Christmas Songs Ever,Christmas Isn't Canceled (Just You),231000,false
2022-01-080,Giveon,For Tonight,For Tonight,194000,false
2022-01-081,Oliver Tree,"Ugly is Beautiful: Shorter, Thicker & Uglier (Deluxe)",Life Goes On,161000,false
2022-01-082,Cody Johnson,Human The Double Album,'Til You Can't,224000,false
2022-01-083,Parker McCollum,To Be Loved By You,To Be Loved By You,198000,false
2022-01-084,Coldplay x BTS,Swiss Lake Trackz Vol 11,My Universe,228000,false
2022-01-085,Roddy Ricch Featuring Lil Baby,LIVE LIFE FAST,Moved To Miami,222000,true
2022-01-086,Jimmie Allen & Brad Paisley,Freedom Was A Highway,Freedom Was A Highway,201000,false
2022-01-087,Juice WRLD & Justin Bieber,Fighting Demons (Digital Deluxe),Wandered To LA.,190000,true
2022-01-088,Juice WRLD,Fighting Demons (Digital Deluxe),Already Dead,231000,true
2022-01-089,Jon Pardi,Tequila Little Time,Tequila Little Time,207000,false
2022-01-090,Moneybagg Yo,A Gangsta’s Pain: Reloaded,Scorpio,166000,true
2022-01-091,Roddy Ricch Featuring Kodak Black & 21 Savage,LIVE LIFE FAST,Hibachi,170000,true
2022-01-092,Eric Church,Heart,Heart On Fire,258000,false
2022-01-093,Taylor Swift,Red (Taylor's Version),Message In A Bottle (Taylor's Version) (From The Vault),225000,false
2022-01-094,Zac Brown Band,Same Boat,Same Boat,190000,false
2022-01-095,Roddy Ricch,LIVE LIFE FAST,Thailand,200000,true
2022-01-096,Young Thug With Drake & Travis Scott,Punk,Bubbly,165000,true
2022-01-097,Acraze Featuring Cherish,Do It To It (Remixes),Do It To It,157000,false
2022-01-098,Summer Walker & SZA,Still Over It,No Love,231000,true
2022-01-099,Kenny Chesney,Here And Now,Knowing You,226000,false
2022-01-100,Baby Keem & Kendrick Lamar,family ties,Family Ties,252000,true
2022-02-001,"Carolina Gaitan, Mauro Castillo, Adassa, Rhenzy Feliz, Diane Guerrero, Stephanie Beatriz & Encanto Cast",Encanto (Original Motion Picture Soundtrack),We Don't Talk About Bruno,216000,false
2022-02-002,Adele,Easy On Me,Easy On Me,224000,false
2022-02-003,Glass Animals,Dreamland,Heat Waves,239000,false
2022-02-004,The Kid LAROI & Justin Bieber,STAY,Stay,140000,true
2022-02-005,Kodak Black,Sniper Gang Presents Syko Bob & Snapkatt: Nightmare Babies,Super Gremlin,200000,true
2022-02-006,Ed Sheeran,=,Shivers,207000,false
2022-02-007,Gunna & Future Featuring Young Thug,DS4EVER,Pushin P,136000,true
2022-02-008,GAYLE,abcdefu (demo),abcdefu,155000,true
2022-02-009,Jessica Darrow,Encanto (Original Motion Picture Soundtrack),Surface Pressure,202000,false
2022-02-010,Elton John & Dua Lipa,Cold Heart (PNAU Remix),Cold Heart (PNAU Remix),203000,false
2022-02-011,Doja Cat,Planet Her,Need To Know,210000,true
2022-02-012,Ed Sheeran,Bad Habits,Bad Habits,230000,false
2022-02-013,Justin Bieber,Justice,Ghost,153000,false
2022-02-014,Lil Nas X & Jack Harlow,INDUSTRY BABY,Industry Baby,214000,true
2022-02-015,Silk Sonic (Bruno Mars & Anderson .Paak),An Evening With Silk Sonic,Smokin Out The Window,197000,false
2022-02-016,Muni Long,Public Displays Of Affection: The Album,Hrs And Hrs,204000,true
2022-02-017,Dua Lipa,Future Nostalgia,Levitating,203000,false
2022-02-018,Lil Nas X,MONTERO,Thats What I Want,143000,true
2022-02-019,The Weeknd & Ariana Grande,After Hours,Save Your Tears,215000,false
2022-02-020,"Stephanie Beatriz, Olga Merediz & Encanto Cast",Encanto (Original Motion Picture Soundtrack),The Family Madrigal,257000,false
2022-02-021,Adele,30,Oh My God,225000,false
2022-02-022,Jordan Davis Featuring Luke Bryan,Buy Dirt,Buy Dirt,167000,false
2022-02-023,Post Malone & The Weeknd,One Right Now,One Right Now,192000,true
2022-02-024,NEIKED X Mae Muller X Polo G,Better Days,Better Days,160000,false
2022-02-025,Olivia Rodrigo,SOUR,Good 4 U,178000,true
2022-02-026,CKay,CKay The First,Love Nwantiti (Ah Ah Ah),145000,true
2022-02-027,Diane Guerrero & Stephanie Beatriz,Encanto (Original Motion Picture Soundtrack),What Else Can I Do?,179000,false
2022-02-028,Chris Stapleton,Starting Over,You Should Probably Leave,213000,false
2022-02-029,Walker Hayes,Fancy Like (feat. Kesha),Fancy Like,161000,false
2022-02-030,Lauren Spencer-Smith,Fingers Crossed,Fingers Crossed,175000,false
2022-02-031,SZA,SOS,I Hate U,181000,true
2022-02-032,Drake Featuring 21 Savage & Project Pat,Certified Lover Boy,Knife Talk,243000,true
2022-02-033,Doja Cat & The Weeknd,Planet Her,You Right,186000,true
2022-02-034,Wizkid Featuring Justin Bieber & Tems,Made In Lagos,Essence,249000,false
2022-02-035,Doja Cat Featuring SZA,Planet Her,Kiss Me More,208000,true
2022-02-036,Sebastian Yatra,Encanto: La fantastique famille Madrigal (Bande Originale Française du Film),Dos Oruguitas,215000,false
2022-02-037,The Weeknd,Dawn FM,Sacrifice,188000,true
2022-02-038,Rod Wave,Cold December,Cold December,192000,true
2022-02-039,Latto,Big Energy (feat. DJ Khaled) (Remix),Big Energy,181000,false
2022-02-040,THE ANXIETY: WILLOW & Tyler Cole,THE ANXIETY,Meet Me At Our Spot,162000,true
2022-02-041,Jason Aldean & Carrie Underwood,MACON,If I Didn't Love You,212000,false
2022-02-042,Charlie Puth,Light Switch (Acoustic),Light Switch,186000,false
2022-02-043,Morgan Wallen,Dangerous: The Double Album,Sand In My Boots,202000,false
2022-02-044,Dustin Lynch Featuring Lauren Alaina Or MacKenzie Porter,Blue In The Sky,Thinking 'Bout You,170000,false
2022-02-045,Imagine Dragons X JID,Enemy (from the series Arcane League of Legends),Enemy,173000,false
2022-02-046,Doja Cat,Planet Her,Woman,172000,true
2022-02-047,Billie Eilish,Happier Than Ever,Happier Than Ever,298000,true
2022-02-048,Stephanie Beatriz,Encanto (Original Motion Picture Soundtrack),Waiting On A Miracle,162000,false
2022-02-049,Kane Brown,One Mississippi,One Mississippi,213000,false
2022-02-050,Cody Johnson,Human The Double Album,'Til You Can't,224000,false
2022-02-051,Parker McCollum,To Be Loved By You,To Be Loved By You,198000,false
2022-02-052,Gunna Featuring Drake,Gunna: A Gift & A Curse Setlist,P Power,193000,true
2022-02-053,Jimmie Allen & Brad Paisley,Freedom Was A Highway,Freedom Was A Highway,201000,false
2022-02-054,Lil Durk Featuring Morgan Wallen,Broadway Girls (feat. Morgan Wallen),Broadway Girls,188000,false
2022-02-055,Walker Hayes,AA,AA,189000,false
2022-02-056,Kelsea Ballerini Featuring Kenny Chesney,kelsea,Half Of My Hometown,231000,false
2022-02-057,Taylor Swift,Red (Taylor's Version),Message In A Bottle (Taylor's Version) (From The Vault),225000,false
2022-02-058,YoungBoy Never Broke Again,Colors,No Switch,180000,true
2022-02-059,"Nardo Wick Featuring G Herbo, Lil Durk & 21 Savage","Who Want Smoke?? (feat. G Herbo, Lil Durk & 21 Savage)",Who Want Smoke??,279000,true
2022-02-060,YoungBoy Never Broke Again,Colors,Bring It On,244000,true
2022-02-061,Blxst & Tyga Featuring Ty Dolla $ign,No Love Lost (Deluxe),Chosen,161000,true
2022-02-062,Michael Ray,Whiskey And Rain,Whiskey And Rain,206000,false
2022-02-063,Eric Church,Heart,Heart On Fire,258000,false
2022-02-064,YoungBoy Never Broke Again,Bring The Hook,Bring The Hook,265000,true
2022-02-065,Gunna & Future,too easy,Too Easy,138000,true
2022-02-066,Giveon,For Tonight,For Tonight,194000,false
2022-02-067,"Dierks Bentley, BRELAND & HARDY",Beers On Me,Beers On Me,175000,false
2022-02-068,YoungBoy Never Broke Again,Colors,Fish Scale,170000,true
2022-02-069,Rod Wave,By Your Side,By Your Side,194000,true
2022-02-070,The Game & Kanye West,Eazy,Eazy,234000,true
2022-02-071,Moneybagg Yo,A Gangsta’s Pain: Reloaded,Scorpio,166000,true
2022-02-072,Internet Money Featuring YoungBoy Never Broke Again,Flossin',Flossin',168000,true
2022-02-073,Key Glock,Proud,Proud,184000,true
2022-02-074,YoungBoy Never Broke Again,Colors,Know Like I Know,232000,true
2022-02-075,Acraze Featuring Cherish,Do It To It (Remixes),Do It To It,157000,false
2022-02-076,Luke Combs,Doin' This,Doin' This,254000,false
2022-02-077,Taylor Swift,Red (Taylor's Version),All Too Well (Taylor's Version),329000,false
2022-02-078,Ari Lennox,Pressure,Pressure,192000,true
2022-02-079,Sam Hunt,23,23,179000,false
2022-02-080,Cole Swindell / Lainey Wilson,Never Say Never,Never Say Never,176000,false
2022-02-081,The Walters,I Love You So (Acoustic),I Love You So,147000,false
2022-02-082,"Stephanie Beatriz, Olga Merediz, John Leguizamo, Adassa, Maluma & Encanto Cast",Encanto (Original Motion Picture Soundtrack),All Of You,278000,false
2022-02-083,Chloe,Have Mercy,Have Mercy,148000,true
2022-02-084,Maren Morris,Circles Around This Town,Circles Around This Town,195000,false
2022-02-085,The Weeknd,Take My Breath,Take My Breath,220000,false
2022-02-086,YoungBoy Never Broke Again,Colors,2Hoo,166000,true
2022-02-087,YoungBoy Never Broke Again,Colors,Long Live,159000,true
2022-02-088,Gunna & 21 Savage,DS4EVER,Thought I Was Playing,167000,true
2022-02-089,YoungBoy Never Broke Again,Colors,Dis & That,175000,true
2022-02-090,"Nardo Wick, Lil Baby & Future",Who is Nardo Wick?,Me Or Sum,225000,true
2022-02-091,Yung Bleu & Kehlani,Moon Boy,Beautiful Lies,212000,true
2022-02-092,Gunna Featuring Lil Baby,DS4EVER,25k Jacket,120000,true
2022-02-093,"Yung Bleu, Chris Brown & 2 Chainz",Baddest,Baddest,202000,true
2022-02-094,Russell Dickerson,Home Sweet,Home Sweet,205000,false
2022-02-095,Summer Walker & SZA,Still Over It,No Love,231000,true
2022-02-096,Blake Shelton,Come Back As A Country Boy,Come Back As A Country Boy,221000,false
2022-02-097,YoungBoy Never Broke Again,Colors,Smoke One,204000,true
2022-02-098,Carly Pearce & Ashley McBryde,29: Written In Stone,Never Wanted To Be That Girl,214000,false
2022-02-099,Emmy Meli,I AM WOMAN,I Am Woman,232000,true
2022-02-100,Chris Brown,Iffy,Iffy,173000,true
2022-03-001,"Carolina Gaitan, Mauro Castillo, Adassa, Rhenzy Feliz, Diane Guerrero, Stephanie Beatriz & Encanto Cast",Encanto (Original Motion Picture Soundtrack),We Don't Talk About Bruno,216000,false
2022-03-002,Glass Animals,Dreamland,Heat Waves,239000,false
2022-03-003,GAYLE,abcdefu (demo),abcdefu,155000,true
2022-03-004,Adele,Easy On Me,Easy On Me,224000,false
2022-03-005,Kodak Black,Sniper Gang Presents Syko Bob & Snapkatt: Nightmare Babies,Super Gremlin,200000,true
2022-03-006,The Kid LAROI & Justin Bieber,STAY,Stay,140000,true
2022-03-007,Justin Bieber,Justice,Ghost,153000,false
2022-03-008,Ed Sheeran,=,Shivers,207000,false
2022-03-009,Ed Sheeran,Bad Habits,Bad Habits,230000,false
2022-03-010,Elton John & Dua Lipa,Cold Heart (PNAU Remix),Cold Heart (PNAU Remix),203000,false
2022-03-011,Lil Nas X,MONTERO,Thats What I Want,143000,true
2022-03-012,Doja Cat,Planet Her,Need To Know,210000,true
2022-03-013,Jessica Darrow,Encanto (Original Motion Picture Soundtrack),Surface Pressure,202000,false
2022-03-014,Gunna & Future Featuring Young Thug,DS4EVER,Pushin P,136000,true
2022-03-015,Lil Nas X & Jack Harlow,INDUSTRY BABY,Industry Baby,214000,true
2022-03-016,Dua Lipa,Future Nostalgia,Levitating,203000,false
2022-03-017,Becky G X Karol G,MAMIII,MAMIII,226000,false
2022-03-018,Jack Harlow,Nail Tech,Nail Tech,206000,true
2022-03-019,The Weeknd & Ariana Grande,After Hours,Save Your Tears,215000,false
2022-03-020,Imagine Dragons X JID,Enemy (from the series Arcane League of Legends),Enemy,173000,false
2022-03-021,Latto,Big Energy (feat. DJ Khaled) (Remix),Big Energy,181000,false
2022-03-022,Post Malone & The Weeknd,One Right Now,One Right Now,192000,true
2022-03-023,Muni Long,Public Displays Of Affection: The Album,Hrs And Hrs,204000,true
2022-03-024,Doja Cat,Planet Her,Woman,172000,true
2022-03-025,Cody Johnson,Human The Double Album,'Til You Can't,224000,false
2022-03-026,"Stephanie Beatriz, Olga Merediz & Encanto Cast",Encanto (Original Motion Picture Soundtrack),The Family Madrigal,257000,false
2022-03-027,Olivia Rodrigo,SOUR,Good 4 U,178000,true
2022-03-028,SZA,SOS,I Hate U,181000,true
2022-03-029,Charlie Puth,Light Switch (Acoustic),Light Switch,186000,false
2022-03-030,Morgan Wallen,Dangerous: The Double Album,Sand In My Boots,202000,false
2022-03-031,Jordan Davis Featuring Luke Bryan,Buy Dirt,Buy Dirt,167000,false
2022-03-032,Drake Featuring 21 Savage & Project Pat,Certified Lover Boy,Knife Talk,243000,true
2022-03-033,Doja Cat & The Weeknd,Planet Her,You Right,186000,true
2022-03-034,CKay,CKay The First,Love Nwantiti (Ah Ah Ah),145000,true
2022-03-035,Walker Hayes,Fancy Like (feat. Kesha),Fancy Like,161000,false
2022-03-036,Kane Brown,One Mississippi,One Mississippi,213000,false
2022-03-037,THE ANXIETY: WILLOW & Tyler Cole,THE ANXIETY,Meet Me At Our Spot,162000,true
2022-03-038,Diane Guerrero & Stephanie Beatriz,Encanto (Original Motion Picture Soundtrack),What Else Can I Do?,179000,false
2022-03-039,Lauren Spencer-Smith,Fingers Crossed,Fingers Crossed,175000,false
2022-03-040,Silk Sonic (Bruno Mars & Anderson .Paak),An Evening With Silk Sonic,Smokin Out The Window,197000,false
2022-03-041,Wizkid Featuring Justin Bieber & Tems,Made In Lagos,Essence,249000,false
2022-03-042,Lil Durk,AHHH HA,Ahhh Ha,187000,true
2022-03-043,Dr. Dre Featuring Snoop Dogg,2001,Still D.R.E.,271000,true
2022-03-044,Nicki Minaj X Lil Baby,Do We Have A Problem?,Do We Have A Problem?,207000,true
2022-03-045,Adele,30,Oh My God,225000,false
2022-03-046,Sebastian Yatra,Encanto: La fantastique famille Madrigal (Bande Originale Française du Film),Dos Oruguitas,215000,false
2022-03-047,Chris Stapleton,Starting Over,You Should Probably Leave,213000,false
2022-03-048,The Weeknd,Dawn FM,Sacrifice,188000,true
2022-03-049,Luke Combs,Doin' This,Doin' This,254000,false
2022-03-050,NEIKED X Mae Muller X Polo G,Better Days,Better Days,160000,false
2022-03-051,Parker McCollum,To Be Loved By You,To Be Loved By You,198000,false
2022-03-052,"Dierks Bentley, BRELAND & HARDY",Beers On Me,Beers On Me,175000,false
2022-03-053,Walker Hayes,AA,AA,189000,false
2022-03-054,"Fivio Foreign, Kanye West & Alicia Keys",City of Gods,City Of Gods,256000,true
2022-03-055,Cole Swindell / Lainey Wilson,Never Say Never,Never Say Never,176000,false
2022-03-056,Sam Hunt,23,23,179000,false
2022-03-057,Kelsea Ballerini Featuring Kenny Chesney,kelsea,Half Of My Hometown,231000,false
2022-03-058,Eric Church,Heart,Heart On Fire,258000,false
2022-03-059,Lil Durk Featuring Morgan Wallen,Broadway Girls (feat. Morgan Wallen),Broadway Girls,188000,false
2022-03-060,Stephanie Beatriz,Encanto (Original Motion Picture Soundtrack),Waiting On A Miracle,162000,false
2022-03-061,Gunna,Banking On Me,Banking On Me,200000,true
2022-03-062,Tate McRae,she's all i wanna be,She's All I Wanna Be,206000,false
2022-03-063,"Nardo Wick, Lil Baby & Future",Who is Nardo Wick?,Me Or Sum,225000,true
2022-03-064,Ed Sheeran Featuring Taylor Swift,The Joker And The Queen (feat. Taylor Swift),The Joker And The Queen,185000,false
2022-03-065,Dove Cameron,Boyfriend,Boyfriend,153000,true
2022-03-066,Gucci Mane Featuring Lil Durk,Rumors (feat. Lil Durk),Rumors,185000,true
2022-03-067,Ari Lennox,Pressure,Pressure,192000,true
2022-03-068,Em Beihold,Numb Little Bug,Numb Little Bug,169000,false
2022-03-069,The Chainsmokers,So Far So Good,High,175000,true
2022-03-070,Fireboy DML & Ed Sheeran,Peru,Peru,187000,true
2022-03-071,"Nardo Wick Featuring G Herbo, Lil Durk & 21 Savage","Who Want Smoke?? (feat. G Herbo, Lil Durk & 21 Savage)",Who Want Smoke??,279000,true
2022-03-072,Nicki Minaj X Lil Baby,Bussin,Bussin,137000,true
2022-03-073,Future,WORST DAY,Worst Day,184000,true
2022-03-074,Yung Bleu & Kehlani,Moon Boy,Beautiful Lies,212000,true
2022-03-075,Gunna Featuring Drake,Gunna: A Gift & A Curse Setlist,P Power,193000,true
2022-03-076,Maren Morris,Circles Around This Town,Circles Around This Town,195000,false
2022-03-077,"Stephanie Beatriz, Olga Merediz, John Leguizamo, Adassa, Maluma & Encanto Cast",Encanto (Original Motion Picture Soundtrack),All Of You,278000,false
2022-03-078,Juice WRLD,Fighting Demons (Digital Deluxe),Cigarettes,228000,true
2022-03-079,Miranda Lambert,If I Was a Cowboy,If I Was A Cowboy,195000,false
2022-03-080,The Walters,I Love You So (Acoustic),I Love You So,147000,false
2022-03-081,Moneybagg Yo,A Gangsta’s Pain: Reloaded,Scorpio,166000,true
2022-03-082,Acraze Featuring Cherish,Do It To It (Remixes),Do It To It,157000,false
2022-03-083,Rod Wave,By Your Side,By Your Side,194000,true
2022-03-084,Jimmie Allen & Brad Paisley,Freedom Was A Highway,Freedom Was A Highway,201000,false
2022-03-085,Tiesto & Ava Max,The Motto,The Motto,164000,false
2022-03-086,King Von & 21 Savage,Don't Play That,Don't Play That,133000,true
2022-03-087,Carly Pearce & Ashley McBryde,29: Written In Stone,Never Wanted To Be That Girl,214000,false
2022-03-088,ERNEST Featuring Morgan Wallen,FLOWER SHOPS (THE ALBUM),Flower Shops,214000,false
2022-03-089,Mary J. Blige,Good Morning Gorgeous,Good Morning Gorgeous,174000,false
2022-03-090,Alesso / Katy Perry,When I'm Gone,When I'm Gone,161000,false
2022-03-091,Yeat,2 Alivë,Poppin,167000,true
2022-03-092,Blake Shelton,Come Back As A Country Boy,Come Back As A Country Boy,221000,false
2022-03-093,Chris Brown,Iffy,Iffy,173000,true
2022-03-094,Russell Dickerson,Home Sweet,Home Sweet,205000,false
2022-03-095,Jessie Murph,drowning,Pray,146000,true
2022-03-096,Saweetie Featuring H.E.R.,Closer (feat. H.E.R.),Closer,168000,true
2022-03-097,Rod Wave,Cold December,Cold December,192000,true
2022-03-098,Doja Cat,Planet Her,Get Into It (Yuh),138000,true
2022-03-099,Taylor Swift,Red (Taylor's Version),All Too Well (Taylor's Version),329000,false
2022-03-100,HARDY,GIVE HEAVEN SOME HELL,Give Heaven Some Hell,217000,false
2022-04-001,Glass Animals,Dreamland,Heat Waves,239000,false
2022-04-002,The Kid LAROI & Justin Bieber,STAY,Stay,140000,true
2022-04-003,Kodak Black,Sniper Gang Presents Syko Bob & Snapkatt: Nightmare Babies,Super Gremlin,200000,true
2022-04-004,GAYLE,abcdefu (demo),abcdefu,155000,true
2022-04-005,Justin Bieber,Justice,Ghost,153000,false
2022-04-006,"Carolina Gaitan, Mauro Castillo, Adassa, Rhenzy Feliz, Diane Guerrero, Stephanie Beatriz & Encanto Cast",Encanto (Original Motion Picture Soundtrack),We Don't Talk About Bruno,216000,false
2022-04-007,Imagine Dragons X JID,Enemy (from the series Arcane League of Legends),Enemy,173000,false
2022-04-008,Lil Nas X,MONTERO,Thats What I Want,143000,true
2022-04-009,Doja Cat,Planet Her,Woman,172000,true
2022-04-010,Adele,Easy On Me,Easy On Me,224000,false
2022-04-011,Latto,Big Energy (feat. DJ Khaled) (Remix),Big Energy,181000,false
2022-04-012,Ed Sheeran,Bad Habits,Bad Habits,230000,false
2022-04-013,Ed Sheeran,=,Shivers,207000,false
2022-04-014,Elton John & Dua Lipa,Cold Heart (PNAU Remix),Cold Heart (PNAU Remix),203000,false
2022-04-015,Doja Cat,Planet Her,Need To Know,210000,true
2022-04-016,Dua Lipa,Future Nostalgia,Levitating,203000,false
2022-04-017,The Weeknd & Ariana Grande,After Hours,Save Your Tears,215000,false
2022-04-018,Cody Johnson,Human The Double Album,'Til You Can't,224000,false
2022-04-019,Gunna & Future Featuring Young Thug,DS4EVER,Pushin P,136000,true
2022-04-020,Post Malone & The Weeknd,One Right Now,One Right Now,192000,true
2022-04-021,Lil Nas X & Jack Harlow,INDUSTRY BABY,Industry Baby,214000,true
2022-04-022,Lil Durk Featuring Gunna,7220,What Happened To Virgil,181000,true
2022-04-023,SZA,SOS,I Hate U,181000,true
2022-04-024,Muni Long,Public Displays Of Affection: The Album,Hrs And Hrs,204000,true
2022-04-025,Megan Thee Stallion & Dua Lipa,Sweetest Pie,Sweetest Pie,201000,true
2022-04-026,Becky G X Karol G,MAMIII,MAMIII,226000,false
