track_id,artists,album_name,track_name,duration_ms,explicit
2018-01-037,Bruno Mars,24K Magic,That's What I Like,206000,false
2018-01-038,Andy Williams,The Andy Williams Christmas Album,It's The Most Wonderful Time Of The Year,151000,false
2018-01-039,Charlie Puth,Attention,Attention,211000,false
2018-01-040,Taylor Swift Featuring Ed Sheeran & Future,reputation,End Game,244000,false
2018-01-041,Miguel Featuring Travis Scott,War & Leisure,Sky Walker,260000,true
2018-01-042,Nat King Cole,The Christmas Song,The Christmas Song (Merry Christmas To You),190000,false
2018-01-043,Eminem Featuring Ed Sheeran,Revival,River,221000,true
2018-01-044,Marshmello Featuring Khalid,Silence (feat. Khalid),Silence,180000,false
2018-01-045,Thomas Rhett,Life Changes,Marry Me,205000,false
2018-01-046,Burl Ives,Have A Holly Jolly Christmas,A Holly Jolly Christmas,128000,false
2018-01-047,French Montana Featuring Swae Lee,Jungle Rules,Unforgettable,233000,true
2018-01-048,P!nk,What About Us,What About Us,271000,false
2018-01-049,N*E*R*D & Rihanna,"Sambabook Jorge Aragão, Vol. 3",Lemon,199000,false
2018-01-050,Post Malone,beerbongs & bentleys,Candy Paint,229000,true
2018-01-051,Kodak Black Featuring XXXTENTACION,Project Baby 2: All Grown Up (Deluxe Edition),Roll In Peace,213000,true
2018-01-052,Ozuna x Cardi B,Aura,La Modelo,250000,false
2018-01-053,Offset & Metro Boomin,Without Warning,Ric Flair Drip,173000,true
2018-01-054,MAX Featuring gnash,Lights Down Low,Lights Down Low,224000,false
2018-01-055,Hailee Steinfeld & Alesso Featuring Florida Georgia Line & Watt,Let Me Go,Let Me Go,174000,false
2018-01-056,Brett Young,Brett Young,Like I Loved You,210000,false
2018-01-057,"Chris Brown Featuring Yo Gotti, A Boogie Wit da Hoodie & Kodak Black",Heartbreak on a Full Moon,Pills And Automobiles,292000,true
2018-01-058,LANCO,Hallelujah Nights,Greatest Love Story,222000,false
2018-01-059,YBN Nahmir,Rubbin off the Paint,Rubbin Off The Paint,157000,true
2018-01-060,Macklemore Featuring Kesha,GEMINI,Good Old Days,240000,false
2018-01-061,Taylor Swift,reputation,...Ready For It?,208000,false
2018-01-062,Russell Dickerson,Yours,Yours,216000,false
2018-01-063,Blake Shelton,I'll Name the Dogs,I'll Name The Dogs,183000,false
2018-01-064,Tay-K,#SantanaWorld (+),The Race,140000,true
2018-01-065,Huncho Jack Featuring Takeoff,"Huncho Jack, Jack Huncho",Eye 2 Eye,191000,true
2018-01-066,Taylor Swift,reputation,Look What You Made Me Do,211000,false
2018-01-067,6ix9ine,Day69: Graduation Day,Kooda,142000,true
2018-01-068,Huncho Jack,"Huncho Jack, Jack Huncho",Modern Slavery,149000,true
2018-01-069,Imagine Dragons + Khalid,Thunder / Young Dumb & Broke (Medley),Thunder/Young Dumb & Broke (Medley),251000,false
2018-01-070,Kodak Black Featuring Lil Wayne,Project Baby 2: All Grown Up (Deluxe Edition),Codeine Dreaming,264000,true
2018-01-071,Huncho Jack,"Huncho Jack, Jack Huncho",Black & Chinese,172000,true
2018-01-072,Eric Church,Mr. Misunderstood,Round Here Buzz,214000,false
2018-01-073,Luke Bryan,What Makes You Country,Light It Up,176000,false
2018-01-074,Luis Fonsi & Demi Lovato,Échame La Culpa,Echame La Culpa,173000,false
2018-01-075,Lil Xan,Betrayed,Betrayed,187000,true
2018-01-076,Chris Young,Losing Sleep,Losing Sleep,180000,false
2018-01-077,YoungBoy Never Broke Again,AI YoungBoy,No Smoke,160000,true
2018-01-078,Demi Lovato,Tell Me You Love Me,Tell Me You Love Me,236000,false
2018-01-079,Walker Hayes,You Broke Up with Me,You Broke Up With Me,197000,false
2018-01-080,Quavo & Lil Yachty,Quality Control: Control The Streets Volume 1,Ice Tray,214000,true
2018-01-081,Maren Morris,HERO,I Could Use A Love Song,196000,false
2018-01-082,BTS Featuring Desiigner,Love Yourself 結 'Answer',MIC Drop,238000,false
2018-01-083,Huncho Jack Featuring Offset,"Huncho Jack, Jack Huncho",Dubai Shit,228000,true
2018-01-084,Lil Baby,Harder Than Hard,My Dawg,215000,true
2018-01-085,Famous Dex Featuring A$AP Rocky,PICK IT UP (feat. A$AP Rocky),Pick It Up,191000,true
2018-01-086,Old Dominion,Happy Endings,Written In The Sand,184000,false
2018-01-087,Huncho Jack,"Huncho Jack, Jack Huncho",Huncho Jack,199000,true
2018-01-088,"Farruko, Nicki Minaj, Bad Bunny, 21 Savage & Rvssian",Krippy Kush (feat. 21 Savage & Rvssian),Krippy Kush,237000,true
2018-01-089,Scotty McCreery,Seasons Change,Five More Minutes,241000,false
2018-01-090,Huncho Jack,"Huncho Jack, Jack Huncho",Motorcycle Patches,191000,true
2018-01-091,Becky G Featuring Bad Bunny,MALA SANTA,Mayores,202000,false
2018-01-092,Huncho Jack,"Huncho Jack, Jack Huncho",Saint,141000,true
2018-01-093,Eminem Featuring Beyonce,Revival,Walk On Water,302000,true
2018-01-094,Migos,Culture II,Stir Fry,192000,true
2018-01-095,"Machine Gun Kelly, X Ambassadors & Bebe Rexha",Home,Home,202000,false
2018-01-096,XXXTENTACION Featuring Trippie Redd,17,F**k Love,146000,true
2018-01-097,Kelsea Ballerini,Unapologetically (Deluxe Edition),Legends,244000,false
2018-01-098,Niall Horan,Too Much To Ask,Too Much To Ask,223000,true
2018-01-099,Zayn Featuring Sia,Dusk Till Dawn (feat. Sia) (Radio Edit),Dusk Till Dawn,239000,false
2018-01-100,Yo Gotti,I Still Am,Juice,149000,true
2018-02-001,Drake,Scorpion,God's Plan,198000,true
2018-02-002,Ed Sheeran,÷ (Deluxe),Perfect,263000,false
2018-02-003,Camila Cabello Featuring Young Thug,Camila,Havana,216000,false
2018-02-004,Post Malone Featuring 21 Savage,beerbongs & bentleys,Rockstar,219000,true
2018-02-005,Bruno Mars & Cardi B,24K Magic,Finesse,191000,false
2018-02-006,Halsey,hopeless fountain kingdom (Deluxe Plus),Bad At Love,181000,false
2018-02-007,Drake,Diplomatic Immunity,Diplomatic Immunity,255000,true
2018-02-008,Dua Lipa,Dua Lipa (Deluxe),New Rules,209000,false
2018-02-009,Imagine Dragons,Evolve,Thunder,187000,false
2018-02-010,G-Eazy Featuring A$AP Rocky & Cardi B,The Beautiful & Damned,No Limit,245000,true
2018-02-011,"Migos, Nicki Minaj & Cardi B",Culture II,MotorSport,308000,true
2018-02-012,Bebe Rexha & Florida Georgia Line,All Your Fault: Pt. 2,Meant To Be,163000,false
2018-02-013,Sam Smith,The Thrill Of It All (Special Edition),Too Good At Goodbyes,201000,false
2018-02-014,NF,Perception,Let You Down,212000,false
2018-02-015,Kendrick Lamar Featuring Zacari,DAMN.,Love.,213000,false
2018-02-016,G-Eazy & Halsey,The Beautiful & Damned,Him & I,268000,true
2018-02-017,Lil Pump,Gucci Gang,Gucci Gang,124000,true
2018-02-018,6ix9ine,Day69: Graduation Day,Gummo,157000,true
2018-02-019,Post Malone,Stoney (Deluxe),I Fall Apart,226000,true
2018-02-020,Cardi B Featuring 21 Savage,Bartier Cardi (feat. 21 Savage),Bartier Cardi,224000,true
2018-02-021,Charlie Puth,How Long,How Long,198000,false
2018-02-022,Ed Sheeran,Shape of You,Shape Of You,233000,false
2018-02-023,Cardi B,Girls Like You,Bodak Yellow (Money Moves),236000,true
2018-02-024,Gucci Mane Featuring Migos,I Get the Bag (feat. Migos),I Get The Bag,233000,true
2018-02-025,Portugal. The Man,Woodstock,Feel It Still,163000,false
2018-02-026,Selena Gomez X Marshmello,Wolves,Wolves,198000,false
2018-02-027,A$AP Ferg Featuring Nicki Minaj,Still Striving,Plain Jane,173000,true
2018-02-028,Imagine Dragons,Evolve,Believer,202000,false
2018-02-029,Miguel Featuring Travis Scott,War & Leisure,Sky Walker,260000,true
2018-02-030,Taylor Swift Featuring Ed Sheeran & Future,reputation,End Game,244000,false
2018-02-031,Kodak Black Featuring XXXTENTACION,Project Baby 2: All Grown Up (Deluxe Edition),Roll In Peace,213000,true
2018-02-032,Demi Lovato,Tell Me You Love Me,Sorry Not Sorry,203000,true
2018-02-033,Justin Timberlake,Man of the Woods,Filthy,293000,false
2018-02-034,Eminem Featuring Ed Sheeran,Revival,River,221000,true
2018-02-035,Khalid,American Teen,Young Dumb & Broke,202000,false
2018-02-036,Thomas Rhett,Life Changes,Marry Me,205000,false
2018-02-037,Camila Cabello,Camila,Never Be The Same,227000,false
2018-02-038,MAX Featuring gnash,Lights Down Low,Lights Down Low,224000,false
2018-02-039,Offset & Metro Boomin,Without Warning,Ric Flair Drip,173000,true
2018-02-040,N*E*R*D & Rihanna,"Sambabook Jorge Aragão, Vol. 3",Lemon,199000,false
2018-02-041,Maroon 5 Featuring SZA,Red Pill Blues (Deluxe),What Lovers Do,199000,false
2018-02-042,Lil Uzi Vert Featuring Nicki Minaj,Luv Is Rage 2,The Way Life Goes,221000,true
2018-02-043,"6ix9ine, Fetty Wap & A Boogie Wit da Hoodie",Day69: Graduation Day,KEKE,151000,true
2018-02-044,J Balvin & Willy William Featuring Beyonce,Mi Gente,Mi Gente,189000,false
2018-02-045,Hailee Steinfeld & Alesso Featuring Florida Georgia Line & Watt,Let Me Go,Let Me Go,174000,false
2018-02-046,Logic Featuring Alessia Cara & Khalid,Everybody,1-800-273-8255,250000,true
2018-02-047,21 Savage,Issa Album,Bank Account,220000,true
2018-02-048,Charlie Puth,Attention,Attention,211000,false
2018-02-049,Russell Dickerson,Yours,Yours,216000,false
2018-02-050,French Montana Featuring Swae Lee,Jungle Rules,Unforgettable,233000,true
2018-02-051,YoungBoy Never Broke Again,Outside Today,Outside Today,129000,true
2018-02-052,Migos,Culture II,Stir Fry,192000,true
2018-02-053,"Chris Brown Featuring Yo Gotti, A Boogie Wit da Hoodie & Kodak Black",Heartbreak on a Full Moon,Pills And Automobiles,292000,true
2018-02-054,Kendrick Lamar & SZA,All The Stars,All The Stars,235000,true
2018-02-055,Macklemore Featuring Kesha,GEMINI,Good Old Days,240000,false
2018-02-056,Bazzi,Mine,Mine,133000,true
2018-02-057,Lil Skies Featuring Landon Cube,Nowadays (feat. Landon Cube),Nowadays,203000,true
2018-02-058,Famous Dex Featuring A$AP Rocky,PICK IT UP (feat. A$AP Rocky),Pick It Up,191000,true
2018-02-059,LANCO,Hallelujah Nights,Greatest Love Story,222000,false
2018-02-060,Old Dominion,Happy Endings,Written In The Sand,184000,false
2018-02-061,YoungBoy Never Broke Again,AI YoungBoy,No Smoke,160000,true
2018-02-062,Chris Young,Losing Sleep,Losing Sleep,180000,false
2018-02-063,Brett Young,Brett Young,Like I Loved You,210000,false
2018-02-064,Scotty McCreery,Seasons Change,Five More Minutes,241000,false
2018-02-065,The Chainsmokers,Sick Boy,Sick Boy,193000,false
2018-02-066,Keala Settle & The Greatest Showman Ensemble,The Greatest Showman (Original Motion Picture Soundtrack),This Is Me,234000,false
2018-02-067,Kane Brown,Kane Brown (Deluxe Edition),Heaven,177000,false
2018-02-068,Luis Fonsi & Demi Lovato,Échame La Culpa,Echame La Culpa,173000,false
2018-02-069,YBN Nahmir,Rubbin off the Paint,Rubbin Off The Paint,157000,true
2018-02-070,Walker Hayes,You Broke Up with Me,You Broke Up With Me,197000,false
2018-02-071,Justin Timberlake,Man of the Woods,Supplies,225000,false
2018-02-072,Kodak Black Featuring Lil Wayne,Project Baby 2: All Grown Up (Deluxe Edition),Codeine Dreaming,264000,true
2018-02-073,Lil Xan,Betrayed,Betrayed,187000,true
2018-02-074,Lil Skies Featuring Landon Cube,Red Roses (feat. Landon Cube),Red Roses,262000,true
2018-02-075,WALK THE MOON,What If Nothing,One Foot,261000,false
2018-02-076,Ozuna x Cardi B,Aura,La Modelo,250000,false
2018-02-077,Zac Efron & Zendaya,The Greatest Showman (Original Motion Picture Soundtrack),Rewrite The Stars,217000,false
2018-02-078,Post Malone,beerbongs & bentleys,Candy Paint,229000,true
2018-02-079,Demi Lovato,Tell Me You Love Me,Tell Me You Love Me,236000,false
2018-02-080,Eric Church,Mr. Misunderstood,Round Here Buzz,214000,false
2018-02-081,Devin Dawson,All On Me,All On Me,224000,false
2018-02-082,NF,NO NAME,No Name,183000,false
2018-02-083,"Jay Rock, Kendrick Lamar, Future & James Blake",Black Panther The Album Music From And Inspired By,King's Dead,229000,true
2018-02-084,BTS Featuring Desiigner,Love Yourself 結 'Answer',MIC Drop,238000,false
2018-02-085,Chris Stapleton,From A Room: Volume 1,Broken Halos,183000,false
2018-02-086,6ix9ine,Day69: Graduation Day,Kooda,142000,true
2018-02-087,Kelsea Ballerini,Unapologetically (Deluxe Edition),Legends,244000,false
2018-02-088,Maroon 5,Red Pill Blues (Deluxe),Wait,190000,false
2018-02-089,"Sofi Tukker Featuring NERVO, The Knocks & Alisa Ueno","Best Friend (feat. NERVO, The Knocks & ALISA UENO)",Best Friend,184000,true
2018-02-090,Quavo & Lil Yachty,Quality Control: Control The Streets Volume 1,Ice Tray,214000,true
2018-02-091,P!nk,Beautiful Trauma,Beautiful Trauma,250000,true
2018-02-092,Dua Lipa,Dua Lipa (Deluxe),IDGAF,217000,true
2018-02-093,Maluma X Nego do Borel,F.A.M.E.,Corazon,184000,false
2018-02-094,Becky G Featuring Bad Bunny,MALA SANTA,Mayores,202000,false
2018-02-095,"Hugh Jackman, Keala Settle, Zac Efron, Zendaya & The Greatest Showman Ensemble",The Greatest Showman (Original Motion Picture Soundtrack),The Greatest Show,302000,false
2018-02-096,Loren Allred,The Greatest Showman (Original Motion Picture Soundtrack),Never Enough,207000,false
2018-02-097,Lil Baby,Harder Than Hard,My Dawg,215000,true
2018-02-098,Blake Shelton,I'll Name the Dogs,I'll Name The Dogs,183000,false
2018-02-099,Plies,Rock,Rock,174000,true
2018-02-100,Keith Urban,Female,Female,194000,false
2018-03-001,Drake,Scorpion,God's Plan,198000,true
2018-03-002,Ed Sheeran,÷ (Deluxe),Perfect,263000,false
2018-03-003,Bruno Mars & Cardi B,24K Magic,Finesse,191000,false
2018-03-004,Camila Cabello Featuring Young Thug,Camila,Havana,216000,false
2018-03-005,BlocBoy JB Featuring Drake,Simi,Look Alive,181000,true
2018-03-006,Post Malone Featuring 21 Savage,beerbongs & bentleys,Rockstar,219000,true
2018-03-007,Kendrick Lamar & SZA,All The Stars,All The Stars,235000,true
2018-03-008,Bebe Rexha & Florida Georgia Line,All Your Fault: Pt. 2,Meant To Be,163000,false
2018-03-009,The Weeknd & Kendrick Lamar,Pray For Me,Pray For Me,211000,true
2018-03-010,Migos,Culture II,Stir Fry,192000,true
2018-03-011,Dua Lipa,Dua Lipa (Deluxe),New Rules,209000,false
2018-03-012,NF,Perception,Let You Down,212000,false
2018-03-013,"Zedd, Maren Morris & Grey",The Middle,The Middle,184000,false
2018-03-014,G-Eazy & Halsey,The Beautiful & Damned,Him & I,268000,true
2018-03-015,Kendrick Lamar Featuring Zacari,DAMN.,Love.,213000,false
2018-03-016,Imagine Dragons,Evolve,Thunder,187000,false
2018-03-017,Halsey,hopeless fountain kingdom (Deluxe Plus),Bad At Love,181000,false
2018-03-018,Bazzi,Mine,Mine,133000,true
2018-03-019,Post Malone,Stoney (Deluxe),I Fall Apart,226000,true
2018-03-020,MAX Featuring gnash,Lights Down Low,Lights Down Low,224000,false
2018-03-021,Charlie Puth,How Long,How Long,198000,false
2018-03-022,"Migos, Nicki Minaj & Cardi B",Culture II,MotorSport,308000,true
2018-03-023,"Jay Rock, Kendrick Lamar, Future & James Blake",Black Panther The Album Music From And Inspired By,King's Dead,229000,true
2018-03-024,Ed Sheeran,Shape of You,Shape Of You,233000,false
2018-03-025,6ix9ine,Day69: Graduation Day,Gummo,157000,true
2018-03-026,Cardi B Featuring 21 Savage,Bartier Cardi (feat. 21 Savage),Bartier Cardi,224000,true
2018-03-027,G-Eazy Featuring A$AP Rocky & Cardi B,The Beautiful & Damned,No Limit,245000,true
2018-03-028,Camila Cabello,Camila,Never Be The Same,227000,false
2018-03-029,Selena Gomez X Marshmello,Wolves,Wolves,198000,false
2018-03-030,Justin Timberlake Featuring Chris Stapleton,Man of the Woods,Say Something,279000,false
2018-03-031,Khalid,American Teen,Young Dumb & Broke,202000,false
2018-03-032,Portugal. The Man,Woodstock,Feel It Still,163000,false
2018-03-033,Cardi B,Girls Like You,Bodak Yellow (Money Moves),236000,true
2018-03-034,Eminem Featuring Ed Sheeran,Revival,River,221000,true
2018-03-035,YoungBoy Never Broke Again,Outside Today,Outside Today,129000,true
2018-03-036,Thomas Rhett,Life Changes,Marry Me,205000,false
2018-03-037,Miguel Featuring Travis Scott,War & Leisure,Sky Walker,260000,true
2018-03-038,A$AP Ferg Featuring Nicki Minaj,Still Striving,Plain Jane,173000,true
2018-03-039,Maroon 5,Red Pill Blues (Deluxe),Wait,190000,false
2018-03-040,Offset & Metro Boomin,Without Warning,Ric Flair Drip,173000,true
2018-03-041,Demi Lovato,Tell Me You Love Me,Sorry Not Sorry,203000,true
2018-03-042,Jason Aldean,You Make It Easy,You Make It Easy,196000,false
2018-03-043,Khalid & Normani,Love Lies,Love Lies,201000,true
2018-03-044,Scotty McCreery,Seasons Change,Five More Minutes,241000,false
2018-03-045,Sam Smith,The Thrill Of It All (Special Edition),Too Good At Goodbyes,201000,false
2018-03-046,Rich The Kid Featuring Kendrick Lamar,The World Is Yours,New Freezer,193000,true
2018-03-047,Lil Pump,Gucci Gang,Gucci Gang,124000,true
2018-03-048,N*E*R*D & Rihanna,"Sambabook Jorge Aragão, Vol. 3",Lemon,199000,false
2018-03-049,Gucci Mane Featuring Migos,I Get the Bag (feat. Migos),I Get The Bag,233000,true
2018-03-050,Hailee Steinfeld & Alesso Featuring Florida Georgia Line & Watt,Let Me Go,Let Me Go,174000,false
2018-03-051,Macklemore Featuring Kesha,GEMINI,Good Old Days,240000,false
2018-03-052,Migos Featuring Drake,Culture II,Walk It Talk It,276000,true
2018-03-053,Chris Stapleton,From A Room: Volume 1,Broken Halos,183000,false
2018-03-054,Kane Brown,Kane Brown (Deluxe Edition),Heaven,177000,false
2018-03-055,"ScHoolboy Q, 2 Chainz & Saudi",Black Panther The Album Music From And Inspired By,X,267000,true
2018-03-056,Ozuna & Romeo Santos,El Farsante,El Farsante,233000,false
2018-03-057,Daddy Yankee,Dura,Dura,200000,false
2018-03-058,Marshmello & Anne-Marie,C'est L'été 2021,Friends,202000,true
2018-03-059,Old Dominion,Happy Endings,Written In The Sand,184000,false
2018-03-060,Imagine Dragons,Evolve,Whatever It Takes,200000,false
2018-03-061,Famous Dex Featuring A$AP Rocky,PICK IT UP (feat. A$AP Rocky),Pick It Up,191000,true
2018-03-062,Migos,Culture II,Narcos,255000,true
2018-03-063,Luke Bryan,What Makes You Country,Most People Are Good,222000,false
2018-03-064,Walker Hayes,You Broke Up with Me,You Broke Up With Me,197000,false
2018-03-065,SOB X RBE,Black Panther The Album Music From And Inspired By,Paramedic!,219000,true
2018-03-066,Lil Xan,Betrayed,Betrayed,187000,true
2018-03-067,Russell Dickerson,Yours,Yours,216000,false
2018-03-068,Khalid & Swae Lee,Black Panther The Album Music From And Inspired By,The Ways,238000,true
2018-03-069,Rich The Kid,The World Is Yours,Plug Walk,176000,true
2018-03-070,Devin Dawson,All On Me,All On Me,224000,false
2018-03-071,Demi Lovato,Tell Me You Love Me,Tell Me You Love Me,236000,false
2018-03-072,Ozuna x Cardi B,Aura,La Modelo,250000,false
2018-03-073,Lil Skies Featuring Landon Cube,Nowadays (feat. Landon Cube),Nowadays,203000,true
2018-03-074,YoungBoy Never Broke Again,AI YoungBoy,No Smoke,160000,true
2018-03-075,Derez De'Shon,Hardaway (Mixtape Version),Hardaway,247000,false
2018-03-076,Luis Fonsi & Demi Lovato,Échame La Culpa,Echame La Culpa,173000,false
2018-03-077,Jordan Davis,Singles You Up,Singles You Up,183000,false
2018-03-078,Lil Skies Featuring Landon Cube,Red Roses (feat. Landon Cube),Red Roses,262000,true
2018-03-079,Tank,When We,When We,309000,true
2018-03-080,Brett Eldredge,The Long Way,The Long Way,208000,false
2018-03-081,P!nk,Beautiful Trauma,Beautiful Trauma,250000,true
2018-03-082,"6ix9ine, Fetty Wap & A Boogie Wit da Hoodie",Day69: Graduation Day,KEKE,151000,true
2018-03-083,Kendrick Lamar & Travis Scott,Black Panther The Album Music From And Inspired By,Big Shot,221000,true
2018-03-084,Post Malone,beerbongs & bentleys,Candy Paint,229000,true
2018-03-085,Keala Settle & The Greatest Showman Ensemble,The Greatest Showman (Original Motion Picture Soundtrack),This Is Me,234000,false
2018-03-086,Jacquees X DeJ Loaf,At The Club,At The Club,173000,false
2018-03-087,Kelsea Ballerini,Unapologetically (Deluxe Edition),Legends,244000,false
2018-03-088,Migos Featuring Post Malone,Culture II,Notice Me,234000,true
2018-03-089,Kodak Black Featuring Lil Wayne,Project Baby 2: All Grown Up (Deluxe Edition),Codeine Dreaming,264000,true
2018-03-090,Lauv,I Like Me Better,I Like Me Better,197000,false
2018-03-091,Taylor Swift Featuring Ed Sheeran & Future,reputation,End Game,244000,false
2018-03-092,Liam Payne & Rita Ora,LP1,For You (Fifty Shades Freed),244000,false
2018-03-093,Daniel Caesar Featuring Kali Uchis,Freudian,Get You,278000,false
2018-03-094,Maluma X Nego do Borel,F.A.M.E.,Corazon,184000,false
2018-03-095,Plies,Rock,Rock,174000,true
2018-03-096,Dua Lipa,Dua Lipa (Deluxe),IDGAF,217000,true
2018-03-097,YBN Nahmir,Rubbin off the Paint,Rubbin Off The Paint,157000,true
2018-03-098,WALK THE MOON,What If Nothing,One Foot,261000,false
2018-03-099,Keith Urban,Female,Female,194000,false
2018-03-100,Becky G Featuring Bad Bunny,MALA SANTA,Mayores,202000,false
2018-04-001,Drake,Scorpion,God's Plan,198000,true
2018-04-002,Bebe Rexha & Florida Georgia Line,All Your Fault: Pt. 2,Meant To Be,163000,false
2018-04-003,Bruno Mars & Cardi B,24K Magic,Finesse,191000,false
2018-04-004,Post Malone Featuring Ty Dolla $ign,beerbongs & bentleys,Psycho,221000,true
2018-04-005,Ed Sheeran,÷ (Deluxe),Perfect,263000,false
2018-04-006,BlocBoy JB Featuring Drake,Simi,Look Alive,181000,true
2018-04-007,"Zedd, Maren Morris & Grey",The Middle,The Middle,184000,false
2018-04-008,Lil Dicky Featuring Chris Brown,Freaky Friday,Freaky Friday,216000,false
2018-04-009,XXXTENTACION,?,Sad!,166000,true
2018-04-010,Camila Cabello Featuring Young Thug,Camila,Havana,216000,false
2018-04-011,Bazzi,Mine,Mine,133000,true
2018-04-012,The Weeknd & Kendrick Lamar,Pray For Me,Pray For Me,211000,true
2018-04-013,Migos,Culture II,Stir Fry,192000,true
2018-04-014,Camila Cabello,Camila,Never Be The Same,227000,false
2018-04-015,Migos Featuring Drake,Culture II,Walk It Talk It,276000,true
2018-04-016,Kendrick Lamar & SZA,All The Stars,All The Stars,235000,true
2018-04-017,Offset & Metro Boomin,Without Warning,Ric Flair Drip,173000,true
2018-04-018,Rich The Kid,The World Is Yours,Plug Walk,176000,true
2018-04-019,NF,Perception,Let You Down,212000,false
2018-04-020,Dua Lipa,Dua Lipa (Deluxe),New Rules,209000,false
2018-04-021,Post Malone Featuring 21 Savage,beerbongs & bentleys,Rockstar,219000,true
2018-04-022,Shawn Mendes,Shawn Mendes,In My Blood,211000,false
2018-04-023,Imagine Dragons,Evolve,Whatever It Takes,200000,false
2018-04-024,Imagine Dragons,Evolve,Thunder,187000,false
2018-04-025,G-Eazy & Halsey,The Beautiful & Damned,Him & I,268000,true
2018-04-026,Maroon 5,Red Pill Blues (Deluxe),Wait,190000,false
2018-04-027,MAX Featuring gnash,Lights Down Low,Lights Down Low,224000,false
2018-04-028,Kane Brown,Kane Brown (Deluxe Edition),Heaven,177000,false
2018-04-029,Post Malone,Stoney (Deluxe),I Fall Apart,226000,true
2018-04-030,Marshmello & Anne-Marie,C'est L'été 2021,Friends,202000,true
2018-04-031,"Jay Rock, Kendrick Lamar, Future & James Blake",Black Panther The Album Music From And Inspired By,King's Dead,229000,true
2018-04-032,Portugal. The Man,Woodstock,Feel It Still,163000,false
2018-04-033,Justin Timberlake Featuring Chris Stapleton,Man of the Woods,Say Something,279000,false
2018-04-034,Jason Aldean,You Make It Easy,You Make It Easy,196000,false
2018-04-035,Thomas Rhett,Life Changes,Marry Me,205000,false
2018-04-036,N*E*R*D & Rihanna,"Sambabook Jorge Aragão, Vol. 3",Lemon,199000,false
2018-04-037,Halsey,hopeless fountain kingdom (Deluxe Plus),Bad At Love,181000,false
2018-04-038,Rae Sremmurd & Juicy J,SR3MM,Powerglide,332000,true
2018-04-039,XXXTENTACION,?,Changes,122000,false
2018-04-040,YoungBoy Never Broke Again,Outside Today,Outside Today,129000,true
2018-04-041,G-Eazy Featuring A$AP Rocky & Cardi B,The Beautiful & Damned,No Limit,245000,true
