track_id,artists,album_name,track_name,duration_ms,explicit
2017-01-043,21 Savage & Metro Boomin Featuring Future,Savage Mode,X,258000,true
2017-01-044,Jose Feliciano,Feliz Navidad,Feliz Navidad,182000,false
2017-01-045,Pentatonix,That's Christmas To Me (Deluxe Edition),"Mary, Did You Know?",203000,false
2017-01-046,Burl Ives,Have A Holly Jolly Christmas,A Holly Jolly Christmas,128000,false
2017-01-047,Nat King Cole,The Christmas Song,The Christmas Song (Merry Christmas To You),190000,false
2017-01-048,Andy Williams,The Andy Williams Christmas Album,It's The Most Wonderful Time Of The Year,151000,false
2017-01-049,The Weeknd,Starboy,Party Monster,251000,true
2017-01-050,Wham!,LAST CHRISTMAS,Last Christmas,264000,false
2017-01-051,Adele,25,Water Under The Bridge,240000,false
2017-01-052,Lil Uzi Vert,Lil Uzi Vert vs. The World,You Was Right,163000,true
2017-01-053,21 Savage & Metro Boomin,Savage Mode,No Heart,235000,true
2017-01-054,J. Cole,4 Your Eyez Only,Neighbors,216000,true
2017-01-055,Future Featuring Drake,Used to This (feat. Drake),Used To This,180000,true
2017-01-056,Auli'i Cravalho,Vaiana (English Version/Original Motion Picture Soundtrack/Deluxe Edition),How Far I'll Go,163000,false
2017-01-057,"DJ Khaled Featuring Nicki Minaj, Chris Brown, August Alsina, Jeremih, Future & Rick Ross",Major Key,Do You Mind,325000,true
2017-01-058,Chris Brown Featuring Usher & Gucci Mane,Heartbreak on a Full Moon,Party,220000,true
2017-01-059,J. Cole,4 Your Eyez Only,Immortal,202000,true
2017-01-060,Florida Georgia Line Featuring Tim McGraw,Dig Your Roots,May We All,227000,false
2017-01-061,James Arthur,Say You Won't Let Go,Say You Won't Let Go,211000,false
2017-01-062,Brett Eldredge,Illinois,Wanna Be That Song,236000,false
2017-01-063,DJ ESCO Featuring Future & Lil Uzi Vert,Too Much Sauce (feat. Future & Lil Uzi Vert),Too Much Sauce,223000,true
2017-01-064,Little Big Town,The Breaker,Better Man,261000,false
2017-01-065,Shakira Featuring Maluma,El Dorado,Chantaje,195000,false
2017-01-066,Carrie Underwood,Storyteller,Dirty Laundry,204000,false
2017-01-067,Lil Yachty,Lil Boat,1 Night,243000,true
2017-01-068,Childish Gambino,Best Of 2017,Redbone,326000,true
2017-01-069,Drake Featuring 21 Savage,Sneakin’,Sneakin',251000,true
2017-01-070,Lady Gaga,Joanne (Deluxe),Million Reasons,205000,false
2017-01-071,Blake Shelton,If I'm Honest,A Guy With A Girl,189000,false
2017-01-072,Steve Aoki & Louis Tomlinson,Just Hold On,Just Hold On,198000,false
2017-01-073,Old Dominion,Meat and Candy,Song For Another Time,191000,false
2017-01-074,Young Thug And Travis Scott Featuring Quavo,Birds In The Trap Sing McKnight,Pick Up The Phone,252000,false
2017-01-075,Noah Cyrus Featuring Labrinth,Make Me (Cry),Make Me (Cry),242000,false
2017-01-076,Thomas Rhett,Tangled Up (Deluxe),Star Of The Show,180000,false
2017-01-077,Fitz And The Tantrums,HandClap,HandClap,193000,false
2017-01-078,Tim McGraw,McGraw Machine Hits: 2013-2019,How I'll Always Be,213000,false
2017-01-079,Clean Bandit Featuring Sean Paul & Anne-Marie,Rockabye (feat. Sean Paul & Anne-Marie),Rockabye,251000,false
2017-01-080,Marshmello,Alone,Alone,273000,false
2017-01-081,Alessia Cara,Vaiana - La Légende du Bout du Monde (Bande originale française du Film/Édition Deluxe),How Far I'll Go,174000,false
2017-01-082,The Chainsmokers Featuring Phoebe Ryan,All We Know (feat. Phoebe Ryan),All We Know,196000,false
2017-01-083,J. Cole,4 Your Eyez Only,Change,331000,true
2017-01-084,Jon Pardi,California Sunrise,Dirt On My Boots,202000,false
2017-01-085,PnB Rock,Selfish,Selfish,245000,true
2017-01-086,Dwayne Johnson,Vaiana (English Version/Original Motion Picture Soundtrack/Deluxe Edition),You're Welcome,164000,false
2017-01-087,Andy Grammer,Save A Spot In The Back For Me (Stripped),Fresh Eyes,206000,false
2017-01-088,Brett Young,Brett Young,Sleep Without You,185000,false
2017-01-089,J. Cole,4 Your Eyez Only,She's Mine Pt. 1,209000,true
2017-01-090,J. Cole,4 Your Eyez Only,Ville Mentality,194000,true
2017-01-091,DJ Luke Nasty,Highway Music: Stuck In Traffic,OTW,219000,true
2017-01-092,21 Savage,Red Opps,Red Opps,163000,true
2017-01-093,J. Cole,4 Your Eyez Only,For Whom The Bell Tolls,128000,true
2017-01-094,The Weeknd,Starboy,Six Feet Under,237000,true
2017-01-095,The Weeknd,Starboy,Reminder,219000,true
2017-01-096,Train,Play That Song,Play That Song,243000,false
2017-01-097,The Weeknd Featuring Kendrick Lamar,Starboy,Sidewalks,231000,true
2017-01-098,J. Cole,4 Your Eyez Only,Foldin Clothes,317000,true
2017-01-099,Rae Sremmurd,SremmLife 2 (Deluxe),Swang,206000,true
2017-01-100,Bruno Mars,24K Magic,Versace On The Floor,261000,false
2017-02-001,Migos Featuring Lil Uzi Vert,Culture,Bad And Boujee,343000,true
2017-02-002,Ed Sheeran,Shape of You,Shape Of You,233000,false
2017-02-003,Rae Sremmurd Featuring Gucci Mane,SremmLife 2 (Deluxe),Black Beatles,292000,true
2017-02-004,The Chainsmokers Featuring Halsey,Closer,Closer,249000,false
2017-02-005,The Weeknd Featuring Daft Punk,Starboy,Starboy,230000,true
2017-02-006,Machine Gun Kelly x Camila Cabello,Acoustic & Guitar Session Vol.7 Covers,Bad Things,243000,false
2017-02-007,The Chainsmokers,Paris,Paris,221000,false
2017-02-008,Zayn / Taylor Swift,reputation Stadium Tour Surprise Song Playlist,I Don't Wanna Live Forever (Fifty Shades Darker),245000,false
2017-02-009,Maroon 5 Featuring Kendrick Lamar,Red Pill Blues (Deluxe),Don't Wanna Know,214000,false
2017-02-010,Bruno Mars,24K Magic,24K Magic,225000,false
2017-02-011,Drake,More Life,Fake Love,211000,true
2017-02-012,Ariana Grande Featuring Nicki Minaj,Dangerous Woman,Side To Side,226000,true
2017-02-013,Alessia Cara,Know-It-All (Deluxe),Scars To Your Beautiful,230000,false
2017-02-014,Amine,Caroline,Caroline,209000,true
2017-02-015,Big Sean,I Decided.,Bounce Back,222000,true
2017-02-016,DJ Snake Featuring Justin Bieber,Encore,Let Me Love You,205000,false
2017-02-017,Rihanna,ANTI (Deluxe),Love On The Brain,224000,true
2017-02-018,Zay Hilfigerrr & Zayion McCall,Juju on That Beat (TZ Anthem),Juju On That Beat (TZ Anthem),144000,false
2017-02-019,The Weeknd Featuring Daft Punk,Starboy,I Feel It Coming,269000,false
2017-02-020,twenty one pilots,Heathens,Heathens,195000,false
2017-02-021,D.R.A.M. Featuring Lil Yachty,Broccoli (feat. Lil Yachty),Broccoli,225000,true
2017-02-022,Jon Bellion,All Time Low,All Time Low,217000,true
2017-02-023,Hailee Steinfeld & Grey Featuring Zedd,Starving,Starving,181000,false
2017-02-024,Justin Timberlake,"CAN'T STOP THE FEELING! (from DreamWorks Animation's ""TROLLS"")",Can't Stop The Feeling!,236000,false
2017-02-025,Shawn Mendes,Illuminate,Mercy,208000,false
2017-02-026,Shawn Mendes,Illuminate,Treat You Better,189000,false
2017-02-027,Sia Featuring Sean Paul,Cheap Thrills (feat. Sean Paul),Cheap Thrills,224000,false
2017-02-028,Ed Sheeran,÷ (Deluxe),Castle On The Hill,261000,false
2017-02-029,Niall Horan,This Town,This Town,233000,false
2017-02-030,James Arthur,Say You Won't Let Go,Say You Won't Let Go,211000,false
2017-02-031,John Legend,Love Me Now,Love Me Now,210000,false
2017-02-032,KYLE Featuring Lil Yachty,iSpy (feat. Lil Yachty),iSpy,253000,true
2017-02-033,The Chainsmokers Featuring Daya,Don't Let Me Down,Don't Let Me Down,208000,false
2017-02-034,Adele,25,Water Under The Bridge,240000,false
2017-02-035,Keith Urban,Ripcord,Blue Ain't Your Color,230000,false
2017-02-036,The Weeknd,Starboy,Party Monster,251000,true
2017-02-037,21 Savage & Metro Boomin Featuring Future,Savage Mode,X,258000,true
2017-02-038,Clean Bandit Featuring Sean Paul & Anne-Marie,Rockabye (feat. Sean Paul & Anne-Marie),Rockabye,251000,false
2017-02-039,Sia Featuring Kendrick Lamar,This Is Acting (Deluxe Version),The Greatest,210000,false
2017-02-040,Rob $tone Featuring J. Davi$ & Spooks,Chill Bill (feat. J. Davi$ & Spooks),Chill Bill,177000,true
2017-02-041,Little Big Town,The Breaker,Better Man,261000,false
2017-02-042,Major Lazer Featuring Justin Bieber & MO,Major Lazer Essentials,Cold Water,185000,false
2017-02-043,Migos,Culture,T-Shirt,242000,true
2017-02-044,Gucci Mane Featuring Drake,The Return of East Atlanta Santa,Both,190000,true
2017-02-045,Chris Brown Featuring Usher & Gucci Mane,Heartbreak on a Full Moon,Party,220000,true
2017-02-046,Lil Uzi Vert,Lil Uzi Vert vs. The World,You Was Right,163000,true
2017-02-047,Martin Garrix & Bebe Rexha,In the Name of Love,In The Name Of Love,195000,false
2017-02-048,J. Cole,4 Your Eyez Only,Deja Vu,264000,true
2017-02-049,Future Featuring Drake,Used to This (feat. Drake),Used To This,180000,true
2017-02-050,21 Savage & Metro Boomin,Savage Mode,No Heart,235000,true
2017-02-051,Blake Shelton,If I'm Honest,A Guy With A Girl,189000,false
2017-02-052,Shakira Featuring Maluma,El Dorado,Chantaje,195000,false
2017-02-053,Bebe Rexha,All Your Fault: Pt. 1,I Got You,191000,false
2017-02-054,Fitz And The Tantrums,HandClap,HandClap,193000,false
2017-02-055,Thomas Rhett,Tangled Up (Deluxe),Star Of The Show,180000,false
2017-02-056,Alessia Cara,Vaiana - La Légende du Bout du Monde (Bande originale française du Film/Édition Deluxe),How Far I'll Go,174000,false
2017-02-057,Jon Pardi,California Sunrise,Dirt On My Boots,202000,false
2017-02-058,Carrie Underwood,Storyteller,Dirty Laundry,204000,false
2017-02-059,PnB Rock,Selfish,Selfish,245000,true
2017-02-060,Marshmello,Alone,Alone,273000,false
2017-02-061,Rae Sremmurd,SremmLife 2 (Deluxe),Swang,206000,true
2017-02-062,Noah Cyrus Featuring Labrinth,Make Me (Cry),Make Me (Cry),242000,false
2017-02-063,Childish Gambino,Best Of 2017,Redbone,326000,true
2017-02-064,Brett Eldredge,Illinois,Wanna Be That Song,236000,false
2017-02-065,Big Sean,I Decided.,Moves,143000,true
2017-02-066,Dustin Lynch,Current Mood,Seein' Red,194000,false
2017-02-067,Auli'i Cravalho,Vaiana (English Version/Original Motion Picture Soundtrack/Deluxe Edition),How Far I'll Go,163000,false
2017-02-068,Andy Grammer,Save A Spot In The Back For Me (Stripped),Fresh Eyes,206000,false
2017-02-069,Train,Play That Song,Play That Song,243000,false
2017-02-070,Khalid,American Teen,Location,217000,false
2017-02-071,Travis Scott,Water (Remix),Goosebumps,200000,false
2017-02-072,DJ Luke Nasty,Highway Music: Stuck In Traffic,OTW,219000,true
2017-02-073,Drake Featuring 21 Savage,Sneakin’,Sneakin',251000,true
2017-02-074,Eric Church Featuring Rhiannon Giddens,Mr. Misunderstood,Kill A Word,199000,false
2017-02-075,Chris Young Featuring Vince Gill,I'm Comin' Over,Sober Saturday Night,194000,false
2017-02-076,Michael Ray,Easy-Going Country,Think A Little Less,176000,false
2017-02-077,Halsey,"Not Afraid Anymore (From ""Fifty Shades Darker Original Motion Picture Soundtrack "")",Not Afraid Anymore,226000,false
2017-02-078,21 Savage,Red Opps,Red Opps,163000,true
2017-02-079,Starley,One of One,Call On Me,222000,false
2017-02-080,Ugly God,Water,Water,139000,true
2017-02-081,Post Malone Featuring Quavo,Stoney (Deluxe),Congratulations,221000,true
2017-02-082,Maren Morris,HERO (Deluxe Edition),80s Mercedes,211000,false
2017-02-083,Old Dominion,Meat and Candy,Song For Another Time,191000,false
2017-02-084,J. Cole,4 Your Eyez Only,Neighbors,216000,true
2017-02-085,KALEO,Way down We Go,Way Down We Go,219000,false
2017-02-086,A Boogie Wit da Hoodie Featuring DJ SPINKING,TBA,Timeless,184000,true
2017-02-087,Rihanna,ANTI (Deluxe),Sex With Me,206000,true
2017-02-088,Luis Fonsi & Daddy Yankee Featuring Justin Bieber,VIDA,Despacito,228000,false
2017-02-089,Brantley Gilbert,The Devil Don't Sleep,The Weekend,187000,false
2017-02-090,Chris Stapleton,Traveller,Parachute,253000,false
2017-02-091,Dwayne Johnson,Vaiana (English Version/Original Motion Picture Soundtrack/Deluxe Edition),You're Welcome,164000,false
2017-02-092,Brad Paisley,Love and War,Today,227000,false
2017-02-093,The Chainsmokers Featuring Phoebe Ryan,All We Know (feat. Phoebe Ryan),All We Know,196000,false
2017-02-094,Flume Featuring Tove Lo,Skin,Say It,263000,true
2017-02-095,PARTYNEXTDOOR,Not Nice,Not Nice,203000,false
2017-02-096,Steve Aoki & Louis Tomlinson,Just Hold On,Just Hold On,198000,false
2017-02-097,Travis Scott,Birds In The Trap Sing McKnight,Beibs In The Trap,213000,true
2017-02-098,Dierks Bentley,Black (Dave Audé Remix),Black,243000,false
2017-02-099,Marian Hill,ACT ONE,Down,197000,false
2017-02-100,A Boogie Wit da Hoodie,My Shit,My Sh*t,128000,true
2017-03-001,Ed Sheeran,Shape of You,Shape Of You,233000,false
2017-03-002,Zayn / Taylor Swift,reputation Stadium Tour Surprise Song Playlist,I Don't Wanna Live Forever (Fifty Shades Darker),245000,false
2017-03-003,Migos Featuring Lil Uzi Vert,Culture,Bad And Boujee,343000,true
2017-03-004,Katy Perry Featuring Skip Marley,Witness (Deluxe),Chained To The Rhythm,238000,false
2017-03-005,The Chainsmokers Featuring Halsey,Closer,Closer,249000,false
2017-03-006,Machine Gun Kelly x Camila Cabello,Acoustic & Guitar Session Vol.7 Covers,Bad Things,243000,false
2017-03-007,Bruno Mars,24K Magic,That's What I Like,206000,false
2017-03-008,Rihanna,ANTI (Deluxe),Love On The Brain,224000,true
2017-03-009,The Weeknd Featuring Daft Punk,Starboy,I Feel It Coming,269000,false
2017-03-010,Big Sean,I Decided.,Bounce Back,222000,true
2017-03-011,The Chainsmokers,Paris,Paris,221000,false
2017-03-012,Drake,More Life,Fake Love,211000,true
2017-03-013,Bruno Mars,24K Magic,24K Magic,225000,false
2017-03-014,The Weeknd Featuring Daft Punk,Starboy,Starboy,230000,true
2017-03-015,Alessia Cara,Know-It-All (Deluxe),Scars To Your Beautiful,230000,false
2017-03-016,Rae Sremmurd Featuring Gucci Mane,SremmLife 2 (Deluxe),Black Beatles,292000,true
2017-03-017,Maroon 5 Featuring Kendrick Lamar,Red Pill Blues (Deluxe),Don't Wanna Know,214000,false
2017-03-018,Lady Gaga,Joanne (Deluxe),Million Reasons,205000,false
2017-03-019,Shawn Mendes,Illuminate,Mercy,208000,false
2017-03-020,KYLE Featuring Lil Yachty,iSpy (feat. Lil Yachty),iSpy,253000,true
2017-03-021,Amine,Caroline,Caroline,209000,true
2017-03-022,Clean Bandit Featuring Sean Paul & Anne-Marie,Rockabye (feat. Sean Paul & Anne-Marie),Rockabye,251000,false
2017-03-023,James Arthur,Say You Won't Let Go,Say You Won't Let Go,211000,false
2017-03-024,Ariana Grande Featuring Nicki Minaj,Dangerous Woman,Side To Side,226000,true
2017-03-025,Justin Timberlake,"CAN'T STOP THE FEELING! (from DreamWorks Animation's ""TROLLS"")",Can't Stop The Feeling!,236000,false
2017-03-026,Jon Bellion,All Time Low,All Time Low,217000,true
2017-03-027,Sam Hunt,Body Like A Back Road,Body Like A Back Road,165000,false
2017-03-028,DJ Snake Featuring Justin Bieber,Encore,Let Me Love You,205000,false
2017-03-029,Migos,Culture,T-Shirt,242000,true
2017-03-030,Marian Hill,ACT ONE,Down,197000,false
2017-03-031,Adele,25,Water Under The Bridge,240000,false
2017-03-032,twenty one pilots,Heathens,Heathens,195000,false
2017-03-033,Post Malone Featuring Quavo,Stoney (Deluxe),Congratulations,221000,true
2017-03-034,Julia Michaels,Issues,Issues,176000,false
2017-03-035,Little Big Town,The Breaker,Better Man,261000,false
2017-03-036,Shawn Mendes,Illuminate,Treat You Better,189000,false
2017-03-037,D.R.A.M. Featuring Lil Yachty,Broccoli (feat. Lil Yachty),Broccoli,225000,true
2017-03-038,Niall Horan,This Town,This Town,233000,false
2017-03-039,Jon Pardi,California Sunrise,Dirt On My Boots,202000,false
2017-03-040,Hailee Steinfeld & Grey Featuring Zedd,Starving,Starving,181000,false
2017-03-041,Chris Brown Featuring Usher & Gucci Mane,Heartbreak on a Full Moon,Party,220000,true
2017-03-042,Maroon 5 Featuring Future,Red Pill Blues,Cold,234000,true
2017-03-043,Bebe Rexha,All Your Fault: Pt. 1,I Got You,191000,false
2017-03-044,Khalid,American Teen,Location,217000,false
2017-03-045,Big Sean,I Decided.,Moves,143000,true
2017-03-046,Noah Cyrus Featuring Labrinth,Make Me (Cry),Make Me (Cry),242000,false
2017-03-047,Chris Young Featuring Vince Gill,I'm Comin' Over,Sober Saturday Night,194000,false
2017-03-048,Zay Hilfigerrr & Zayion McCall,Juju on That Beat (TZ Anthem),Juju On That Beat (TZ Anthem),144000,false
2017-03-049,Gucci Mane Featuring Drake,The Return of East Atlanta Santa,Both,190000,true
2017-03-050,J. Cole,4 Your Eyez Only,Deja Vu,264000,true
2017-03-051,John Legend,Love Me Now,Love Me Now,210000,false
2017-03-052,Ed Sheeran,÷ (Deluxe),Castle On The Hill,261000,false
2017-03-053,Keith Urban Featuring Carrie Underwood,Ripcord,The Fighter,184000,false
2017-03-054,Nick Jonas & Nicki Minaj,Cinquante Nuances Plus Sombres (Bande Originale Du Film),Bom Bidi Bom,216000,false
2017-03-055,Luis Fonsi & Daddy Yankee Featuring Justin Bieber,VIDA,Despacito,228000,false
2017-03-056,Michael Ray,Easy-Going Country,Think A Little Less,176000,false
2017-03-057,Rae Sremmurd,SremmLife 2 (Deluxe),Swang,206000,true
2017-03-058,The Weeknd,Starboy,Party Monster,251000,true
2017-03-059,Train,Play That Song,Play That Song,243000,false
2017-03-060,Future Featuring Drake,Used to This (feat. Drake),Used To This,180000,true
2017-03-061,Travis Scott,Water (Remix),Goosebumps,200000,false
2017-03-062,DJ Khaled Featuring Beyonce & JAY Z,Grateful,Shining,283000,true
2017-03-063,Big Sean Featuring Eminem,I Decided.,No Favors,325000,true
2017-03-064,Thomas Rhett,Tangled Up (Deluxe),Star Of The Show,180000,false
2017-03-065,Dustin Lynch,Current Mood,Seein' Red,194000,false
2017-03-066,Imagine Dragons,Evolve,Believer,202000,false
2017-03-067,Brad Paisley,Love and War,Today,227000,false
2017-03-068,Hey Violet,Guys My Age,Guys My Age,212000,true
2017-03-069,Blake Shelton,If I'm Honest,A Guy With A Girl,189000,false
2017-03-070,Starley,One of One,Call On Me,222000,false
2017-03-071,Sia,Cinquante Nuances Plus Sombres (Bande Originale Du Film),Helium,252000,false
2017-03-072,Luke Bryan,Soft Country,Fast,206000,false
2017-03-073,Eric Church Featuring Rhiannon Giddens,Mr. Misunderstood,Kill A Word,199000,false
2017-03-074,XXXTENTACION,Look At Me!,Look At Me!,126000,true
2017-03-075,Brett Young,Brett Young,In Case You Didn't Know,227000,false
2017-03-076,Jason Aldean,30 Number One Hits,Any Ol' Barstool,203000,false
2017-03-077,Romeo Santos,Golden,Heroe Favorito,239000,false
2017-03-078,Shakira Featuring Maluma,El Dorado,Chantaje,195000,false
2017-03-079,Migos Featuring Gucci Mane,Culture,Slippery,304000,true
2017-03-080,Brantley Gilbert,The Devil Don't Sleep,The Weekend,187000,false
2017-03-081,KALEO,Way down We Go,Way Down We Go,219000,false
2017-03-082,21 Savage & Metro Boomin,Savage Mode,No Heart,235000,true
2017-03-083,PARTYNEXTDOOR,Not Nice,Not Nice,203000,false
2017-03-084,Kodak Black,Lil Big Pac,Everything 1K,186000,true
2017-03-085,Ariana Grande Featuring Future,Dangerous Woman,Everyday,194000,true
2017-03-086,Lauren Alaina,Road Less Traveled,Road Less Traveled,217000,false
2017-03-087,Ayo & Teo,Rolex,Rolex,238000,false
2017-03-088,DJ Suede The Remix God,Cash Me Outside (#CashMeOutside),Cash Me Outside (#CashMeOutside),129000,true
2017-03-089,PnB Rock,Selfish,Selfish,245000,true
2017-03-090,Brett Eldredge,Illinois,Wanna Be That Song,236000,false
2017-03-091,Alessia Cara,Vaiana - La Légende du Bout du Monde (Bande originale française du Film/Édition Deluxe),How Far I'll Go,174000,false
2017-03-092,Dierks Bentley,Black (Dave Audé Remix),Black,243000,false
2017-03-093,Kygo x Selena Gomez,,It Ain't Me,220000,false
2017-03-094,Kelsea Ballerini,The First Time,Yeah Boy,194000,false
2017-03-095,Rihanna,ANTI (Deluxe),Sex With Me,206000,true
2017-03-096,Luke Combs,This One's for You,Hurricane,223000,false
2017-03-097,G-Eazy Featuring Marc E. Bassy,When It's Dark Out,Some Kind Of Drug,222000,true
2017-03-098,Nicky Jam,Fénix,El Amante,216000,false
2017-03-099,Childish Gambino,Best Of 2017,Redbone,326000,true
2017-03-100,Martin Garrix & Dua Lipa,Scared to Be Lonely,Scared To Be Lonely,220000,false
2017-04-001,Ed Sheeran,Shape of You,Shape Of You,233000,false
2017-04-002,Bruno Mars,24K Magic,That's What I Like,206000,false
2017-04-003,Migos Featuring Lil Uzi Vert,Culture,Bad And Boujee,343000,true
2017-04-004,Zayn / Taylor Swift,reputation Stadium Tour Surprise Song Playlist,I Don't Wanna Live Forever (Fifty Shades Darker),245000,false
2017-04-005,The Weeknd Featuring Daft Punk,Starboy,I Feel It Coming,269000,false
2017-04-006,Kodak Black,Tunnel Vision,Tunnel Vision,268000,true
2017-04-007,Rihanna,ANTI (Deluxe),Love On The Brain,224000,true
2017-04-008,The Chainsmokers & Coldplay,Something Just Like This,Something Just Like This,247000,false
2017-04-009,The Chainsmokers,Paris,Paris,221000,false
2017-04-010,KYLE Featuring Lil Yachty,iSpy (feat. Lil Yachty),iSpy,253000,true
2017-04-011,Big Sean,I Decided.,Bounce Back,222000,true
2017-04-012,Clean Bandit Featuring Sean Paul & Anne-Marie,Rockabye (feat. Sean Paul & Anne-Marie),Rockabye,251000,false
2017-04-013,The Chainsmokers Featuring Halsey,Closer,Closer,249000,false
2017-04-014,"Nicki Minaj, Drake & Lil Wayne",No Frauds,No Frauds,272000,true
2017-04-015,Katy Perry Featuring Skip Marley,Witness (Deluxe),Chained To The Rhythm,238000,false
2017-04-016,Maroon 5 Featuring Future,Red Pill Blues,Cold,234000,true
2017-04-017,Kygo x Selena Gomez,,It Ain't Me,220000,false
2017-04-018,Sam Hunt,Body Like A Back Road,Body Like A Back Road,165000,false
2017-04-019,Future,FUTURE,Mask Off,204000,true
2017-04-020,Shawn Mendes,Illuminate,Mercy,208000,false
2017-04-021,James Arthur,Say You Won't Let Go,Say You Won't Let Go,211000,false
2017-04-022,Bruno Mars,24K Magic,24K Magic,225000,false
2017-04-023,Marian Hill,ACT ONE,Down,197000,false
2017-04-024,Julia Michaels,Issues,Issues,176000,false
2017-04-025,Alessia Cara,Know-It-All (Deluxe),Scars To Your Beautiful,230000,false
2017-04-026,Migos,Culture,T-Shirt,242000,true
2017-04-027,Zedd & Alessia Cara,Stay,Stay,210000,false
2017-04-028,Justin Timberlake,"CAN'T STOP THE FEELING! (from DreamWorks Animation's ""TROLLS"")",Can't Stop The Feeling!,236000,false
2017-04-029,Machine Gun Kelly x Camila Cabello,Acoustic & Guitar Session Vol.7 Covers,Bad Things,243000,false
2017-04-030,The Weeknd Featuring Daft Punk,Starboy,Starboy,230000,true
2017-04-031,Drake,More Life,Fake Love,211000,true
2017-04-032,Post Malone Featuring Quavo,Stoney (Deluxe),Congratulations,221000,true
2017-04-033,Rae Sremmurd,SremmLife 2 (Deluxe),Swang,206000,true
2017-04-034,Ayo & Teo,Rolex,Rolex,238000,false
2017-04-035,Khalid,American Teen,Location,217000,false
2017-04-036,Maroon 5 Featuring Kendrick Lamar,Red Pill Blues (Deluxe),Don't Wanna Know,214000,false
2017-04-037,Jon Pardi,California Sunrise,Dirt On My Boots,202000,false
2017-04-038,Lady Gaga,Joanne (Deluxe),Million Reasons,205000,false
2017-04-039,Lorde,Melodrama,Green Light,234000,false
2017-04-040,Rae Sremmurd Featuring Gucci Mane,SremmLife 2 (Deluxe),Black Beatles,292000,true
