track_id,artists,album_name,track_name,duration_ms,explicit
2021-01-048,Dan + Shay,Take Me Home For Christmas,Take Me Home For Christmas,203000,false
2021-01-049,Michael Buble,Christmas (Deluxe 10th Anniversary Edition),Have Yourself A Merry Little Christmas,232000,false
2021-01-050,Bing Crosby,100 Chants De Noël,I'll Be Home For Christmas,114000,false
2021-01-051,Pop Smoke,Shoot For The Stars Aim For The Moon (Deluxe),What You Know Bout Love,160000,false
2021-01-052,CJ,Whoopty,Whoopty,123000,false
2021-01-053,Justin Bieber & benny blanco,Lonely,Lonely,149000,true
2021-01-054,Carrie Underwood & John Legend,My Gift,Hallelujah,275000,false
2021-01-055,Cardi B Featuring Megan Thee Stallion,WAP (feat. Megan Thee Stallion),WAP,187000,true
2021-01-056,Lil Nas X,HOLIDAY,Holiday,154000,true
2021-01-057,Luke Combs,What You See Is What You Get,Better Together,219000,false
2021-01-058,Lil Baby,All On Me,On Me,219000,true
2021-01-059,Ed Sheeran,Afterglow,Afterglow,185000,false
2021-01-060,Eminem,Music To Be Murdered By - Side B (Deluxe Edition),Gnat,224000,true
2021-01-061,Justin Bieber,Rockin' Around The Christmas Tree,Rockin' Around The Christmas Tree,133000,false
2021-01-062,Carrie Underwood,My Gift (Special Edition),Favorite Time Of Year,197000,false
2021-01-063,Maluma & The Weeknd,Hawái,Hawai,200000,false
2021-01-064,Shawn Mendes & Justin Bieber,Monster,Monster,179000,false
2021-01-065,Sam Smith,Diamonds,Diamonds,213000,false
2021-01-066,Chris Stapleton,Starting Over,Starting Over,240000,false
2021-01-067,Megan Thee Stallion Featuring DaBaby,Good News,Cry Baby,137000,true
2021-01-068,Tate McRae,you broke me first,You Broke Me First.,169000,true
2021-01-069,Machine Gun Kelly X blackbear,Tickets To My Downfall,My Ex's Best Friend,138000,true
2021-01-070,The Kid LAROI,F*CK LOVE 3+: OVER YOU,Without You,161000,true
2021-01-071,Chris Lane,"Big, Big Plans","Big, Big Plans",187000,false
2021-01-072,21 Savage & Metro Boomin Featuring Drake,SAVAGE MODE II,Mr. Right Now,193000,true
2021-01-073,Luke Combs,What You See Ain't Always What You Get (Deluxe Edition),Forever After All,232000,false
2021-01-074,BRS Kash,Kash Only,Throat Baby (Go Baby),211000,true
2021-01-075,Kelly Clarkson & Brett Eldredge,Under The Mistletoe,Under The Mistletoe,225000,false
2021-01-076,Jack Harlow,Tyler Herro,Tyler Herro,156000,true
2021-01-077,Taylor Swift,evermore (deluxe version),Champagne Problems,242000,true
2021-01-078,Gabby Barrett,Noël Country 2024,The First Noel,261000,false
2021-01-079,Russell Dickerson,Love You Like I Used To,Love You Like I Used To,186000,false
2021-01-080,Lady A,Champagne Night (From Songland),Champagne Night,185000,false
2021-01-081,Miley Cyrus Featuring Dua Lipa,Plastic Hearts,Prisoner,169000,false
2021-01-082,Niko Moon,GOOD TIME,Good Time,215000,false
2021-01-083,Morgan Wallen,7 Summers,7 Summers,210000,false
2021-01-084,Popp Hunna,Adderall (Corvette Corvette),Adderall (Corvette Corvette),136000,true
2021-01-085,Yung Bleu Featuring Drake,Moon Boy,You're Mines Still,226000,false
2021-01-086,Kid Cudi,Man On The Moon III: The Chosen,Tequila Shots,193000,true
2021-01-087,Saweetie Featuring Jhene Aiko,Back to the Streets (feat. Jhené Aiko),Back To The Streets,189000,true
2021-01-088,Karol G,BICHOTA,Bichota,178000,true
2021-01-089,Jack Harlow Featuring Big Sean,Thats What They All Say,Way Out,168000,true
2021-01-090,SZA Featuring Ty Dolla $ign,"Hit Different (feat. Ty Dolla $ign, The Neptunes & Pharrell Williams)",Hit Different,202000,true
2021-01-091,Taylor Swift,evermore (deluxe version),'Tis The Damn Season,229000,false
2021-01-092,H.E.R.,Back of My Mind,Damage,227000,false
2021-01-093,Lil Durk,The Voice (Deluxe),Backdoor,200000,true
2021-01-094,Carrie Underwood,My Gift,Silent Night,211000,false
2021-01-095,Harry Styles,Fine Line,Golden,208000,false
2021-01-096,Kelsea Ballerini,hole in the bottle (with Shania Twain),Hole In The Bottle,156000,false
2021-01-097,Taylor Swift Featuring HAIM,evermore (deluxe version),"No Body, No Crime",215000,false
2021-01-098,DDG,Die 4 Respect,Moonwalking In Calabasas,170000,true
2021-01-099,King Von,Took Her To The O,Took Her To The O,194000,true
2021-01-100,Ritt Momney,Put Your Records On,Put Your Records On,210000,false
2021-02-001,Olivia Rodrigo,SOUR,Drivers License,242000,true
2021-02-002,24kGoldn Featuring iann dior,El Dorado,Mood,140000,true
2021-02-003,The Weeknd,After Hours,Blinding Lights,200000,false
2021-02-004,Ariana Grande Feat. Doja Cat & Megan Thee Stallion,34+35 (Remix),34+35,182000,true
2021-02-005,Dua Lipa,Future Nostalgia,Levitating,203000,false
2021-02-006,Chris Brown & Young Thug,Slime & B,Go Crazy,176000,true
2021-02-007,Ariana Grande,Positions,Positions,172000,false
2021-02-008,Justin Bieber Featuring Chance The Rapper,Holy,Holy,212000,false
2021-02-009,SZA,Good Days,Good Days,279000,true
2021-02-010,AJR,Bang!,Bang!,171000,false
2021-02-011,Pop Smoke Featuring Lil Baby & DaBaby,Shoot For The Stars Aim For The Moon,For The Night,190000,true
2021-02-012,Billie Eilish,Happier Than Ever,Therefore I Am,174000,false
2021-02-013,Justin Bieber & benny blanco,Lonely,Lonely,149000,true
2021-02-014,The Weeknd & Ariana Grande,After Hours,Save Your Tears,215000,false
2021-02-015,Luke Combs,What You See Is What You Get,Better Together,219000,false
2021-02-016,CJ,Whoopty,Whoopty,123000,false
2021-02-017,Gabby Barrett Featuring Charlie Puth,I Hope,I Hope,209000,false
2021-02-018,Megan Thee Stallion,Good News,Body,171000,true
2021-02-019,Pop Smoke,Shoot For The Stars Aim For The Moon (Deluxe),What You Know Bout Love,160000,false
2021-02-020,Bad Bunny & Jhay Cortez,DÁKITI,Dakiti,205000,true
2021-02-021,Internet Money & Gunna Featuring Don Toliver & NAV,B4 The Storm,Lemonade,195000,true
2021-02-022,Drake Featuring Lil Durk,Laugh Now Cry Later,Laugh Now Cry Later,261000,true
2021-02-023,Morgan Wallen,7 Summers,7 Summers,210000,false
2021-02-024,BRS Kash,Kash Only,Throat Baby (Go Baby),211000,true
2021-02-025,Doja Cat,Hot Pink,Streets,229000,true
2021-02-026,Justin Bieber,Justice,Anyone,190000,false
2021-02-027,Tate McRae,you broke me first,You Broke Me First.,169000,true
2021-02-028,Taylor Swift,evermore (deluxe version),Willow,214000,false
2021-02-029,Lil Baby,All On Me,On Me,219000,true
2021-02-030,Morgan Wallen,More Than My Hometown,More Than My Hometown,216000,false
2021-02-031,Morgan Wallen,Dangerous: The Double Album,Wasted On You,178000,false
2021-02-032,Yung Bleu Featuring Drake,Moon Boy,You're Mines Still,226000,false
2021-02-033,Lewis Capaldi,Before You Go,Before You Go,215000,false
2021-02-034,Machine Gun Kelly X blackbear,Tickets To My Downfall,My Ex's Best Friend,138000,true
2021-02-035,Ava Max,Kings & Queens,Kings & Queens,162000,false
2021-02-036,Chris Stapleton,Starting Over,Starting Over,240000,false
2021-02-037,Niko Moon,GOOD TIME,Good Time,215000,false
2021-02-038,Morgan Wallen,Dangerous: The Double Album,Sand In My Boots,202000,false
2021-02-039,Ed Sheeran,Afterglow,Afterglow,185000,false
2021-02-040,Pooh Shiesty Featuring Lil Durk,Back In Blood (feat. Lil Durk),Back In Blood,184000,true
2021-02-041,DaBaby Featuring Roddy Ricch,BLAME IT ON BABY,Rockstar,182000,true
2021-02-042,Kelsea Ballerini,hole in the bottle (with Shania Twain),Hole In The Bottle,156000,false
2021-02-043,Morgan Wallen,Dangerous: The Double Album (Bonus),Somebody's Problem,161000,false
2021-02-044,"Jack Harlow Featuring DaBaby, Tory Lanez & Lil Wayne",WHATS POPPIN,Whats Poppin,139000,true
2021-02-045,Saweetie Featuring Doja Cat,Best Friend (feat. Doja Cat),Best Friend,155000,true
2021-02-046,BTS,Dynamite (NightTime Version),Dynamite,199000,false
2021-02-047,The Kid LAROI,F*CK LOVE 3+: OVER YOU,Without You,161000,true
2021-02-048,Sabrina Carpenter,Skin,Skin,177000,false
2021-02-049,Sam Smith,Diamonds,Diamonds,213000,false
2021-02-050,Kenny Chesney,Here And Now,Happy Does,168000,false
2021-02-051,Jawsh 685 x Jason Derulo,,Savage Love (Laxed - Siren Beat),171000,true
2021-02-052,H.E.R.,Back of My Mind,Damage,227000,false
2021-02-053,Darius Rucker,Beers And Sunshine (Summer Mix),Beers And Sunshine,179000,false
2021-02-054,Megan Thee Stallion Featuring DaBaby,Good News,Cry Baby,137000,true
2021-02-055,Ritt Momney,Put Your Records On,Put Your Records On,210000,false
2021-02-056,Parmalee x Blanco Brown,For You,Just The Way,193000,false
2021-02-057,Juice WRLD & Young Thug,Bad Boy,Bad Boy,157000,true
2021-02-058,Luke Bryan,Born Here Live Here Die Here,Down To One,222000,false
2021-02-059,Thomas Rhett,Country Again (Side A),What's Your Country Song,171000,false
2021-02-060,SpotemGottem Featuring Pooh Shiesty Or DaBaby,Beat Box 4,Beat Box,212000,true
2021-02-061,Saweetie Featuring Jhene Aiko,Back to the Streets (feat. Jhené Aiko),Back To The Streets,189000,true
2021-02-062,Billie Eilish & ROSALIA,Lo Vas A Olvidar,Lo Vas A Olvidar,203000,false
2021-02-063,Jack Harlow,Tyler Herro,Tyler Herro,156000,true
2021-02-064,Gabby Barrett,The Good Ones,The Good Ones,213000,false
2021-02-065,Harry Styles,Fine Line,Golden,208000,false
2021-02-066,Luke Combs,What You See Ain't Always What You Get (Deluxe Edition),Forever After All,232000,false
2021-02-067,Erica Banks,Buss It,Buss It,187000,true
2021-02-068,Florida Georgia Line,Life Rolls On (Deluxe),Long Live,152000,false
2021-02-069,All Time Low Featuring Demi Lovato & blackbear ,"Wake Up, Sunshine",Monsters,174000,true
2021-02-070,Shawn Mendes & Justin Bieber,Monster,Monster,179000,false
2021-02-071,Lil Nas X,HOLIDAY,Holiday,154000,true
2021-02-072,Morgan Wallen,Still Goin Down,Still Goin Down,186000,false
2021-02-073,Travis Scott & HVME,Water (Remix),Goosebumps,200000,false
2021-02-074,Morgan Wallen,Cover Me Up,Cover Me Up,292000,false
2021-02-075,Karol G,BICHOTA,Bichota,178000,true
2021-02-076,Morgan Wallen,Dangerous: The Double Album (Bonus),Warning,156000,false
2021-02-077,Morgan Wallen,Dangerous: The Double Album (Bonus),865,190000,false
2021-02-078,Jason Derulo,Take You Dancing,Take You Dancing,190000,false
2021-02-079,The Kid LAROI,F*CK LOVE 3+: OVER YOU,So Done,126000,false
2021-02-080,21 Savage & Metro Boomin Featuring Drake,SAVAGE MODE II,Mr. Right Now,193000,true
2021-02-081,Miley Cyrus Featuring Dua Lipa,Plastic Hearts,Prisoner,169000,false
2021-02-082,Chris Lane,"Big, Big Plans","Big, Big Plans",187000,false
2021-02-083,SZA Featuring Ty Dolla $ign,"Hit Different (feat. Ty Dolla $ign, The Neptunes & Pharrell Williams)",Hit Different,202000,true
2021-02-084,Lil Durk & King Von,The Voice (Deluxe),Still Trappin',172000,true
2021-02-085,Black Eyed Peas X Shakira,Translation,Girl Like Me,220000,true
2021-02-086,Brett Young,Weekends Look A Little Different These Days,Lady,193000,false
2021-02-087,Dustin Lynch,Tullahoma,Momma's House,220000,false
2021-02-088,DDG,Die 4 Respect,Moonwalking In Calabasas,170000,true
2021-02-089,Tenille Arts,"Love,Heartbreak, & Everything in Between",Somebody Like That,198000,false
2021-02-090,Eric Church,Hell Of A View,Hell Of A View,175000,false
2021-02-091,Glass Animals,Dreamland,Heat Waves,239000,false
2021-02-092,DaBaby,Masterpiece,Masterpiece,180000,true
2021-02-093,Lady A,Champagne Night (From Songland),Champagne Night,185000,false
2021-02-094,Future & Lil Uzi Vert,Pluto x Baby Pluto,Drankin N Smokin,213000,true
2021-02-095,VEDO,You Got It,You Got It,203000,true
2021-02-096,Keith Urban Duet With P!nk,THE SPEED OF NOW Part 1,One Too Many,203000,false
2021-02-097,YBN Nahmir Featuring 21 Savage,Opp Stoppa (feat. 21 Savage),Opp Stoppa,135000,true
2021-02-098,YoungBoy Never Broke Again,Top,Kacey Talk,151000,true
2021-02-099,Popp Hunna,Adderall (Corvette Corvette),Adderall (Corvette Corvette),136000,true
2021-02-100,Anuel AA & Ozuna,Los Dioses,Antes,206000,false
2021-03-001,Olivia Rodrigo,SOUR,Drivers License,242000,true
2021-03-002,Cardi B,AM I THE DRAMA?,Up,156000,true
2021-03-003,Chris Brown & Young Thug,Slime & B,Go Crazy,176000,true
2021-03-004,Ariana Grande Feat. Doja Cat & Megan Thee Stallion,34+35 (Remix),34+35,182000,true
2021-03-005,The Weeknd,After Hours,Blinding Lights,200000,false
2021-03-006,The Weeknd & Ariana Grande,After Hours,Save Your Tears,215000,false
2021-03-007,24kGoldn Featuring iann dior,El Dorado,Mood,140000,true
2021-03-008,Lil Tjay Featuring 6LACK,Calling My Phone,Calling My Phone,205000,true
2021-03-009,Ariana Grande,Positions,Positions,172000,false
2021-03-010,Dua Lipa,Future Nostalgia,Levitating,203000,false
2021-03-011,Pop Smoke,Shoot For The Stars Aim For The Moon (Deluxe),What You Know Bout Love,160000,false
2021-03-012,Billie Eilish,Happier Than Ever,Therefore I Am,174000,false
2021-03-013,Pooh Shiesty Featuring Lil Durk,Back In Blood (feat. Lil Durk),Back In Blood,184000,true
2021-03-014,CJ,Whoopty,Whoopty,123000,false
2021-03-015,Pop Smoke Featuring Lil Baby & DaBaby,Shoot For The Stars Aim For The Moon,For The Night,190000,true
2021-03-016,Bad Bunny & Jhay Cortez,DÁKITI,Dakiti,205000,true
2021-03-017,SZA,Good Days,Good Days,279000,true
2021-03-018,Gabby Barrett Featuring Charlie Puth,I Hope,I Hope,209000,false
2021-03-019,Yung Bleu Featuring Drake,Moon Boy,You're Mines Still,226000,false
2021-03-020,Luke Combs,What You See Is What You Get,Better Together,219000,false
2021-03-021,Tate McRae,you broke me first,You Broke Me First.,169000,true
2021-03-022,Doja Cat,Hot Pink,Streets,229000,true
2021-03-023,Lil Baby,All On Me,On Me,219000,true
2021-03-024,Machine Gun Kelly X blackbear,Tickets To My Downfall,My Ex's Best Friend,138000,true
2021-03-025,Niko Moon,GOOD TIME,Good Time,215000,false
2021-03-026,BRS Kash,Kash Only,Throat Baby (Go Baby),211000,true
2021-03-027,Justin Bieber Featuring Chance The Rapper,Holy,Holy,212000,false
2021-03-028,Saweetie Featuring Doja Cat,Best Friend (feat. Doja Cat),Best Friend,155000,true
2021-03-029,Taylor Swift,evermore (deluxe version),Willow,214000,false
2021-03-030,Justin Bieber & benny blanco,Lonely,Lonely,149000,true
2021-03-031,AJR,Bang!,Bang!,171000,false
2021-03-032,Coi Leray Featuring Lil Durk,No More Parties (Remix),No More Parties,198000,true
2021-03-033,Justin Bieber,Justice,Anyone,190000,false
2021-03-034,Internet Money & Gunna Featuring Don Toliver & NAV,B4 The Storm,Lemonade,195000,true
2021-03-035,Parmalee x Blanco Brown,For You,Just The Way,193000,false
2021-03-036,Ritt Momney,Put Your Records On,Put Your Records On,210000,false
2021-03-037,Luke Bryan,Born Here Live Here Die Here,Down To One,222000,false
2021-03-038,The Kid LAROI,F*CK LOVE 3+: OVER YOU,Without You,161000,true
2021-03-039,Drake Featuring Lil Durk,Laugh Now Cry Later,Laugh Now Cry Later,261000,true
2021-03-040,Chris Stapleton,Starting Over,Starting Over,240000,false
2021-03-041,Megan Thee Stallion,Good News,Body,171000,true
2021-03-042,Megan Thee Stallion Featuring DaBaby,Good News,Cry Baby,137000,true
2021-03-043,Moneybagg Yo,A Gangsta’s Pain,Time Today,136000,true
2021-03-044,Thomas Rhett,Country Again (Side A),What's Your Country Song,171000,false
2021-03-045,H.E.R.,Back of My Mind,Damage,227000,false
2021-03-046,Darius Rucker,Beers And Sunshine (Summer Mix),Beers And Sunshine,179000,false
2021-03-047,SpotemGottem Featuring Pooh Shiesty Or DaBaby,Beat Box 4,Beat Box,212000,true
2021-03-048,Gabby Barrett,The Good Ones,The Good Ones,213000,false
2021-03-049,Dua Lipa,Future Nostalgia (The Moonlight Edition),We're Good,165000,false
2021-03-050,BTS,Dynamite (NightTime Version),Dynamite,199000,false
2021-03-051,Erica Banks,Buss It,Buss It,187000,true
2021-03-052,Morgan Wallen,Dangerous: The Double Album,Wasted On You,178000,false
2021-03-053,NF,CLOUDS (THE MIXTAPE),Clouds,243000,false
2021-03-054,Kali Uchis,Sin Miedo (del Amor y Otros Demonios) ∞,Telepatia,160000,false
2021-03-055,All Time Low Featuring Demi Lovato & blackbear ,"Wake Up, Sunshine",Monsters,174000,true
2021-03-056,Travis Scott & HVME,Water (Remix),Goosebumps,200000,false
2021-03-057,Harry Styles,Fine Line,Golden,208000,false
2021-03-058,Bad Bunny & Rosalia,EL ÚLTIMO TOUR DEL MUNDO,La Noche de Anoche,203000,false
2021-03-059,Ava Max,Heaven & Hell,My Head And My Heart,174000,false
2021-03-060,Florida Georgia Line,Life Rolls On (Deluxe),Long Live,152000,false
2021-03-061,Ariana Grande,Positions (Deluxe),Test Drive,122000,false
2021-03-062,Masked Wolf,Astronaut In The Ocean,Astronaut In The Ocean,132000,true
2021-03-063,Giveon,TAKE TIME,Heartbreak Anniversary,198000,false
2021-03-064,Morgan Wallen,Dangerous: The Double Album,Sand In My Boots,202000,false
2021-03-065,Glass Animals,Dreamland,Heat Waves,239000,false
2021-03-066,Brett Young,Weekends Look A Little Different These Days,Lady,193000,false
2021-03-067,Lil Yachty Featuring Kodak Black,Hit Bout It,Hit Bout It,177000,true
2021-03-068,Luke Combs,What You See Ain't Always What You Get (Deluxe Edition),Forever After All,232000,false
2021-03-069,Kelsea Ballerini,hole in the bottle (with Shania Twain),Hole In The Bottle,156000,false
2021-03-070,Jack Harlow,Tyler Herro,Tyler Herro,156000,true
2021-03-071,Black Eyed Peas X Shakira,Translation,Girl Like Me,220000,true
2021-03-072,Lil Durk Featuring Lil Baby,The Voice (Deluxe),Finesse Out The Gang Way,186000,true
2021-03-073,Eric Church,Hell Of A View,Hell Of A View,175000,false
2021-03-074,Jason Derulo Featuring Adam Levine,Lifestyle (feat. Adam Levine),Lifestyle,153000,true
2021-03-075,Dustin Lynch,Tullahoma,Momma's House,220000,false
2021-03-076,DaBaby,Masterpiece,Masterpiece,180000,true
2021-03-077,Tenille Arts,"Love,Heartbreak, & Everything in Between",Somebody Like That,198000,false
2021-03-078,YBN Nahmir Featuring 21 Savage,Opp Stoppa (feat. 21 Savage),Opp Stoppa,135000,true
2021-03-079,Pooh Shiesty Featuring BIG30,Neighbors (feat. BIG30),Neighbors,171000,true
2021-03-080,Morgan Wallen,Dangerous: The Double Album (Bonus),Somebody's Problem,161000,false
2021-03-081,VEDO,You Got It,You Got It,203000,true
2021-03-082,Myke Towers & Juhn,Bandido,Bandido,232000,false
2021-03-083,DDG,Die 4 Respect,Moonwalking In Calabasas,170000,true
2021-03-084,Future & Lil Uzi Vert,Pluto x Baby Pluto,Drankin N Smokin,213000,true
2021-03-085,Keith Urban Duet With P!nk,THE SPEED OF NOW Part 1,One Too Many,203000,false
2021-03-086,Lil Durk & King Von,The Voice (Deluxe),Still Trappin',172000,true
2021-03-087,Morray,Street Sermons,Quicksand,224000,true
2021-03-088,Clinton Kane,CHICKEN TENDIES,Chicken Tendies,196000,false
2021-03-089,Jazmine Sullivan,Heaux Tales,Pick Up Your Feelings,232000,false
2021-03-090,6ix9ine,Day69: Graduation Day,ZaZa,112000,true
2021-03-091,Jordan Davis,Buy Dirt,Almost Maybes,179000,false
2021-03-092,Jake Owen,Greetings From...Jake,Made For You,238000,false
2021-03-093,Dan + Shay,Glad You Exist,Glad You Exist,144000,false
2021-03-094,Ed Sheeran,Afterglow,Afterglow,185000,false
2021-03-095,Morgan Wallen,Cover Me Up,Cover Me Up,292000,false
2021-03-096,Tiesto,The Business,The Business,164000,false
2021-03-097,Pop Smoke Featuring A Boogie Wit da Hoodie,Shoot For The Stars Aim For The Moon (Deluxe),Hello,190000,true
2021-03-098,Shawn Mendes & Justin Bieber,Monster,Monster,179000,false
2021-03-099,Mooski,Track Star,Track Star,199000,true
2021-03-100,Giveon,When It's All Said And Done... Take Time,Like I Want You,260000,false
2021-04-001,Justin Bieber Featuring Daniel Caesar & Giveon,Justice,Peaches,198000,true
2021-04-002,Cardi B,AM I THE DRAMA?,Up,156000,true
2021-04-003,Silk Sonic (Bruno Mars & Anderson .Paak),An Evening With Silk Sonic,Leave The Door Open,242000,false
2021-04-004,Olivia Rodrigo,SOUR,Drivers License,242000,true
2021-04-005,The Weeknd & Ariana Grande,After Hours,Save Your Tears,215000,false
2021-04-006,The Weeknd,After Hours,Blinding Lights,200000,false
2021-04-007,Dua Lipa,Future Nostalgia,Levitating,203000,false
2021-04-008,Drake,Scary Hours 2,What's Next,178000,true
2021-04-009,Pop Smoke,Shoot For The Stars Aim For The Moon (Deluxe),What You Know Bout Love,160000,false
2021-04-010,24kGoldn Featuring iann dior,El Dorado,Mood,140000,true
2021-04-011,Ariana Grande Feat. Doja Cat & Megan Thee Stallion,34+35 (Remix),34+35,182000,true
2021-04-012,Chris Brown & Young Thug,Slime & B,Go Crazy,176000,true
2021-04-013,Pooh Shiesty Featuring Lil Durk,Back In Blood (feat. Lil Durk),Back In Blood,184000,true
2021-04-014,Lil Tjay Featuring 6LACK,Calling My Phone,Calling My Phone,205000,true
2021-04-015,Billie Eilish,Happier Than Ever,Therefore I Am,174000,false
2021-04-016,Justin Bieber,Justice,Anyone,190000,false
2021-04-017,Masked Wolf,Astronaut In The Ocean,Astronaut In The Ocean,132000,true
2021-04-018,Yung Bleu Featuring Drake,Moon Boy,You're Mines Still,226000,false
2021-04-019,Drake Featuring Lil Baby,Scary Hours 2,Wants And Needs,192000,true
2021-04-020,Justin Bieber,Justice,Hold On,170000,false
2021-04-021,Ariana Grande,Positions,Positions,172000,false
2021-04-022,Tate McRae,you broke me first,You Broke Me First.,169000,true
2021-04-023,SpotemGottem Featuring Pooh Shiesty Or DaBaby,Beat Box 4,Beat Box,212000,true
2021-04-024,Saweetie Featuring Doja Cat,Best Friend (feat. Doja Cat),Best Friend,155000,true
2021-04-025,Lil Baby,All On Me,On Me,219000,true
2021-04-026,BTS,Dynamite (NightTime Version),Dynamite,199000,false
2021-04-027,Doja Cat,Hot Pink,Streets,229000,true
2021-04-028,Bad Bunny & Jhay Cortez,DÁKITI,Dakiti,205000,true
2021-04-029,Giveon,TAKE TIME,Heartbreak Anniversary,198000,false
2021-04-030,Coi Leray Featuring Lil Durk,No More Parties (Remix),No More Parties,198000,true
2021-04-031,Machine Gun Kelly X blackbear,Tickets To My Downfall,My Ex's Best Friend,138000,true
2021-04-032,Rod Wave,SoulFly,Street Runner,252000,true
2021-04-033,Pop Smoke Featuring Lil Baby & DaBaby,Shoot For The Stars Aim For The Moon,For The Night,190000,true
2021-04-034,SZA,Good Days,Good Days,279000,true
2021-04-035,Thomas Rhett,Country Again (Side A),What's Your Country Song,171000,false
2021-04-036,The Kid LAROI,F*CK LOVE 3+: OVER YOU,Without You,161000,true
2021-04-037,Gabby Barrett,The Good Ones,The Good Ones,213000,false
2021-04-038,CJ,Whoopty,Whoopty,123000,false
2021-04-039,Ritt Momney,Put Your Records On,Put Your Records On,210000,false
2021-04-040,Maroon 5 Featuring Megan Thee Stallion,JORDI (Deluxe),Beautiful Mistakes,227000,false
2021-04-041,Chris Stapleton,Starting Over,Starting Over,240000,false
2021-04-042,"Lil Tjay, Polo G & Fivio Foreign",Destined 2 Win,Headshot,144000,true
