track_id,artists,album_name,track_name,duration_ms,explicit
2016-01-052,iLoveMemphis,Hit the Quan,Hit The Quan,181000,false
2016-01-053,DeJ Loaf Featuring Big Sean,Back Up (feat. Big Sean),Back Up,240000,true
2016-01-054,Missy Elliott Featuring Pharrell Williams,WTF (Where They From) [feat. Pharrell Williams],WTF (Where They From),192000,true
2016-01-055,Adele,25,When We Were Young,290000,false
2016-01-056,Emily Ann Roberts,The Complete Season 9 Collection (The Voice Performance),Burning House,1000,false
2016-01-057,Yo Gotti Featuring Nicki Minaj,The Art of Hustle (Deluxe),Down In The DM,182000,true
2016-01-058,Brothers Osborne,Pawn Shop,Stay A Little Longer,335000,false
2016-01-059,Justin Bieber,Purpose (Deluxe),I'll Show You,200000,false
2016-01-060,Charlie Puth,Nine Track Mind,One Call Away,194000,false
2016-01-061,Luke Bryan Featuring Karen Fairchild,Kill The Lights,Home Alone Tonight,190000,false
2016-01-062,Selena Gomez,Revival (Deluxe),Hands To Myself,202000,false
2016-01-063,Blake Shelton,Reloaded: 20 #1 Hits,Gonna,182000,false
2016-01-064,Chris Brown,Royalty (Deluxe Version),Back To Sleep,201000,true
2016-01-065,Nelly Featuring Jeremih,The Fix (feat. Jeremih),The Fix,173000,true
2016-01-066,Jason Aldean,"Old Boots, New Dirt",Gonna Know We Were Here,224000,false
2016-01-067,Gwen Stefani,This Is What The Truth Feels Like,Used To Love You,227000,false
2016-01-068,DLOW,I Am DLOW,Do It Like Me,146000,false
2016-01-069,Cole Swindell,You Should Be Here,You Should Be Here,190000,false
2016-01-070,Drake & Future,What A Time To Be Alive,Big Rings,217000,true
2016-01-071,Jana Kramer,I Got the Boy,I Got The Boy,201000,false
2016-01-072,Jordan Smith,The Complete Season 9 Collection (The Voice Performance),Climb Every Mountain,1000,false
2016-01-073,LOCASH,I Love This Life,I Love This Life,208000,false
2016-01-074,Drake,Back To Back,Back To Back,170000,true
2016-01-075,Rudimental Featuring Ed Sheeran,Lay It All on Me (feat. Ed Sheeran),Lay It All On Me,242000,false
2016-01-076,Tim McGraw,McGraw Machine Hits: 2013-2019,Top Of The World,235000,false
2016-01-077,Rachel Platten,Stand By You,Stand By You,219000,false
2016-01-078,Young Thug,Best Friend,Best Friend,213000,true
2016-01-079,Fall Out Boy,American Beauty/American Psycho,Irresistible,206000,false
2016-01-080,Halsey,BADLANDS (Deluxe),New Americana,183000,false
2016-01-081,Lil Dicky Featuring Fetty Wap & Rich Homie Quan,Professional Rapper,$ave Dat Money,290000,true
2016-01-082,Justin Bieber Featuring Halsey,Purpose,The Feeling,245000,false
2016-01-083,Ty Dolla $ign Featuring Future & Rae Sremmurd,Blasé (feat. Future & Rae Sremmurd),Blase,286000,true
2016-01-084,Rae Sremmurd,SremmLife,Come Get Her,212000,true
2016-01-085,Dan + Shay,Where It All Began,Nothin' Like You,186000,false
2016-01-086,Andy Grammer,Magazines Or Novels (Deluxe Edition),Good To Be Alive (Hallelujah),189000,false
2016-01-087,Kelsea Ballerini,The First Time,Dibs,183000,false
2016-01-088,Luke Bryan,Kill The Lights (Deluxe),Strip It Down,242000,false
2016-01-089,"Macklemore & Ryan Lewis Featuring Eric Nally, Melle Mel, Kool Moe Dee & Grandmaster Caz",This Unruly Mess I've Made,Downtown,292000,true
2016-01-090,Jordan Smith & Adam Levine,The Complete Season 9 Collection (The Voice Performance),God Only Knows,1000,false
2016-01-091,Granger Smith,Remington,Backroad Song,236000,false
2016-01-092,Dawin,Dessert,Dessert,212000,false
2016-01-093,Big Sean Featuring Chris Brown & Ty Dolla $ign,Dark Sky Paradise (Deluxe),Play No Games,216000,true
2016-01-094,Drake,Right Hand,Right Hand,190000,true
2016-01-095,Bryson Tiller,T R A P S O U L,Sorry Not Sorry,201000,true
2016-01-096,Zac Brown Band,JEKYLL + HYDE,Beautiful Drug,191000,false
2016-01-097,Carrie Underwood,Storyteller,Smoke Break,198000,false
2016-01-098,Tori Kelly,Hollow,Hollow,210000,false
2016-01-099,Jordan Smith,The Complete Season 9 Collection (The Voice Performance),Somebody To Love,1000,false
2016-01-100,Justin Bieber,Purpose,Purpose,210000,false
2016-02-001,Justin Bieber,Purpose (Deluxe),Sorry,201000,false
2016-02-002,Justin Bieber,Purpose (Deluxe),Love Yourself,234000,false
2016-02-003,Adele,25,Hello,295000,false
2016-02-004,twenty one pilots,Blurryface,Stressed Out,202000,false
2016-02-005,Alessia Cara,Know-It-All (Deluxe),Here,200000,false
2016-02-006,Shawn Mendes,Handwritten (Revisited),Stitches,207000,false
2016-02-007,Selena Gomez,Revival (Deluxe),Same Old Love,228000,false
2016-02-008,The Chainsmokers Featuring Rozes,Roses (feat. ROZES),Roses,226000,false
2016-02-009,Drake,Views,Hotline Bling,267000,false
2016-02-010,Justin Bieber,Purpose (Deluxe),What Do You Mean?,205000,false
2016-02-011,Meghan Trainor Featuring John Legend,Title (Expanded Edition),Like I'm Gonna Lose You,225000,false
2016-02-012,Flo Rida,My House,My House,192000,false
2016-02-013,The Weeknd,Beauty Behind The Madness,In The Night,236000,true
2016-02-014,Drake & Future,What A Time To Be Alive,Jumpman,205000,true
2016-02-015,Bryson Tiller,T R A P S O U L,Don't,200000,true
2016-02-016,G-Eazy x Bebe Rexha,"me, myself & i","Me, Myself & I",309000,false
2016-02-017,Post Malone,Stoney (Deluxe),White Iverson,254000,true
2016-02-018,The Weeknd,Beauty Behind The Madness,The Hills,242000,true
2016-02-019,Travis Scott,Rodeo,Antidote,262000,true
2016-02-020,Fetty Wap Featuring Remy Boyz,Fetty Wap,679,187000,true
2016-02-021,Selena Gomez,Revival (Deluxe),Hands To Myself,202000,false
2016-02-022,DNCE,DNCE,Cake By The Ocean,218000,true
2016-02-023,Tory Lanez,I Told You,Say It,239000,true
2016-02-024,Shawn Mendes & Camila Cabello,Handwritten (Revisited),I Know What You Did Last Summer,223000,false
2016-02-025,Thomas Rhett,Tangled Up (Deluxe),Die A Happy Man,228000,false
2016-02-026,Charlie Puth,Nine Track Mind,One Call Away,194000,false
2016-02-027,Ellie Goulding,Delirium (Deluxe),On My Mind,215000,false
2016-02-028,Silento,Watch Me (Whip / Nae Nae),Watch Me,185000,false
2016-02-029,Elle King,Ex's & Oh's,Ex's & Oh's,124000,false
2016-02-030,Daya,Hide Away,Hide Away,191000,false
2016-02-031,Yo Gotti Featuring Nicki Minaj,The Art of Hustle (Deluxe),Down In The DM,182000,true
2016-02-032,The Weeknd,Beauty Behind The Madness,Can't Feel My Face,215000,false
2016-02-033,Sam Hunt,Montevallo,Break Up In A Small Town,231000,false
2016-02-034,Taylor Swift,1989 (Deluxe),Wildest Dreams,220000,false
2016-02-035,Adele,25,When We Were Young,290000,false
2016-02-036,Major Lazer & DJ Snake Featuring MO,Peace Is The Mission : Extended,Lean On,177000,false
2016-02-037,Wiz Khalifa Featuring Charlie Puth,See You Again (feat. Charlie Puth),See You Again,229000,false
2016-02-038,One Direction,Made In The A.M. (Deluxe Edition),Perfect,230000,false
2016-02-039,Bryson Tiller,T R A P S O U L,Exchange,194000,true
2016-02-040,Demi Lovato,Confident (Deluxe Edition),Confident,205000,true
2016-02-041,J. Cole,2014 Forest Hills Drive,No Role Modelz,292000,true
2016-02-042,Rachel Platten,Stand By You,Stand By You,219000,false
2016-02-043,Fetty Wap,Fetty Wap,Again,312000,true
2016-02-044,Luke Bryan Featuring Karen Fairchild,Kill The Lights,Home Alone Tonight,190000,false
2016-02-045,Young Thug,Best Friend,Best Friend,213000,true
2016-02-046,Brothers Osborne,Pawn Shop,Stay A Little Longer,335000,false
2016-02-047,Coldplay,Adventure of a Lifetime,Adventure Of A Lifetime,263000,false
2016-02-048,R. City Featuring Adam Levine,Locked Away (feat. Adam Levine),Locked Away,227000,false
2016-02-049,Chris Brown,Royalty (Deluxe Version),Back To Sleep,201000,true
2016-02-050,Taylor Swift,1989 (Taylor's Version),Out Of The Woods,235000,false
2016-02-051,Ariana Grande,Focus,Focus,211000,false
2016-02-052,Fall Out Boy,American Beauty/American Psycho,Irresistible,206000,false
2016-02-053,DLOW,I Am DLOW,Do It Like Me,146000,false
2016-02-054,Jason Derulo,Everything Is 4,Get Ugly,200000,true
2016-02-055,Jeremih,Late Nights: The Album,Oui,238000,false
2016-02-056,LOCASH,I Love This Life,I Love This Life,208000,false
2016-02-057,Granger Smith,Remington,Backroad Song,236000,false
2016-02-058,Robin Schulz Featuring Francesco Yates,Sugar,Sugar,219000,false
2016-02-059,Jana Kramer,I Got the Boy,I Got The Boy,201000,false
2016-02-060,Carrie Underwood,Storyteller,Heartbeat,210000,false
2016-02-061,DeJ Loaf Featuring Big Sean,Back Up (feat. Big Sean),Back Up,240000,true
2016-02-062,Kevin Gates,2 Phones,2 Phones,240000,true
2016-02-063,Drake & Future,What A Time To Be Alive,Big Rings,217000,true
2016-02-064,Zac Brown Band,JEKYLL + HYDE,Beautiful Drug,191000,false
2016-02-065,Keith Urban,Ripcord,Break On Me.,208000,false
2016-02-066,Nelly Featuring Jeremih,The Fix (feat. Jeremih),The Fix,173000,true
2016-02-067,Bryson Tiller,T R A P S O U L,Sorry Not Sorry,201000,true
2016-02-068,Dawin,Dessert,Dessert,212000,false
2016-02-069,Brett Eldredge,Easy-Going Country,Drunk On Your Love,173000,false
2016-02-070,Cole Swindell,You Should Be Here,You Should Be Here,190000,false
2016-02-071,Kelsea Ballerini,The First Time,Dibs,183000,false
2016-02-072,Panic! At The Disco,Death of a Bachelor,Emperor's New Clothes,158000,false
2016-02-073,Lil Dicky Featuring Fetty Wap & Rich Homie Quan,Professional Rapper,$ave Dat Money,290000,true
2016-02-074,Jason Aldean,"Old Boots, New Dirt",Gonna Know We Were Here,224000,false
2016-02-075,Justin Bieber,Purpose (Deluxe),I'll Show You,200000,false
2016-02-076,Kevin Gates,Really Really,Really Really,232000,true
2016-02-077,Missy Elliott Featuring Pharrell Williams,WTF (Where They From) [feat. Pharrell Williams],WTF (Where They From),192000,true
2016-02-078,Florida Georgia Line,Anything Goes,Confession,190000,false
2016-02-079,Mike Posner,"At Night, Alone.",I Took A Pill In Ibiza,198000,true
2016-02-080,Chris Stapleton,Traveller,Nobody To Blame,244000,false
2016-02-081,Tori Kelly,Hollow,Hollow,210000,false
2016-02-082,Empire Of The Sun,Walking On A Dream (Special Edition),Walking On A Dream,195000,false
2016-02-083,Andy Grammer,Magazines Or Novels (Deluxe Edition),Good To Be Alive (Hallelujah),189000,false
2016-02-084,David Guetta Featuring Sia & Fetty Wap,Bang My Head (feat. Sia & Fetty Wap),Bang My Head,193000,false
2016-02-085,Eric Church,Mr. Misunderstood,Mr. Misunderstood,319000,false
2016-02-086,James Bay,Chaos And The Calm,Let It Go,259000,false
2016-02-087,Halsey,BADLANDS (Deluxe),New Americana,183000,false
2016-02-088,2 Chainz,GOATED: 2 Chainz,Watch Out,206000,true
2016-02-089,Panic! At The Disco,Death of a Bachelor,Victorious,178000,false
2016-02-090,Randy Houser,Fired Up,We Went,179000,false
2016-02-091,Big Sean Featuring Chris Brown & Ty Dolla $ign,Dark Sky Paradise (Deluxe),Play No Games,216000,true
2016-02-092,Panic! At The Disco,Death of a Bachelor,Death Of A Bachelor,203000,false
2016-02-093,Rudimental Featuring Ed Sheeran,Lay It All on Me (feat. Ed Sheeran),Lay It All On Me,242000,false
2016-02-094,Drake,Right Hand,Right Hand,190000,true
2016-02-095,DJ Snake Featuring Bipolar Sunshine,Encore,Middle,220000,false
2016-02-096,Lukas Graham,Lukas Graham (Blue Album),7 Years,237000,false
2016-02-097,Rae Sremmurd,SremmLife,Come Get Her,212000,true
2016-02-098,iLoveMemphis,Lean and Dabb,Lean & Dabb,237000,false
2016-02-099,J Balvin,Energía,Ginza,170000,false
2016-02-100,The Weeknd,Beauty Behind The Madness,Acquainted,348000,true
2016-03-001,Rihanna Featuring Drake,ANTI (Deluxe),Work,219000,true
2016-03-002,Justin Bieber,Purpose (Deluxe),Love Yourself,234000,false
2016-03-003,twenty one pilots,Blurryface,Stressed Out,202000,false
2016-03-004,Justin Bieber,Purpose (Deluxe),Sorry,201000,false
2016-03-005,Flo Rida,My House,My House,192000,false
2016-03-006,Zayn,PILLOWTALK,Pillowtalk,203000,true
2016-03-007,Adele,25,Hello,295000,false
2016-03-008,G-Eazy x Bebe Rexha,"me, myself & i","Me, Myself & I",309000,false
2016-03-009,The Chainsmokers Featuring Rozes,Roses (feat. ROZES),Roses,226000,false
2016-03-010,DNCE,DNCE,Cake By The Ocean,218000,true
2016-03-011,Selena Gomez,Revival (Deluxe),Hands To Myself,202000,false
2016-03-012,Charlie Puth,Nine Track Mind,One Call Away,194000,false
2016-03-013,Shawn Mendes,Handwritten (Revisited),Stitches,207000,false
2016-03-014,Adele,25,When We Were Young,290000,false
2016-03-015,The Weeknd,Beauty Behind The Madness,In The Night,236000,true
2016-03-016,Bryson Tiller,T R A P S O U L,Don't,200000,true
2016-03-017,Selena Gomez,Revival (Deluxe),Same Old Love,228000,false
2016-03-018,Yo Gotti Featuring Nicki Minaj,The Art of Hustle (Deluxe),Down In The DM,182000,true
2016-03-019,Drake,Views,Hotline Bling,267000,false
2016-03-020,Lukas Graham,Lukas Graham (Blue Album),7 Years,237000,false
2016-03-021,Alessia Cara,Know-It-All (Deluxe),Here,200000,false
2016-03-022,Mark Ronson Featuring Bruno Mars,Uptown Special,Uptown Funk!,270000,false
2016-03-023,Drake & Future,What A Time To Be Alive,Jumpman,205000,true
2016-03-024,Mike Posner,"At Night, Alone.",I Took A Pill In Ibiza,198000,true
2016-03-025,Justin Bieber,Purpose (Deluxe),What Do You Mean?,205000,false
2016-03-026,Daya,Hide Away,Hide Away,191000,false
2016-03-027,The Weeknd,Beauty Behind The Madness,The Hills,242000,true
2016-03-028,Coldplay,Adventure of a Lifetime,Adventure Of A Lifetime,263000,false
2016-03-029,Meghan Trainor Featuring John Legend,Title (Expanded Edition),Like I'm Gonna Lose You,225000,false
2016-03-030,Tory Lanez,I Told You,Say It,239000,true
2016-03-031,Drake,Summer Sixteen,Summer Sixteen,203000,true
2016-03-032,The Weeknd,Beauty Behind The Madness,Can't Feel My Face,215000,false
2016-03-033,Elle King,Ex's & Oh's,Ex's & Oh's,124000,false
2016-03-034,Fetty Wap Featuring Remy Boyz,Fetty Wap,679,187000,true
2016-03-035,Thomas Rhett,Tangled Up (Deluxe),Die A Happy Man,228000,false
2016-03-036,Travis Scott,Rodeo,Antidote,262000,true
2016-03-037,Shawn Mendes & Camila Cabello,Handwritten (Revisited),I Know What You Did Last Summer,223000,false
2016-03-038,James Bay,Chaos And The Calm,Let It Go,259000,false
2016-03-039,Post Malone,Stoney (Deluxe),White Iverson,254000,true
2016-03-040,Kevin Gates,2 Phones,2 Phones,240000,true
2016-03-041,Rachel Platten,Stand By You,Stand By You,219000,false
2016-03-042,Carrie Underwood,Storyteller,Heartbeat,210000,false
2016-03-043,Bryson Tiller,T R A P S O U L,Exchange,194000,true
2016-03-044,Wiz Khalifa Featuring Charlie Puth,See You Again (feat. Charlie Puth),See You Again,229000,false
2016-03-045,Jeremih,Late Nights: The Album,Oui,238000,false
2016-03-046,Taylor Swift,1989 (Deluxe),Wildest Dreams,220000,false
2016-03-047,Sam Hunt,Montevallo,Break Up In A Small Town,231000,false
2016-03-048,Ellie Goulding,Delirium (Deluxe),On My Mind,215000,false
2016-03-049,Major Lazer & DJ Snake Featuring MO,Peace Is The Mission : Extended,Lean On,177000,false
2016-03-050,Chris Brown,Royalty (Deluxe Version),Back To Sleep,201000,true
2016-03-051,Young Thug,Best Friend,Best Friend,213000,true
2016-03-052,Luke Bryan Featuring Karen Fairchild,Kill The Lights,Home Alone Tonight,190000,false
2016-03-053,Taylor Swift,1989 (Taylor's Version),Out Of The Woods,235000,false
2016-03-054,Gwen Stefani,This Is What The Truth Feels Like,Make Me Like You,216000,false
2016-03-055,Cole Swindell,You Should Be Here,You Should Be Here,190000,false
2016-03-056,Robin Schulz Featuring Francesco Yates,Sugar,Sugar,219000,false
2016-03-057,Granger Smith,Remington,Backroad Song,236000,false
2016-03-058,Jason Derulo,Everything Is 4,Get Ugly,200000,true
2016-03-059,Future Featuring The Weeknd,EVOL,Low Life,315000,true
2016-03-060,Kelsea Ballerini,The First Time,Dibs,183000,false
2016-03-061,Brett Eldredge,Easy-Going Country,Drunk On Your Love,173000,false
2016-03-062,Ellie Goulding,Delirium (Deluxe),Something In The Way You Move,227000,false
2016-03-063,Maren Morris,HERO,My Church,197000,false
2016-03-064,Zac Brown Band,JEKYLL + HYDE,Beautiful Drug,191000,false
2016-03-065,Fetty Wap,Jimmy Choo,Jimmy Choo,176000,true
2016-03-066,Keith Urban,Ripcord,Break On Me.,208000,false
2016-03-067,Kevin Gates,Really Really,Really Really,232000,true
2016-03-068,Tori Kelly,Hollow,Hollow,210000,false
2016-03-069,Florida Georgia Line,Anything Goes,Confession,190000,false
2016-03-070,DJ Snake Featuring Bipolar Sunshine,Encore,Middle,220000,false
2016-03-071,Randy Houser,Fired Up,We Went,179000,false
2016-03-072,One Direction,Made In The A.M. (Deluxe Edition),Perfect,230000,false
2016-03-073,Chris Stapleton,Traveller,Nobody To Blame,244000,false
2016-03-074,Rihanna,ANTI (Deluxe),Needed Me,191000,true
2016-03-075,Demi Lovato,Confident (Deluxe Edition),Confident,205000,true
2016-03-076,Brothers Osborne,Pawn Shop,Stay A Little Longer,335000,false
2016-03-077,Adele,25,All I Ask,271000,false
2016-03-078,Rascal Flatts,Twenty Years Of Rascal Flatts - The Greatest Hits,I Like The Sound Of That,210000,false
2016-03-079,Old Dominion,Meat and Candy,Snapback,206000,false
2016-03-080,Troye Sivan,Blue Neighbourhood (Deluxe),Youth,188000,false
2016-03-081,Sia Featuring Sean Paul,Cheap Thrills (feat. Sean Paul),Cheap Thrills,224000,false
2016-03-082,The Weeknd,Beauty Behind The Madness,Acquainted,348000,true
2016-03-083,Zara Larsson & MNEK,So Good,Never Forget You,213000,false
2016-03-084,Bryson Tiller,T R A P S O U L,Sorry Not Sorry,201000,true
2016-03-085,DJ Luke Nasty,Might Be - Single,Might Be,210000,true
2016-03-086,Chris Young Duet With Cassadee Pope,Party Tyme Karaoke - Country Party Pack 6 (Vocal Versions),Think Of You,215000,false
2016-03-087,Dierks Bentley,Black,Somewhere On A Beach,199000,false
2016-03-088,Tim McGraw,McGraw Machine Hits: 2013-2019,Humble And Kind,260000,false
2016-03-089,Chase Bryant,Chase Bryant,Little Bit Of You,186000,false
2016-03-090,Andy Grammer,Magazines Or Novels (Deluxe Edition),Good To Be Alive (Hallelujah),189000,false
2016-03-091,2 Chainz,GOATED: 2 Chainz,Watch Out,206000,true
2016-03-092,Kid Ink Featuring Fetty Wap,Summer In The Winter,Promise,225000,true
2016-03-093,David Guetta Featuring Sia & Fetty Wap,Bang My Head (feat. Sia & Fetty Wap),Bang My Head,193000,false
2016-03-094,Fall Out Boy,American Beauty/American Psycho,Irresistible,206000,false
2016-03-095,Lil Dicky Featuring Fetty Wap & Rich Homie Quan,Professional Rapper,$ave Dat Money,290000,true
2016-03-096,One Direction,Made In The A.M. (Deluxe Edition),History,186000,false
2016-03-097,DLOW,I Am DLOW,Do It Like Me,146000,false
2016-03-098,Lee Brice,I Don't Dance (Deluxe Edition),That Don't Sound Like You,210000,false
2016-03-099,LOCASH,I Love This Life,I Love This Life,208000,false
2016-03-100,Dawin,Dessert,Dessert,212000,false
2016-04-001,Rihanna Featuring Drake,ANTI (Deluxe),Work,219000,true
2016-04-002,Justin Bieber,Purpose (Deluxe),Love Yourself,234000,false
2016-04-003,Lukas Graham,Lukas Graham (Blue Album),7 Years,237000,false
2016-04-004,twenty one pilots,Blurryface,Stressed Out,202000,false
2016-04-005,Flo Rida,My House,My House,192000,false
2016-04-006,Zayn,PILLOWTALK,Pillowtalk,203000,true
2016-04-007,G-Eazy x Bebe Rexha,"me, myself & i","Me, Myself & I",309000,false
2016-04-008,Justin Bieber,Purpose (Deluxe),Sorry,201000,false
2016-04-009,DNCE,DNCE,Cake By The Ocean,218000,true
2016-04-010,Ariana Grande,Dangerous Woman,Dangerous Woman,235000,false
2016-04-011,Mike Posner,"At Night, Alone.",I Took A Pill In Ibiza,198000,true
2016-04-012,Meghan Trainor,Thank You (Deluxe Version),No,214000,false
2016-04-013,Fifth Harmony Featuring Ty Dolla $ign,7/27 (Deluxe),Work From Home,217000,false
2016-04-014,Charlie Puth,Nine Track Mind,One Call Away,194000,false
2016-04-015,Selena Gomez,Revival (Deluxe),Hands To Myself,202000,false
2016-04-016,Adele,25,Hello,295000,false
2016-04-017,The Chainsmokers Featuring Rozes,Roses (feat. ROZES),Roses,226000,false
2016-04-018,Kevin Gates,2 Phones,2 Phones,240000,true
2016-04-019,Zara Larsson & MNEK,So Good,Never Forget You,213000,false
2016-04-020,Shawn Mendes,Handwritten (Revisited),Stitches,207000,false
2016-04-021,Bryson Tiller,T R A P S O U L,Don't,200000,true
2016-04-022,Yo Gotti Featuring Nicki Minaj,The Art of Hustle (Deluxe),Down In The DM,182000,true
2016-04-023,Troye Sivan,Blue Neighbourhood (Deluxe),Youth,188000,false
2016-04-024,Drake & Future,What A Time To Be Alive,Jumpman,205000,true
2016-04-025,The Weeknd,Beauty Behind The Madness,The Hills,242000,true
2016-04-026,DJ Snake Featuring Bipolar Sunshine,Encore,Middle,220000,false
2016-04-027,Jeremih,Late Nights: The Album,Oui,238000,false
2016-04-028,Drake,Views,Hotline Bling,267000,false
2016-04-029,Chris Brown,Royalty (Deluxe Version),Back To Sleep,201000,true
2016-04-030,Bryson Tiller,T R A P S O U L,Exchange,194000,true
2016-04-031,Drake,Summer Sixteen,Summer Sixteen,203000,true
2016-04-032,Cole Swindell,You Should Be Here,You Should Be Here,190000,false
2016-04-033,Desiigner,Panda,Panda,247000,true
2016-04-034,Adele,25,When We Were Young,290000,false
2016-04-035,Future Featuring The Weeknd,EVOL,Low Life,315000,true
2016-04-036,Justin Bieber,Purpose (Deluxe),What Do You Mean?,205000,false
2016-04-037,Tory Lanez,I Told You,Say It,239000,true
2016-04-038,James Bay,Chaos And The Calm,Let It Go,259000,false
2016-04-039,Alessia Cara,Know-It-All (Deluxe),Here,200000,false
2016-04-040,Fetty Wap Featuring Remy Boyz,Fetty Wap,679,187000,true
2016-04-041,Daya,Hide Away,Hide Away,191000,false
2016-04-042,Blake Shelton,If I'm Honest,Came Here To Forget,220000,false
2016-04-043,Thomas Rhett,Tangled Up (Deluxe),Die A Happy Man,228000,false
2016-04-044,Brett Eldredge,Easy-Going Country,Drunk On Your Love,173000,false
2016-04-045,Selena Gomez,Revival (Deluxe),Same Old Love,228000,false
2016-04-046,Meghan Trainor Featuring John Legend,Title (Expanded Edition),Like I'm Gonna Lose You,225000,false
2016-04-047,The Weeknd,Beauty Behind The Madness,In The Night,236000,true
2016-04-048,Elle King,Ex's & Oh's,Ex's & Oh's,124000,false
2016-04-049,Post Malone,Stoney (Deluxe),White Iverson,254000,true
2016-04-050,The Weeknd,Beauty Behind The Madness,Can't Feel My Face,215000,false
2016-04-051,Robin Schulz Featuring Francesco Yates,Sugar,Sugar,219000,false
2016-04-052,Zac Brown Band,JEKYLL + HYDE,Beautiful Drug,191000,false
2016-04-053,Maren Morris,HERO,My Church,197000,false
2016-04-054,The Chainsmokers Featuring Daya,Don't Let Me Down,Don't Let Me Down,208000,false
2016-04-055,Zayn,LIKE I WOULD,Like I Would,192000,false
2016-04-056,Carrie Underwood,Storyteller,Heartbeat,210000,false
2016-04-057,Young Thug,Best Friend,Best Friend,213000,true
2016-04-058,Tim McGraw,McGraw Machine Hits: 2013-2019,Humble And Kind,260000,false
2016-04-059,Dierks Bentley,Black,Somewhere On A Beach,199000,false
2016-04-060,Florida Georgia Line,Anything Goes,Confession,190000,false
