track_id,artists,album_name,track_name,duration_ms,explicit
2023-02-018,Kane Brown With Katelyn Brown,Different Man,Thank God,175000,false
2023-02-019,Bailey Zimmerman,Rock and A Hard Place,Rock And A Hard Place,207000,false
2023-02-020,Morgan Wallen,One Thing At A Time,You Proof,157000,false
2023-02-021,"Metro Boomin, Future & Chris Brown",HEROES & VILLAINS,Superhero (Heroes & Villains),182000,true
2023-02-022,RAYE Featuring 070 Shake,Escapism. / The Thrill Is Gone.,Escapism,272000,true
2023-02-023,HARDY Featuring Lainey Wilson,the mockingbird & THE CROW,Wait In The Truck,277000,false
2023-02-024,Post Malone Featuring Doja Cat,Twelve Carat Toothache,I Like You (A Happier Song),195000,true
2023-02-025,Luke Combs,Growin' Up,"Going, Going, Gone",177000,false
2023-02-026,SZA,Shirt,Shirt,181000,true
2023-02-027,Morgan Wallen,Thought You Should Know,Thought You Should Know,215000,true
2023-02-028,Rema & Selena Gomez,Calm Down,Calm Down,239000,false
2023-02-029,Stephen Sanchez,Until I Found You,Until I Found You,177000,false
2023-02-030,Taylor Swift,Midnights,Lavender Haze,202000,true
2023-02-031,SZA,SOS,Snooze,201000,true
2023-02-032,Fuerza Regida X Grupo Frontera,Bebe Dame,Bebe Dame,271000,false
2023-02-033,Lainey Wilson,Bell Bottom Country,Heart Like A Truck,199000,false
2023-02-034,Future Featuring Drake & Tems,I NEVER LIKED YOU,Wait For U,189000,true
2023-02-035,Luke Combs,The Kind of Love We Make,The Kind Of Love We Make,224000,false
2023-02-036,Nicki Minaj,Super Freaky Girl,Super Freaky Girl,171000,true
2023-02-037,GloRilla & Cardi B,"Anyways, Life’s Great…",Tomorrow 2,209000,true
2023-02-038,SZA,SOS,Nobody Gets Me,181000,true
2023-02-039,Miguel,All I Want Is You,Sure Thing,196000,false
2023-02-040,Jordan Davis,What My World Spins Around,What My World Spins Around,186000,false
2023-02-041,Cole Swindell,Stereotype,She Had Me At Heads Carolina,206000,false
2023-02-042,Nicky Youre & dazy,Sunroof (Remixes),Sunroof,163000,false
2023-02-043,Sia,Unstoppable,Unstoppable,218000,false
2023-02-044,Rihanna,Lift Me Up (From Black Panther: Wakanda Forever - Music From and Inspired By),Lift Me Up,197000,false
2023-02-045,OneRepublic,Top Gun: Maverick (Music From The Motion Picture),I Ain't Worried,148000,false
2023-02-046,Nate Smith,Whiskey On You,Whiskey On You,183000,false
2023-02-047,SZA,SOS,Low,181000,true
2023-02-048,Lizzo,Special,About Damn Time,191000,true
2023-02-049,Coi Leray,Players,Players,139000,true
2023-02-050,Doja Cat,Vegas (From the Original Motion Picture Soundtrack ELVIS),Vegas,181000,true
2023-02-051,Carin Leon X Grupo Frontera,Que Vuelvas,Que Vuelvas,169000,false
2023-02-052,Trippie Redd & Juice WRLD,MANSION MUSIK,Knight Crawler,177000,true
2023-02-053,Megan Moroney,Tennessee Orange,Tennessee Orange,223000,false
2023-02-054,Lady Gaga,Born This Way (International Special Edition Version),Bloody Mary,244000,false
2023-02-055,Carly Pearce,29: Written In Stone,What He Didn't Do,191000,false
2023-02-056,Sabrina Carpenter,emails i can't send,Nonsense,163000,false
2023-02-057,SZA,SOS,Blind,150000,true
2023-02-058,Lewis Capaldi,Forget Me,Forget Me,203000,false
2023-02-059,Parker McCollum,Handle On You,Handle On You,219000,false
2023-02-060,d4vd,Anti Love Songs,Here With Me,242000,false
2023-02-061,Corey Kent,Wild as Her,Wild As Her,200000,false
2023-02-062,Lil Baby,Too Hard,Freestyle,162000,true
2023-02-063,Tory Lanez,Alone At Prom,The Color Violet,227000,false
2023-02-064,HARDY Featuring Morgan Wallen,the mockingbird & THE CROW,Red,205000,false
2023-02-065,Grupo Frontera,No Se Va (En Vivo),No Se Va,193000,false
2023-02-066,Drake & 21 Savage,Her Loss,Spin Bout U,214000,true
2023-02-067,SZA,SOS,Love Language,181000,true
2023-02-068,Rosa Linn,Musica Estate 2024,Snap,179000,false
2023-02-069,Manuel Turizo,La Bachata,La Bachata,162000,false
2023-02-070,Future,I NEVER LIKED YOU,Love You Better,129000,true
2023-02-071,Metro Boomin Featuring Don Toliver & Future,HEROES & VILLAINS,Too Many Nights,199000,true
2023-02-072,Tiesto Featuring Tate McRae,10:35,10:35,172000,false
2023-02-073,Morgan Wallen,One Thing At A Time,One Thing At A Time,206000,false
2023-02-074,Thomas Rhett Featuring Riley Green,Where We Started,Half Of Me,183000,false
2023-02-075,Arcangel & Bad Bunny,La Jumpa,La Jumpa,255000,true
2023-02-076,Hotel Ugly,Shut up My Moms Calling,Shut Up My Moms Calling,164000,false
2023-02-077,Brett Young,Brett Young,You Didn't,227000,false
2023-02-078,Drake & 21 Savage,Her Loss,Circo Loco,237000,true
2023-02-079,NewJeans,NewJeans 'OMG',OMG,212000,false
2023-02-080,Lil Nas X,STAR WALKIN' (League of Legends Worlds Anthem),Star Walkin' (League Of Legends Worlds Anthem),211000,true
2023-02-081,Kali Uchis,Red Moon In Venus,I Wish You Roses,220000,false
2023-02-082,Ice Spice & Lil Tjay,Like..?,Gangsta Boo,159000,true
2023-02-083,Mac DeMarco,Here Comes The Cowboy,Heart To Heart,211000,false
2023-02-084,TWICE,MOONLIGHT SUNRISE,Moonlight Sunrise,180000,false
2023-02-085,Nengo Flow & Bad Bunny,Gato de Noche,Gato de Noche,227000,true
2023-02-086,"Trippie Redd, Future & Lil Baby",MANSION MUSIK,Fully Loaded,175000,true
2023-02-087,SZA,SOS,Seek & Destroy,203000,true
2023-02-088,Jason Aldean,MACON,That's What Tequila Does,189000,false
2023-02-089,NewJeans,Ditto,Ditto,185000,false
2023-02-090,Trippie Redd & Travis Scott,KRZY TRAIN,Krzy Train,230000,false
2023-02-091,Jordan Davis,Next Thing You Know,Next Thing You Know,175000,false
2023-02-092,"Gabito Ballesteros, Peso Pluma & Natanael Cano",AMG,AMG,174000,true
2023-02-093,SZA Featuring Phoebe Bridgers,SOS,Ghost In The Machine,218000,true
2023-02-094,Lil Baby,It's Only Me,California Breeze,178000,true
2023-02-095,Cody Johnson,Human The Double Album,Human,221000,false
2023-02-096,NLE Choppa & 2Rare,DO IT AGAIN (feat. 2Rare),Do It Again,213000,true
2023-02-097,Oliver Tree & Robin Schulz,Miss You,Miss You,206000,true
2023-02-098,Finesse2Tymes,90 Days,Back End,165000,true
2023-02-099,SZA Featuring Travis Scott,SOS,Open Arms,239000,false
2023-02-100,ThxSoMch,SPIT IN MY FACE!,Spit In My Face!,147000,true
2023-03-001,Miley Cyrus,Flowers,Flowers,200000,false
2023-03-002,SZA,SOS,Kill Bill,153000,false
2023-03-003,PinkPantheress & Ice Spice,Boy's a liar Pt. 2,"Boy's A Liar, Pt. 2",131000,true
2023-03-004,"Metro Boomin, The Weeknd & 21 Savage",HEROES & VILLAINS,Creepin',221000,true
2023-03-005,Morgan Wallen,One Thing At A Time,Last Night,163000,false
2023-03-006,The Weeknd & Ariana Grande,Starboy,Die For You,260000,false
2023-03-007,Sam Smith & Kim Petras,Unholy,Unholy,157000,false
2023-03-008,Taylor Swift,Midnights,Anti-Hero,200000,false
2023-03-009,Beyonce,RENAISSANCE,Cuff It,225000,true
2023-03-010,David Guetta & Bebe Rexha,I’m Good (Blue) (The Complete Collection),I'm Good (Blue),175000,true
2023-03-011,Lil Uzi Vert,Just Wanna Rock,Just Wanna Rock,123000,true
2023-03-012,Harry Styles,As It Was,As It Was,167000,false
2023-03-013,Kane Brown With Katelyn Brown,Different Man,Thank God,175000,false
2023-03-014,Drake & 21 Savage,Her Loss,Rich Flex,239000,true
2023-03-015,Morgan Wallen,Thought You Should Know,Thought You Should Know,215000,true
2023-03-016,Bailey Zimmerman,Rock and A Hard Place,Rock And A Hard Place,207000,false
2023-03-017,Coi Leray,Players,Players,139000,true
2023-03-018,Chris Brown,Indigo (Extended),Under The Influence,184000,true
2023-03-019,Rema & Selena Gomez,Calm Down,Calm Down,239000,false
2023-03-020,Morgan Wallen,One Thing At A Time,You Proof,157000,false
2023-03-021,Meghan Trainor,Takin' It Back,Made You Look,134000,false
2023-03-022,Taylor Swift,Midnights,Lavender Haze,202000,true
2023-03-023,RAYE Featuring 070 Shake,Escapism. / The Thrill Is Gone.,Escapism,272000,true
2023-03-024,Luke Combs,Growin' Up,"Going, Going, Gone",177000,false
2023-03-025,"Metro Boomin, Future & Chris Brown",HEROES & VILLAINS,Superhero (Heroes & Villains),182000,true
2023-03-026,Zach Bryan,American Heartbreak,Something In The Orange,254000,false
2023-03-027,JVKE,golden hour,Golden Hour,209000,false
2023-03-028,Miguel,All I Want Is You,Sure Thing,196000,false
2023-03-029,Lainey Wilson,Bell Bottom Country,Heart Like A Truck,199000,false
2023-03-030,Steve Lacy,Bad Habit,Bad Habit,232000,true
2023-03-031,Stephen Sanchez,Until I Found You,Until I Found You,177000,false
2023-03-032,SZA,Shirt,Shirt,181000,true
2023-03-033,SZA,SOS,Snooze,201000,true
2023-03-034,Superstar Pride,5LBS OF PRESSURE,Painting Pictures,125000,true
2023-03-035,Future Featuring Drake & Tems,I NEVER LIKED YOU,Wait For U,189000,true
2023-03-036,Luke Combs,The Kind of Love We Make,The Kind Of Love We Make,224000,false
2023-03-037,Post Malone Featuring Doja Cat,Twelve Carat Toothache,I Like You (A Happier Song),195000,true
2023-03-038,Luke Combs,Love You Anyway,Love You Anyway,229000,false
2023-03-039,Fuerza Regida X Grupo Frontera,Bebe Dame,Bebe Dame,271000,false
2023-03-040,Bizarrap & Shakira,"Shakira: Bzrp Music Sessions, Vol. 53/66","Bzrp Music Sessions, Vol. 53",214000,false
2023-03-041,HARDY Featuring Lainey Wilson,the mockingbird & THE CROW,Wait In The Truck,277000,false
2023-03-042,Cole Swindell,Stereotype,She Had Me At Heads Carolina,206000,false
2023-03-043,Zach Bryan Featuring Maggie Rogers,Dawns (feat. Maggie Rogers),Dawns,290000,true
2023-03-044,Jordan Davis,What My World Spins Around,What My World Spins Around,186000,false
2023-03-045,Lizzo,Special,About Damn Time,191000,true
2023-03-046,GloRilla & Cardi B,"Anyways, Life’s Great…",Tomorrow 2,209000,true
2023-03-047,Lady Gaga,Born This Way (International Special Edition Version),Bloody Mary,244000,false
2023-03-048,SZA,SOS,Nobody Gets Me,181000,true
2023-03-049,NF,HOPE,Hope,264000,false
2023-03-050,Sia,Unstoppable,Unstoppable,218000,false
2023-03-051,Toosii,Favorite Song,Favorite Song,209000,false
2023-03-052,Rihanna,Lift Me Up (From Black Panther: Wakanda Forever - Music From and Inspired By),Lift Me Up,197000,false
2023-03-053,Carly Pearce,29: Written In Stone,What He Didn't Do,191000,false
2023-03-054,The Kid LAROI,LOVE AGAIN,Love Again,145000,false
2023-03-055,Lizzo Featuring SZA,Special (feat. SZA),Special,174000,true
2023-03-056,Carin Leon X Grupo Frontera,Que Vuelvas,Que Vuelvas,169000,false
2023-03-057,Drake & 21 Savage,Her Loss,Spin Bout U,214000,true
2023-03-058,Parker McCollum,Handle On You,Handle On You,219000,false
2023-03-059,Corey Kent,Wild as Her,Wild As Her,200000,false
2023-03-060,Morgan Wallen,One Thing At A Time,One Thing At A Time,206000,false
2023-03-061,Morgan Wallen,One Thing At A Time,I Wrote The Book,181000,false
2023-03-062,Lil Uzi Vert,Watch This (ARIZONATEARS Pluggnb Remix),Watch This (ARIZONATEARS Pluggnb Remix),163000,true
2023-03-063,Niall Horan,Heaven (Acoustic),Heaven,183000,false
2023-03-064,Lil Baby,Too Hard,Freestyle,162000,true
2023-03-065,SZA,SOS,Low,181000,true
2023-03-066,Megan Moroney,Tennessee Orange,Tennessee Orange,223000,false
2023-03-067,Jordan Davis,Next Thing You Know,Next Thing You Know,175000,false
2023-03-068,Ice Spice,In Ha Mood,In Ha Mood,129000,true
2023-03-069,Polo G & Future,No Time Wasted (feat. Future),No Time Wasted,179000,true
2023-03-070,"Gabito Ballesteros, Peso Pluma & Natanael Cano",AMG,AMG,174000,true
2023-03-071,Brett Young,Brett Young,You Didn't,227000,false
2023-03-072,Sabrina Carpenter,emails i can't send,Nonsense,163000,false
2023-03-073,Tiesto Featuring Tate McRae,10:35,10:35,172000,false
2023-03-074,Linkin Park,Lost,Lost,199000,false
2023-03-075,Lizzy McAlpine,five seconds flat,Ceilings,182000,false
2023-03-076,"Metro Boomin, Travis Scott & Young Thug",HEROES & VILLAINS,Trance,194000,true
2023-03-077,Jason Aldean,MACON,That's What Tequila Does,189000,false
2023-03-078,d4vd,Anti Love Songs,Here With Me,242000,false
2023-03-079,Peso Pluma X Natanael Cano,PRC,PRC,184000,true
2023-03-080,Morgan Wallen,One Thing At A Time,Everything I Love,187000,false
2023-03-081,Lil Baby Featuring Fridayy,RY RY WORLD,Forever,197000,true
2023-03-082,Grupo Frontera,No Se Va (En Vivo),No Se Va,193000,false
2023-03-083,Latto Featuring LU KALA,Lottery (feat. LU KALA),Lottery,186000,true
2023-03-084,Tory Lanez,Alone At Prom,The Color Violet,227000,false
2023-03-085,Cody Johnson,Human The Double Album,Human,221000,false
2023-03-086,Future,I NEVER LIKED YOU,Love You Better,129000,true
2023-03-087,Tyler Hubbard,Dancin' In The Country,Dancin' In The Country,179000,false
2023-03-088,Ozuna Featuring Feid,OzuTochi,Hey Mor,196000,false
2023-03-089,NewJeans,NewJeans 'OMG',OMG,212000,false
2023-03-090,Yandel & Feid,Yandel 150,Yandel 150,216000,true
2023-03-091,Karol G x Romeo Santos,X SI VOLVEMOS,X Si Volvemos,202000,true
2023-03-092,Metro Boomin Featuring Don Toliver & Future,HEROES & VILLAINS,Too Many Nights,199000,true
2023-03-093,SZA,SOS,Blind,150000,true
2023-03-094,P!nk,TRUSTFALL,Trustfall,237000,false
2023-03-095,NLE Choppa & 2Rare,DO IT AGAIN (feat. 2Rare),Do It Again,213000,true
2023-03-096,NLE Choppa,SLUT ME OUT,Slut Me Out,123000,true
2023-03-097,Arcangel & Bad Bunny,La Jumpa,La Jumpa,255000,true
2023-03-098,Hotel Ugly,Shut up My Moms Calling,Shut Up My Moms Calling,164000,false
2023-03-099,Dierks Bentley,Gold,Gold,167000,false
2023-03-100,Finesse2Tymes,90 Days,Back End,165000,true
2023-04-001,Miley Cyrus,Flowers,Flowers,200000,false
2023-04-002,Morgan Wallen,One Thing At A Time,Last Night,163000,false
2023-04-003,SZA,SOS,Kill Bill,153000,false
2023-04-004,"Metro Boomin, The Weeknd & 21 Savage",HEROES & VILLAINS,Creepin',221000,true
2023-04-005,The Weeknd & Ariana Grande,Starboy,Die For You,260000,false
2023-04-006,PinkPantheress & Ice Spice,Boy's a liar Pt. 2,"Boy's A Liar, Pt. 2",131000,true
2023-04-007,Taylor Swift,Midnights,Anti-Hero,200000,false
2023-04-008,Rema & Selena Gomez,Calm Down,Calm Down,239000,false
2023-04-009,Coi Leray,Players,Players,139000,true
2023-04-010,Bailey Zimmerman,Rock and A Hard Place,Rock And A Hard Place,207000,false
2023-04-011,Morgan Wallen,Thought You Should Know,Thought You Should Know,215000,true
2023-04-012,Taylor Swift,All Of The Girls You Loved Before,All Of The Girls You Loved Before,221000,false
2023-04-013,Morgan Wallen,One Thing At A Time,You Proof,157000,false
2023-04-014,Chris Brown,Indigo (Extended),Under The Influence,184000,true
2023-04-015,Harry Styles,As It Was,As It Was,167000,false
2023-04-016,David Guetta & Bebe Rexha,I’m Good (Blue) (The Complete Collection),I'm Good (Blue),175000,true
2023-04-017,Taylor Swift,Midnights,Lavender Haze,202000,true
2023-04-018,Sam Smith & Kim Petras,Unholy,Unholy,157000,false
2023-04-019,Lil Uzi Vert,Just Wanna Rock,Just Wanna Rock,123000,true
2023-04-020,Morgan Wallen,One Thing At A Time,Thinkin' Bout Me,177000,false
2023-04-021,Toosii,Favorite Song,Favorite Song,209000,false
2023-04-022,Karol G & Shakira,MAÑANA SERÁ BONITO,TQG,197000,true
2023-04-023,Miguel,All I Want Is You,Sure Thing,196000,false
2023-04-024,RAYE Featuring 070 Shake,Escapism. / The Thrill Is Gone.,Escapism,272000,true
2023-04-025,Morgan Wallen,One Thing At A Time,One Thing At A Time,206000,false
2023-04-026,Eslabon Armado X Peso Pluma,Ella Baila Sola,Ella Baila Sola,165000,false
2023-04-027,Drake & 21 Savage,Her Loss,Rich Flex,239000,true
2023-04-028,Kane Brown With Katelyn Brown,Different Man,Thank God,175000,false
2023-04-029,Stephen Sanchez,Until I Found You,Until I Found You,177000,false
2023-04-030,Jimin,Set Me Free Pt.2,"Set Me Free, Pt. 2",200000,true
2023-04-031,Beyonce,RENAISSANCE,Cuff It,225000,true
2023-04-032,Luke Combs,Growin' Up,"Going, Going, Gone",177000,false
2023-04-033,Zach Bryan,American Heartbreak,Something In The Orange,254000,false
2023-04-034,"Metro Boomin, Future & Chris Brown",HEROES & VILLAINS,Superhero (Heroes & Villains),182000,true
2023-04-035,Lainey Wilson,Bell Bottom Country,Heart Like A Truck,199000,false
2023-04-036,SZA,SOS,Snooze,201000,true
2023-04-037,Carly Pearce,29: Written In Stone,What He Didn't Do,191000,false
2023-04-038,Morgan Wallen,One Thing At A Time,Everything I Love,187000,false
2023-04-039,Morgan Wallen,One Thing At A Time,Ain't That Some,157000,false
2023-04-040,Drake & 21 Savage,Her Loss,Spin Bout U,214000,true
2023-04-041,Lady Gaga,Born This Way (International Special Edition Version),Bloody Mary,244000,false
2023-04-042,JVKE,golden hour,Golden Hour,209000,false
2023-04-043,HARDY Featuring Lainey Wilson,the mockingbird & THE CROW,Wait In The Truck,277000,false
2023-04-044,SZA,Shirt,Shirt,181000,true
2023-04-045,Luke Combs,5 Leaf Clover,5 Leaf Clover,210000,false
2023-04-046,Morgan Wallen,One Thing At A Time,I Wrote The Book,181000,false
2023-04-047,Nicki Minaj,Red Ruby Da Sleeze,Red Ruby Da Sleeze,208000,true
2023-04-048,Superstar Pride,5LBS OF PRESSURE,Painting Pictures,125000,true
2023-04-049,Luke Combs,Love You Anyway,Love You Anyway,229000,false
2023-04-050,Fuerza Regida X Grupo Frontera,Bebe Dame,Bebe Dame,271000,false
2023-04-051,Morgan Wallen Featuring Eric Church,One Thing At A Time,Man Made A Bar,191000,false
2023-04-052,SZA,SOS,Nobody Gets Me,181000,true
