track_id,artists,album_name,track_name,duration_ms,explicit
2019-01-058,21 Savage,i am > i was (Deluxe),Can't Leave Without It,205000,true
2019-01-059,Lauren Daigle,Look Up Child,You Say,274000,false
2019-01-060,Ellie Goulding X Diplo Featuring Swae Lee,Close To Me,Close To Me,182000,true
2019-01-061,Jimmie Allen,Best Shot (Acoustic Version),Best Shot,193000,false
2019-01-062,Meek Mill Featuring Jeremih & PnB Rock,Legends of the Summer,Dangerous,234000,true
2019-01-063,Dean Lewis,Be Alright,Be Alright,196000,true
2019-01-064,Mitchell Tenpenny,Telling All My Secrets,Drunk Me,213000,false
2019-01-065,A Boogie Wit da Hoodie Featuring Offset & Tyga,Startender (feat. Offset and Tyga),Startender,192000,true
2019-01-066,A Boogie Wit da Hoodie,Look Back at It,Look Back At It,179000,true
2019-01-067,21 Savage,i am > i was,All My Friends,212000,true
2019-01-068,XXXTENTACION,BAD!,BAD!,94000,false
2019-01-069,Pardison Fontaine Featuring Cardi B,Backin' It Up (feat. Cardi B),Backin' It Up,190000,true
2019-01-070,21 Savage,i am > i was,Break Da Law,178000,true
2019-01-071,Ariana Grande,"thank u, next",Imagine,212000,true
2019-01-072,Tory Lanez & Rich The Kid,LoVE me NOw (ReLoAdeD),Talk To Me,184000,true
2019-01-073,21 Savage,i am > i was,Monster,233000,true
2019-01-074,Kodak Black,Dying to Live,Calling My Spirit,152000,true
2019-01-075,Camila Cabello,Camila,Consequences,178000,false
2019-01-076,Juice WRLD,Armed And Dangerous,Armed And Dangerous,170000,true
2019-01-077,XXXTENTACION x Lil Pump Featuring Maluma & Swae Lee,Arms Around You (feat. Maluma & Swae Lee),Arms Around You,198000,true
2019-01-078,Mark Ronson Featuring Miley Cyrus,Nothing Breaks Like a Heart (feat. Miley Cyrus),Nothing Breaks Like A Heart,217000,false
2019-01-079,Thomas Rhett,Life Changes,Sixteen,178000,false
2019-01-080,Dierks Bentley Featuring Brothers Osborne,The Mountain,Burning Man,239000,false
2019-01-081,Luke Combs,This One's for You Too (Deluxe Edition),Beautiful Crazy,193000,false
2019-01-082,Billie Eilish,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",When The Party's Over,199000,false
2019-01-083,Ava Max,Heaven & Hell,Sweet But Psycho,187000,false
2019-01-084,The Chainsmokers Featuring Kelsea Ballerini,Sick Boy,This Feeling,197000,false
2019-01-085,Jacquees,4275 (Bonus Version),You,217000,true
2019-01-086,21 Savage,i am > i was,1.5,149000,true
2019-01-087,Jason Aldean,30 Number One Hits,Girl Like You,192000,false
2019-01-088,21 Savage,i am > i was (Deluxe),Out For The Night,235000,true
2019-01-089,Dustin Lynch,Tullahoma,Good Girl,189000,false
2019-01-090,French Montana Featuring Drake,No Stylist,No Stylist,192000,true
2019-01-091,Billie Eilish & Khalid,lovely,Lovely,199000,false
2019-01-092,Anuel AA & Romeo Santos,Ella Quiere Beber (Remix),Ella Quiere Beber,219000,false
2019-01-093,21 Savage,i am > i was (Deluxe),Gun Smoke,167000,true
2019-01-094,A Boogie Wit da Hoodie Featuring Juice WRLD,Hoodie SZN,Demons And Angels,214000,true
2019-01-095,21 Savage,i am > i was (Deluxe),ASMR,172000,true
2019-01-096,Kip Moore,SLOWHEART,Last Shot,228000,false
2019-01-097,Future & Juice WRLD,Future & Juice WRLD Present... WRLD ON DRUGS,Fine China,142000,true
2019-01-098,Calboy,Envy Me,Envy Me,120000,true
2019-01-099,Shawn Mendes X Zedd,Shawn Mendes,Lost In Japan,201000,false
2019-01-100,Scotty McCreery,Seasons Change,This Is It,230000,false
2019-02-001,Ariana Grande,"thank u, next",7 Rings,178000,true
2019-02-002,Halsey,Manic,Without Me,201000,true
2019-02-003,Post Malone & Swae Lee,Spider-Man: Into the Spider-Verse (Soundtrack From & Inspired by the Motion Picture),Sunflower (Spider-Man: Into The Spider-Verse),158000,false
2019-02-004,Ariana Grande,"thank u, next","Thank U, Next",206000,true
2019-02-005,Travis Scott,ASTROWORLD,Sicko Mode,313000,true
2019-02-006,Panic! At The Disco,Pray for the Wicked,High Hopes,190000,false
2019-02-007,Marshmello & Bastille,Happier,Happier,214000,false
2019-02-008,Post Malone,Wow.,Wow.,150000,true
2019-02-009,Maroon 5 Featuring Cardi B,Girls Like You,Girls Like You,236000,true
2019-02-010,Lil Baby & Gunna,Drip Harder,Drip Too Hard,146000,true
2019-02-011,"benny blanco, Halsey & Khalid",Eastside,Eastside,173000,false
2019-02-012,Kodak Black Featuring Travis Scott & Offset,ZEZE (feat. Travis Scott & Offset),ZEZE,228000,true
2019-02-013,Cardi B,Money,Money,183000,true
2019-02-014,Meek Mill Featuring Drake,Championships,Going Bad,180000,true
2019-02-015,Gucci Mane X Bruno Mars X Kodak Black,Wake Up in the Sky,Wake Up In The Sky,204000,true
2019-02-016,Sheck Wes,MUDBOY,Mo Bamba,181000,true
2019-02-017,5 Seconds Of Summer,Youngblood,Youngblood,203000,false
2019-02-018,"DJ Snake Featuring Selena Gomez, Ozuna & Cardi B",Carte Blanche,Taki Taki,213000,true
2019-02-019,Bad Bunny Featuring Drake,X 100PRE,MIA,210000,false
2019-02-020,Post Malone,beerbongs & bentleys,Better Now,230000,true
2019-02-021,Flipp Dinero,LOVE FOR GUALA,Leave Me Alone,196000,true
2019-02-022,Ariana Grande,Sweetener,Breathin,198000,true
2019-02-023,Khalid,Better,Better,229000,true
2019-02-024,Lady Gaga & Bradley Cooper,A Star Is Born Soundtrack,Shallow,216000,false
2019-02-025,Juice WRLD,Goodbye & Good Riddance,Lucid Dreams,239000,true
2019-02-026,J. Cole,MIDDLE CHILD,Middle Child,213000,true
2019-02-027,Bazzi Featuring Camila Cabello,Beautiful,Beautiful,178000,false
2019-02-028,Ellie Goulding X Diplo Featuring Swae Lee,Close To Me,Close To Me,182000,true
2019-02-029,City Girls Featuring Cardi B,Girl Code,Twerk,165000,true
2019-02-030,Ella Mai,Ella Mai,Trip,217000,false
2019-02-031,Dan + Shay,Speechless,Speechless,212000,false
2019-02-032,Khalid & Normani,Love Lies,Love Lies,201000,true
2019-02-033,Gesaffelstein & The Weeknd,Hyperion,Lost In The Fire,202000,true
2019-02-034,21 Savage,i am > i was,A Lot,290000,true
2019-02-035,Ava Max,Heaven & Hell,Sweet But Psycho,187000,false
2019-02-036,Pinkfong,Baby Shark Special,Baby Shark,96000,false
2019-02-037,"Cardi B, Bad Bunny & J Balvin",Invasion of Privacy,I Like It,253000,true
2019-02-038,Logic,Confessions of a Dangerous Mind,Keanu Reeves,226000,true
2019-02-039,Lauren Daigle,Look Up Child,You Say,274000,false
2019-02-040,Pardison Fontaine Featuring Cardi B,Backin' It Up (feat. Cardi B),Backin' It Up,190000,true
2019-02-041,Sam Smith & Normani,Dancing With A Stranger,Dancing With A Stranger,171000,false
2019-02-042,Luke Combs,This One's for You Too (Deluxe Edition),Beautiful Crazy,193000,false
2019-02-043,Future,Future Hndrxx Presents: The WIZRD,Crushed Up,150000,true
2019-02-044,A Boogie Wit da Hoodie,Look Back at It,Look Back At It,179000,true
2019-02-045,Calboy,Envy Me,Envy Me,120000,true
2019-02-046,A Boogie Wit da Hoodie Featuring 6ix9ine,Hoodie SZN,Swervin,189000,true
2019-02-047,Future Featuring Travis Scott,Future Hndrxx Presents: The WIZRD,First Off,229000,true
2019-02-048,Dierks Bentley Featuring Brothers Osborne,The Mountain,Burning Man,239000,false
2019-02-049,Thomas Rhett,Life Changes,Sixteen,178000,false
2019-02-050,Imagine Dragons,Origins (Deluxe),Natural,189000,false
2019-02-051,Jason Aldean,30 Number One Hits,Girl Like You,192000,false
2019-02-052,Dean Lewis,Be Alright,Be Alright,196000,true
2019-02-053,Scotty McCreery,Seasons Change,This Is It,230000,false
2019-02-054,Mark Ronson Featuring Miley Cyrus,Nothing Breaks Like a Heart (feat. Miley Cyrus),Nothing Breaks Like A Heart,217000,false
2019-02-055,Chris Brown,Indigo,Undecided,181000,true
2019-02-056,The Chainsmokers Featuring Kelsea Ballerini,Sick Boy,This Feeling,197000,false
2019-02-057,Future,Future Hndrxx Presents: The WIZRD,Jumpin On A Jet,138000,true
2019-02-058,Dustin Lynch,Tullahoma,Good Girl,189000,false
2019-02-059,Lil Wayne,Tha Carter V,Uproar,194000,true
2019-02-060,Jimmie Allen,Best Shot (Acoustic Version),Best Shot,193000,false
2019-02-061,Anuel AA & Romeo Santos,Ella Quiere Beber (Remix),Ella Quiere Beber,219000,false
2019-02-062,Kodak Black,Dying to Live,Calling My Spirit,152000,true
2019-02-063,Juice WRLD,Armed And Dangerous,Armed And Dangerous,170000,true
2019-02-064,XXXTENTACION x Lil Pump Featuring Maluma & Swae Lee,Arms Around You (feat. Maluma & Swae Lee),Arms Around You,198000,true
2019-02-065,Future,Future Hndrxx Presents: The WIZRD,Never Stop,291000,true
2019-02-066,Blueface,Famous Cryp,Thotiana,129000,true
2019-02-067,Jacquees,4275 (Bonus Version),You,217000,true
2019-02-068,Anuel AA & Karol G,Secreto,Secreto,258000,false
2019-02-069,French Montana Featuring Drake,No Stylist,No Stylist,192000,true
2019-02-070,Luke Bryan,What Makes You Country,What Makes You Country,235000,false
2019-02-071,YNW Melly Featuring Kanye West,We All Shine,Mixed Personalities,230000,true
2019-02-072,Camila Cabello,Camila,Consequences,178000,false
2019-02-073,Chris Stapleton,From A Room: Volume 2,Millionaire,211000,false
2019-02-074,Travis Scott,ASTROWORLD,Yosemite,150000,false
2019-02-075,Khalid & Kane Brown,Suncity,Saturday Nights,210000,false
2019-02-076,Future,Future Hndrxx Presents: The WIZRD,Temptation,168000,true
2019-02-077,Zara Larsson,Ruin My Life,Ruin My Life,190000,true
2019-02-078,Jordan Davis,Take It From Me,Take It From Me,175000,false
2019-02-079,Future,Future Hndrxx Presents: The WIZRD,Rocket Ship,117000,true
2019-02-080,A Boogie Wit da Hoodie Featuring Offset & Tyga,Startender (feat. Offset and Tyga),Startender,192000,true
2019-02-081,Mustard & Migos,Perfect Ten,Pure Water,194000,true
2019-02-082,Billie Eilish & Khalid,lovely,Lovely,199000,false
2019-02-083,Future,Future Hndrxx Presents: The WIZRD,F&N,189000,true
2019-02-084,Jake Owen,Greetings From...Jake,Down To The Honkytonk,186000,true
2019-02-085,Loud Luxury Featuring Brando,Body,Body,163000,false
2019-02-086,Lukas Graham,3 (The Purple Album),Love Someone,205000,false
2019-02-087,Billie Eilish,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",When The Party's Over,199000,false
2019-02-088,Kehlani Featuring Ty Dolla $ign,Nights Like This (feat. Ty Dolla $ign),Nights Like This,201000,true
2019-02-089,Lil Baby,Street Gossip,Pure Cocaine,154000,true
2019-02-090,Silk City x Dua Lipa,,Electricity,238000,false
2019-02-091,Cody Johnson,Ain't Nothin' to It - EP,On My Way To You,213000,false
2019-02-092,Old Dominion,Old Dominion,Make It Sweet,186000,false
2019-02-093,Carrie Underwood,Country Wedding Songs,Love Wins,229000,false
2019-02-094,Tory Lanez & Rich The Kid,LoVE me NOw (ReLoAdeD),Talk To Me,184000,true
2019-02-095,YNW Melly,Murder On My Mind,Murder On My Mind,269000,true
2019-02-096,Maren Morris,GIRL,GIRL,250000,false
2019-02-097,benny blanco & Juice WRLD Featuring Brendon Urie,Roses,Roses,223000,true
2019-02-098,Hikaru Utada & Skrillex,Face My Fears,Face My Fears,222000,false
2019-02-099,Ariana Grande,"thank u, next",Imagine,212000,true
2019-02-100,Future,Future Hndrxx Presents: The WIZRD,Call The Coroner,132000,true
2019-03-001,Ariana Grande,"thank u, next",7 Rings,178000,true
2019-03-002,Halsey,Manic,Without Me,201000,true
2019-03-003,Post Malone & Swae Lee,Spider-Man: Into the Spider-Verse (Soundtrack From & Inspired by the Motion Picture),Sunflower (Spider-Man: Into The Spider-Verse),158000,false
2019-03-004,Ariana Grande,"thank u, next","Thank U, Next",206000,true
2019-03-005,Cardi B & Bruno Mars,Please Me,Please Me,200000,true
2019-03-006,Marshmello & Bastille,Happier,Happier,214000,false
2019-03-007,Travis Scott,ASTROWORLD,Sicko Mode,313000,true
2019-03-008,Ariana Grande,"thank u, next","Break Up With Your Girlfriend, I'm Bored",189000,true
2019-03-009,Panic! At The Disco,Pray for the Wicked,High Hopes,190000,false
2019-03-010,Post Malone,Wow.,Wow.,150000,true
2019-03-011,J. Cole,MIDDLE CHILD,Middle Child,213000,true
2019-03-012,"benny blanco, Halsey & Khalid",Eastside,Eastside,173000,false
2019-03-013,Blueface,Famous Cryp,Thotiana,129000,true
2019-03-014,YNW Melly,Murder On My Mind,Murder On My Mind,269000,true
2019-03-015,Meek Mill Featuring Drake,Championships,Going Bad,180000,true
2019-03-016,Cardi B,Money,Money,183000,true
2019-03-017,21 Savage,i am > i was,A Lot,290000,true
2019-03-018,Lil Baby & Gunna,Drip Harder,Drip Too Hard,146000,true
2019-03-019,Maroon 5 Featuring Cardi B,Girls Like You,Girls Like You,236000,true
2019-03-020,Khalid,Better,Better,229000,true
2019-03-021,Lady Gaga & Bradley Cooper,A Star Is Born Soundtrack,Shallow,216000,false
2019-03-022,Kodak Black Featuring Travis Scott & Offset,ZEZE (feat. Travis Scott & Offset),ZEZE,228000,true
2019-03-023,Luke Combs,This One's for You Too (Deluxe Edition),Beautiful Crazy,193000,false
2019-03-024,Bad Bunny Featuring Drake,X 100PRE,MIA,210000,false
2019-03-025,Sam Smith & Normani,Dancing With A Stranger,Dancing With A Stranger,171000,false
2019-03-026,5 Seconds Of Summer,Youngblood,Youngblood,203000,false
2019-03-027,Juice WRLD,Death Race For Love (Bonus Track Version),Robbery,240000,true
2019-03-028,Post Malone,beerbongs & bentleys,Better Now,230000,true
2019-03-029,Ava Max,Heaven & Hell,Sweet But Psycho,187000,false
2019-03-030,Dean Lewis,Be Alright,Be Alright,196000,true
2019-03-031,Dan + Shay,Tequila (Robin Schulz Remix),Tequila,170000,false
2019-03-032,Billie Eilish,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",Bury A Friend,193000,false
2019-03-033,"Cardi B, Bad Bunny & J Balvin",Invasion of Privacy,I Like It,253000,true
2019-03-034,Lauren Daigle,Look Up Child,You Say,274000,false
2019-03-035,Flipp Dinero,LOVE FOR GUALA,Leave Me Alone,196000,true
2019-03-036,Gucci Mane X Bruno Mars X Kodak Black,Wake Up in the Sky,Wake Up In The Sky,204000,true
2019-03-037,Ellie Goulding X Diplo Featuring Swae Lee,Close To Me,Close To Me,182000,true
2019-03-038,Pinkfong,Baby Shark Special,Baby Shark,96000,false
2019-03-039,A Boogie Wit da Hoodie,Look Back at It,Look Back At It,179000,true
2019-03-040,Sheck Wes,MUDBOY,Mo Bamba,181000,true
2019-03-041,Juice WRLD,Goodbye & Good Riddance,Lucid Dreams,239000,true
2019-03-042,Calboy,Envy Me,Envy Me,120000,true
2019-03-043,A Boogie Wit da Hoodie Featuring 6ix9ine,Hoodie SZN,Swervin,189000,true
2019-03-044,"DJ Snake Featuring Selena Gomez, Ozuna & Cardi B",Carte Blanche,Taki Taki,213000,true
2019-03-045,Scotty McCreery,Seasons Change,This Is It,230000,false
2019-03-046,Ariana Grande,"thank u, next",NASA,173000,false
2019-03-047,Pardison Fontaine Featuring Cardi B,Backin' It Up (feat. Cardi B),Backin' It Up,190000,true
2019-03-048,Ariana Grande,"thank u, next",Needy,171000,true
2019-03-049,Offset,Red Room,Red Room,241000,true
2019-03-050,Khalid,Talk (feat. Disclosure),Talk,197000,false
2019-03-051,Jason Aldean,30 Number One Hits,Girl Like You,192000,false
2019-03-052,City Girls Featuring Cardi B,Girl Code,Twerk,165000,true
2019-03-053,Ariana Grande,"thank u, next",Bloodline,215000,true
2019-03-054,Luke Bryan,What Makes You Country,What Makes You Country,235000,false
2019-03-055,Ariana Grande,"thank u, next",Bad Idea,266000,false
2019-03-056,Mustard & Migos,Perfect Ten,Pure Water,194000,true
2019-03-057,Ariana Grande,"thank u, next",Fake Smile,208000,true
2019-03-058,Ariana Grande,"thank u, next",Imagine,212000,true
2019-03-059,Jordan Davis,Take It From Me,Take It From Me,175000,false
2019-03-060,YNW Melly Featuring Kanye West,We All Shine,Mixed Personalities,230000,true
2019-03-061,Gesaffelstein & The Weeknd,Hyperion,Lost In The Fire,202000,true
2019-03-062,Ariana Grande,"thank u, next",Ghostin,270000,false
2019-03-063,Mark Ronson Featuring Miley Cyrus,Nothing Breaks Like a Heart (feat. Miley Cyrus),Nothing Breaks Like A Heart,217000,false
2019-03-064,The Chainsmokers Featuring Kelsea Ballerini,Sick Boy,This Feeling,197000,false
2019-03-065,Chris Brown,Indigo,Undecided,181000,true
2019-03-066,Chris Stapleton,From A Room: Volume 2,Millionaire,211000,false
2019-03-067,Brett Young,The Acoustic Sessions,Here Tonight,198000,false
2019-03-068,Kodak Black,Dying to Live,Calling My Spirit,152000,true
2019-03-069,Thomas Rhett,Life Changes,Sixteen,178000,false
2019-03-070,Lukas Graham,3 (The Purple Album),Love Someone,205000,false
2019-03-071,Juice WRLD,Armed And Dangerous,Armed And Dangerous,170000,true
2019-03-072,Kehlani Featuring Ty Dolla $ign,Nights Like This (feat. Ty Dolla $ign),Nights Like This,201000,true
2019-03-073,Lil Baby,Drip Harder,Close Friends,203000,true
2019-03-074,Ariana Grande,"thank u, next",In My Head,222000,true
2019-03-075,Yo Gotti Featuring Lil Baby,Put a Date On It (feat. Lil Baby),Put A Date On It,195000,true
2019-03-076,Lil Baby,Street Gossip,Pure Cocaine,154000,true
2019-03-077,Jake Owen,Greetings From...Jake,Down To The Honkytonk,186000,true
2019-03-078,Anuel AA & Romeo Santos,Ella Quiere Beber (Remix),Ella Quiere Beber,219000,false
2019-03-079,Billie Eilish & Khalid,lovely,Lovely,199000,false
2019-03-080,Florida Georgia Line,Can't Say I Ain't Country,Talk You Out Of It,202000,false
2019-03-081,Kelsea Ballerini,Unapologetically (Deluxe Edition),Miss Me More,192000,false
2019-03-082,Loud Luxury Featuring Brando,Body,Body,163000,false
2019-03-083,Midland,On The Rocks,Burn Out,191000,false
2019-03-084,Chase Rice,Lambs & Lions,Eyes On You,182000,false
2019-03-085,The Chainsmokers Featuring 5 Seconds Of Summer,World War Joy...Takeaway,Who Do You Love,226000,true
2019-03-086,Zedd & Katy Perry,365,365,181000,false
2019-03-087,YK Osiris,Worth It,Worth It,189000,false
2019-03-088,Billie Eilish,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",When The Party's Over,199000,false
2019-03-089,Travis Scott,ASTROWORLD,Yosemite,150000,false
2019-03-090,Ella Mai,Ella Mai,Shot Clock,201000,true
2019-03-091,Riley Green,Different 'Round Here,There Was This Girl,195000,false
2019-03-092,Daddy Yankee & Katy Perry Featuring Snow,Con Calma,Con Calma,192000,false
2019-03-093,Cody Johnson,Ain't Nothin' to It - EP,On My Way To You,213000,false
2019-03-094,Alec Benjamin + Alessia Cara,Let Me Down Slowly (feat. Alessia Cara),Let Me Down Slowly,169000,false
2019-03-095,Ariana Grande,"thank u, next",Make Up,140000,true
2019-03-096,Old Dominion,Old Dominion,Make It Sweet,186000,false
2019-03-097,Dustin Lynch,Tullahoma,Good Girl,189000,false
2019-03-098,XXXTENTACION x Lil Pump Featuring Maluma & Swae Lee,Arms Around You (feat. Maluma & Swae Lee),Arms Around You,198000,true
2019-03-099,A Boogie Wit da Hoodie Featuring Offset & Tyga,Startender (feat. Offset and Tyga),Startender,192000,true
2019-03-100,Michael Ray,Pump-Up Country,One That Got Away,218000,false
2019-04-001,Ariana Grande,"thank u, next",7 Rings,178000,true
2019-04-002,Post Malone,Wow.,Wow.,150000,true
2019-04-003,Post Malone & Swae Lee,Spider-Man: Into the Spider-Verse (Soundtrack From & Inspired by the Motion Picture),Sunflower (Spider-Man: Into The Spider-Verse),158000,false
2019-04-004,Halsey,Manic,Without Me,201000,true
2019-04-005,Cardi B & Bruno Mars,Please Me,Please Me,200000,true
2019-04-006,Marshmello & Bastille,Happier,Happier,214000,false
2019-04-007,J. Cole,MIDDLE CHILD,Middle Child,213000,true
2019-04-008,Blueface,Famous Cryp,Thotiana,129000,true
2019-04-009,Jonas Brothers,Happiness Begins,Sucker,181000,false
2019-04-010,Lady Gaga & Bradley Cooper,A Star Is Born Soundtrack,Shallow,216000,false
2019-04-011,"benny blanco, Halsey & Khalid",Eastside,Eastside,173000,false
2019-04-012,Meek Mill Featuring Drake,Championships,Going Bad,180000,true
2019-04-013,Panic! At The Disco,Pray for the Wicked,High Hopes,190000,false
2019-04-014,Ariana Grande,"thank u, next","Break Up With Your Girlfriend, I'm Bored",189000,true
2019-04-015,Lil Nas X Featuring Billy Ray Cyrus,7,Old Town Road,113000,false
2019-04-016,Khalid,Better,Better,229000,true
2019-04-017,Sam Smith & Normani,Dancing With A Stranger,Dancing With A Stranger,171000,false
2019-04-018,Travis Scott,ASTROWORLD,Sicko Mode,313000,true
2019-04-019,YNW Melly,Murder On My Mind,Murder On My Mind,269000,true
2019-04-020,Ava Max,Heaven & Hell,Sweet But Psycho,187000,false
2019-04-021,Ariana Grande,"thank u, next","Thank U, Next",206000,true
2019-04-022,21 Savage,i am > i was,A Lot,290000,true
2019-04-023,Maroon 5 Featuring Cardi B,Girls Like You,Girls Like You,236000,true
2019-04-024,Dean Lewis,Be Alright,Be Alright,196000,true
2019-04-025,Luke Combs,This One's for You Too (Deluxe Edition),Beautiful Crazy,193000,false
2019-04-026,Lil Baby & Gunna,Drip Harder,Drip Too Hard,146000,true
2019-04-027,Ellie Goulding X Diplo Featuring Swae Lee,Close To Me,Close To Me,182000,true
2019-04-028,Cardi B,Money,Money,183000,true
2019-04-029,Post Malone,beerbongs & bentleys,Better Now,230000,true
2019-04-030,Lauren Daigle,Look Up Child,You Say,274000,false
2019-04-031,Mustard & Migos,Perfect Ten,Pure Water,194000,true
2019-04-032,5 Seconds Of Summer,Youngblood,Youngblood,203000,false
2019-04-033,Pinkfong,Baby Shark Special,Baby Shark,96000,false
2019-04-034,Bad Bunny Featuring Drake,X 100PRE,MIA,210000,false
2019-04-035,A Boogie Wit da Hoodie,Look Back at It,Look Back At It,179000,true
2019-04-036,Calboy,Envy Me,Envy Me,120000,true
2019-04-037,Juice WRLD,Death Race For Love (Bonus Track Version),Robbery,240000,true
2019-04-038,Kodak Black Featuring Travis Scott & Offset,ZEZE (feat. Travis Scott & Offset),ZEZE,228000,true
2019-04-039,Dan + Shay,Tequila (Robin Schulz Remix),Tequila,170000,false
2019-04-040,Khalid,Talk (feat. Disclosure),Talk,197000,false
2019-04-041,Billie Eilish,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",Bury A Friend,193000,false
2019-04-042,YNW Melly Featuring Kanye West,We All Shine,Mixed Personalities,230000,true
2019-04-043,City Girls,Girl Code,Act Up,158000,true
2019-04-044,A Boogie Wit da Hoodie Featuring 6ix9ine,Hoodie SZN,Swervin,189000,true
