billboard_id,track_id,Track Name,Artist Name(s),Release Date,Duration (ms),Explicit,Genres,Danceability,Energy,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
2021-06-009,5CZ40GBx1sQ9agT82CLQCT,traitor,olivia rodrigo,2021-05-21,229226,false,,0.38,0.339,-7.885,1,0.0338,0.691,0,0.12,0.0849,100.607,4
2021-06-036,0nqhKXDjsyBMvbeWmgijD0,wockesha,moneybagg yo,2021-04-23,180930,true,,0.582,0.537,-9.229,1,0.619,0.129,0,0.0749,0.771,82.103,4
2021-06-078,1irAliF0T8sLIOPJp6n7rU,single saturday night,cole swindell,2020-05-22,187683,false,"country,acoustic country",0.623,0.79,-5.07,1,0.0473,0.118,0,0.226,0.694,81.949,4
2021-06-100,5QS8PNEWbqTEZyQ6e9ZbJf,things a man oughta know,lainey wilson,2021-02-19,203373,false,country,0.659,0.683,-5.623,1,0.0312,0.513,0.00000493,0.133,0.397,139.931,4
2021-07-017,5zNW5ARjYhJQJz1AChP33n,thot shit,megan thee stallion,2021-06-11,184634,true,,0.95,0.693,-3.424,1,0.0898,0.0133,0,0.173,0.891,130.02,4
2021-07-022,2JPLbjOn0wPCngEot2STUS,yonaguni,bad bunny,2021-06-04,206710,true,"reggaeton,trap latino,latin,urbano latino",0.644,0.648,-4.601,1,0.118,0.276,0,0.135,0.44,179.951,4
2021-07-032,1fxYz1s15pyZLsJT0Hdh1m,late at night,roddy ricch,2021-06-04,174682,true,melodic rap,0.643,0.403,-11.254,0,0.41,0.343,0,0.138,0.111,98.54,4
2021-07-036,4fSIb4hdOQ151TILNsSEaF,todo de ti,rauw alejandro,2021-05-20,199604,true,"reggaeton,trap latino,urbano latino,latin",0.78,0.718,-3.605,0,0.0506,0.31,0.000163,0.0932,0.342,127.949,4
2021-07-051,3ZozFqJJlDBNIm4xqxn2ZD,fancy like,walker hayes,2021-06-04,161853,false,country,0.649,0.76,-6.487,1,0.0574,0.114,0,0.317,0.843,80.018,4
2021-07-066,3Vi5XqYrmQgOYBajMWSvCi,need to know,doja cat,2021-06-25,210560,true,,0.664,0.609,-6.509,1,0.0707,0.304,0,0.0926,0.194,130.041,4
2021-08-007,6PQ88X9TkUIAUIZJHW2upE,bad habits,ed sheeran,2021-06-25,231041,false,soft pop,0.808,0.897,-3.712,0,0.0348,0.0469,0.0000314,0.364,0.591,126.026,4
2021-08-015,5f3MXmTmstozFg0BH1yPUk,if i didn't love you,jason aldean;carrie underwood,2021-07-23,212030,false,"country,acoustic country",0.456,0.679,-4.802,1,0.0324,0.176,0,0.103,0.483,184.075,4
2021-08-019,0k4d5YPDr1r7FX77VdqWez,you right,doja cat;the weeknd,2021-06-25,186173,true,,0.828,0.621,-6.414,1,0.0565,0.0164,0.00233,0.0845,0.436,128.986,4
2021-08-079,2UikqkwBv7aIvlixeVXHWt,you should probably leave,chris stapleton,2020-11-13,213493,false,"country,outlaw country",0.602,0.477,-8.425,1,0.032,0.268,0.000031,0.173,0.552,183.89,4
2021-09-016,6OGogr19zPTM4BALXuMQpF,take my breath,the weeknd,2021-08-06,220196,false,,0.748,0.74,-6.01,1,0.0484,0.0107,0.0000218,0.101,0.518,121.004,4
2021-09-022,4RVwu0g32PAqgUiJoXsdF8,happier than ever,billie eilish,2021-07-30,298899,true,,0.332,0.225,-8.697,1,0.0348,0.767,0.00349,0.128,0.297,81.055,3
2021-09-068,4V5siYO9zHpLX5qf2F0qBV,get into it (yuh),doja cat,2021-06-24,138293,false,,0.92,0.639,-6.095,0,0.204,0.267,0.00012,0.0847,0.732,91.92,4
2021-09-070,2ds0pWAKDaq9yz3o6rexbk,woman,doja cat,2021-06-24,172626,false,,0.825,0.761,-4.188,0,0.0895,0.109,0.00339,0.119,0.881,107.983,4
2021-09-073,4FdPnT2cFrpWCmWZd7GXc3,one mississippi,kane brown,2021-08-20,213718,false,"country,pop country",0.471,0.846,-5.269,1,0.0389,0.00279,0.00000286,0.145,0.539,100.089,4
2021-09-084,69AIpwGNLxr4qS1X5ynx60,buy dirt,jordan davis;luke bryan,2021-05-21,167480,false,"country,pop country,acoustic country",0.586,0.559,-6.725,1,0.05,0.639,0,0.0872,0.437,177.945,4
2021-10-010,3egamOji0THEWgIOnAN2LX,thats what i want,lil nas x,2021-09-17,143901,false,,0.654,0.871,-4.547,0,0.348,0.00765,0,0.052,0.608,176.17,4
2021-10-017,50nfwKoDiSYg8zOCREWAm5,shivers,ed sheeran,2021-10-25,207853,false,soft pop,0.788,0.859,-2.724,1,0.0856,0.281,0,0.0424,0.822,141.02,4
2021-10-044,374MrggHI4Ip6UwJkaQUBn,meet me at our spot,the anxiety;willow;tyler cole,2020-03-13,162680,false,,0.769,0.465,-8.06,1,0.0327,0.0161,0.000596,0.0854,0.396,94.997,4
2021-10-080,2Xr1dTzJee307rmrkt8c0g,love nwantiti (ah ah ah),ckay,2019-08-30,145800,true,"afrobeats,afrobeat,afro r&b,afropop",0.727,0.739,-3.805,1,0.0411,0.365,0.00137,0.161,0.533,93.005,4
2021-11-001,0gplL1WMoJ6iYaPgMCL0gX,easy on me,adele,2021-10-14,224694,false,soft pop,0.604,0.366,-7.519,1,0.0282,0.578,0,0.133,0.13,141.981,4
2021-11-065,13rC4iKtfQocWIfzPOJxaT,'til you can't,cody johnson,2021-06-11,224773,false,"texas country,country,red dirt",0.505,0.814,-4.905,1,0.0439,0.0566,0,0.106,0.503,160.085,4
2021-11-088,5lHxARJJrZc3ss4ZVmGWfz,big energy,latto,2021-09-24,173182,false,,0.935,0.81,-3.838,0,0.117,0.0401,0,0.349,0.787,106.028,4
2021-12-005,3Kkjo3cT83cw09VJyrLNwX,oh my god,adele,2021-11-19,225148,false,soft pop,0.534,0.725,-3.906,1,0.046,0.091,0,0.0264,0.55,88.098,4
2021-12-010,3xVZYkcuWalGudeKl861wb,smokin out the window,bruno mars;anderson .paak;silk sonic,2021-11-11,197442,false,,0.627,0.618,-8.529,1,0.0437,0.0558,0,0.351,0.848,82.03,4
2021-12-063,40G7ZcF9YkTppG7cFjCqnK,super gremlin,kodak black,2022-02-24,200547,false,,0.814,0.462,-4.963,1,0.0946,0.00651,0,0.349,0.102,72.98,4
2021-12-082,4GyD3o5hWoyCuYpdlzZlRL,doin' this,luke combs,2021-11-10,254181,false,country,0.593,0.552,-5.838,1,0.028,0.18,0.0000171,0.11,0.39,115,4
