billboard_id,track_id,Track Name,Artist Name(s),Release Date,Duration (ms),Explicit,Genres,Danceability,Energy,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
2023-01-001,0bYg9bo50gSsH3LtXe2SQn,all i want for christmas is you,mariah carey,1994-10-28,241562,false,christmas,0.336,0.627,-7.463,1,0.0384,0.164,0,0.0708,0.35,150.273,4
2023-01-002,2EjXfH91m7f8HiJN1yQg97,rockin' around the christmas tree,brenda lee,1964-10-19,126266,false,christmas,0.598,0.47,-8.744,1,0.0496,0.617,0,0.505,0.879,67.086,4
2023-01-003,7vQbuQcyTflfCIOu3Uzzya,jingle bell rock,bobby helms,1957-12-02,130973,false,christmas,0.754,0.424,-8.463,1,0.0363,0.643,0,0.0652,0.806,119.705,4
2023-01-004,2FRnf9qhLbvw8fu4IBXx78,last christmas,wham!,1984-11-29,262960,false,christmas,0.735,0.478,-12.472,1,0.0293,0.189,0.00000248,0.355,0.947,107.682,4
2023-01-005,77khP2fIVhSW23NwxrRluh,a holly jolly christmas,burl ives,1965-10-01,135533,false,christmas,0.682,0.375,-13.056,1,0.0303,0.579,0,0.076,0.888,140.453,4
2023-01-008,0V3wPSX9ygBnCm8psDIegu,anti-hero,taylor swift,2022-10-21,200690,false,,0.633,0.648,-6.645,1,0.062,0.121,0.00000262,0.161,0.49,96.888,4
2023-01-011,3OHfY25tqY28d16oZczHc8,kill bill,sza,2022-12-09,153946,false,r&b,0.644,0.728,-5.75,1,0.0351,0.0543,0.169,0.161,0.43,88.993,4
2023-01-019,2qrbWN43itLlX3eSdKzXVL,i'm good (blue),david guetta;bebe rexha,2023-04-28,175238,true,edm,0.561,0.965,-3.673,0,0.0343,0.00383,0.00000707,0.371,0.304,128.04,4
2023-01-021,1bDbXMyjaUIooNwFE9wn0N,rich flex,drake;21 savage,2022-11-04,239359,true,rap,0.549,0.518,-9.39,0,0.257,0.0517,0.00000121,0.378,0.418,160.07,4
2023-01-030,1R7TwnwF1RuYNf5vXlpQUT,bad habit,steve lacy,2022-07-14,232114,false,,0.683,0.505,-6.624,1,0.0395,0.601,0.000035,0.546,0.733,169.057,4
2023-01-031,4LRPiXqCikLlN15c3yImP7,as it was,harry styles,2022-03-31,167303,false,,0.52,0.731,-5.338,0,0.0557,0.342,0.00101,0.311,0.662,173.93,4
2023-01-039,5IgjP7X4th6nMNDh4akUHb,under the influence,chris brown,2019-10-04,184203,true,r&b,0.755,0.562,-8.947,0,0.0355,0.0186,0.000231,0.18,0.368,116.931,4
2023-01-042,3WMj8moIAXJhHsyLaqIIHI,something in the orange,zach bryan,2022-04-22,228013,false,"country,red dirt",0.369,0.192,-12.151,0,0.04,0.555,0.00000835,0.0954,0.148,175.212,3
2023-01-045,0QHEIqNKsMoOY5urbzN48u,made you look,meghan trainor,2022-10-21,134256,false,,0.834,0.522,-3.574,1,0.0703,0.34,0.00000159,0.0783,0.854,145.035,4
2023-01-046,5uU1uuyaUIBOiiUSQG7Wl3,you proof,morgan wallen,2022-05-13,157477,false,country,0.731,0.85,-4.913,1,0.0336,0.252,0,0.605,0.644,119.706,4
2023-01-049,5odlY52u43F5BjByhxg7wg,golden hour,jvke,2022-09-23,209259,false,,0.515,0.593,-4.801,1,0.0322,0.653,0.162,0.25,0.153,94.467,3
2023-01-051,5ihZarJQzsvrLE7R9zjwTq,super freaky girl,nicki minaj,2022-08-12,170977,false,,0.952,0.882,-2.634,1,0.217,0.0537,0.0000182,0.314,0.9,133.051,4
2023-01-052,2wSTnntOPRi7aQneobFtU4,shirt,sza,2022-12-09,181840,true,r&b,0.848,0.512,-7.72,0,0.102,0.228,0.00232,0.0879,0.572,120.009,4
